date,time,PRICE_AXON_AXON_ON_MSTR,PRICE_MSTR_AXON_ON_MSTR,PRICE_DASH_DASH_ON_FTNT,PRICE_FTNT_DASH_ON_FTNT,PRICE_ADP_ADP_ON_XEL,PRICE_XEL_ADP_ON_XEL,PRICE_NFLX_NFLX_ON_PLTR,PRICE_PLTR_NFLX_ON_PLTR,PRICE_AEP_AEP_ON_MELI,PRICE_MELI_AEP_ON_MELI,BETA_AEP_ON_MELI,SPREAD_AEP_ON_MELI,Z_AEP_ON_MELI,Z_VOL_AEP_ON_MELI,BETA_NFLX_ON_PLTR,SPREAD_NFLX_ON_PLTR,Z_NFLX_ON_PLTR,Z_VOL_NFLX_ON_PLTR,BETA_ADP_ON_XEL,SPREAD_ADP_ON_XEL,Z_ADP_ON_XEL,Z_VOL_ADP_ON_XEL,BETA_DASH_ON_FTNT,SPREAD_DASH_ON_FTNT,Z_DASH_ON_FTNT,Z_VOL_DASH_ON_FTNT,BETA_AXON_ON_MSTR,SPREAD_AXON_ON_MSTR,Z_AXON_ON_MSTR,Z_VOL_AXON_ON_MSTR,market_close,SIGNAL_AEP_ON_MELI,SIGNAL_NFLX_ON_PLTR,SIGNAL_ADP_ON_XEL,SIGNAL_DASH_ON_FTNT,SIGNAL_AXON_ON_MSTR,POS_AEP_ON_MELI,POS_NFLX_ON_PLTR,POS_ADP_ON_XEL,POS_DASH_ON_FTNT,POS_AXON_ON_MSTR,POS_BETA_AEP_ON_MELI,POS_BETA_NFLX_ON_PLTR,POS_BETA_ADP_ON_XEL,POS_BETA_DASH_ON_FTNT,POS_BETA_AXON_ON_MSTR,PAIR_BASE_AEP_ON_MELI,PAIR_BASE_NFLX_ON_PLTR,PAIR_BASE_ADP_ON_XEL,PAIR_BASE_DASH_ON_FTNT,PAIR_BASE_AXON_ON_MSTR,PAIR_RET_AEP_ON_MELI,PAIR_RET_NFLX_ON_PLTR,PAIR_RET_ADP_ON_XEL,PAIR_RET_DASH_ON_FTNT,PAIR_RET_AXON_ON_MSTR,SL_AEP_ON_MELI,SL_NFLX_ON_PLTR,SL_ADP_ON_XEL,SL_DASH_ON_FTNT,SL_AXON_ON_MSTR,LOSS_AEP_ON_MELI,LOSS_NFLX_ON_PLTR,LOSS_ADP_ON_XEL,LOSS_DASH_ON_FTNT,LOSS_AXON_ON_MSTR,COOLDOWN_AEP_ON_MELI,COOLDOWN_NFLX_ON_PLTR,COOLDOWN_ADP_ON_XEL,COOLDOWN_DASH_ON_FTNT,COOLDOWN_AXON_ON_MSTR,CAPITAL_AEP_ON_MELI,CAPITAL_NFLX_ON_PLTR,CAPITAL_ADP_ON_XEL,CAPITAL_DASH_ON_FTNT,CAPITAL_AXON_ON_MSTR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-04-08,13:29:00.000000000,522.03,278.3,173.55,91.45,283.75,67.25,912.56,83.3,102.22,1873.26,-0.0069717735164564025,115.27994445743713,-2.043453950182094,1.8498660352714387,6.189618487546412,396.96477998738385,-0.9585465398523362,1.0907041993644613,3.8771550467516502,23.011323105951533,-2.3825291416695697,0.8283359648828977,1.7718528030814955,11.51406115819725,1.076092520029718,0.7559564192467235,0.9775608652026433,249.9748112141043,0.21515306684195257,1.194545032370103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:30:00.000000000,520.26,278.57,174.05,91.15,282.0,67.22,901.445,84.06,101.77,1921.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:31:00.000000000,521.565,278.5,174.72,90.32,282.355,68.04,894.78,84.03,102.29,1920.025,,,,,,,,,,,,,,,,,0.9754970462579687,249.88907261715576,0.21343868529637483,1.194614589732335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:32:00.000000000,524.7,278.594,174.8,90.38,283.5,68.21,899.8,84.0611,102.46,1919.6,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:33:00.000000000,524.78,278.015,174.675,90.035,283.1325,67.62,904.2,84.87,101.63,1910.25,,,,,,,,,,,,,,,,,0.9730226806877682,254.26509942859013,0.2639404192062473,1.1947005810799807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:34:00.000000000,522.71,278.0638,174.44,91.02,282.65,67.78,904.735,84.79,101.815,1912.49,,,,,,,,,3.888206493652448,19.107363860237058,-2.417786548916217,0.8305580042731097,1.7722472841116728,13.130052200155546,1.1141227994600686,0.7576075580039242,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:35:00.000000000,525.314,276.35,173.655,90.545,280.95,67.67,906.8695,83.6501,101.56,1908.39,,,,,,,,,,,,,,,,,0.9693896960266808,257.4231575030267,0.30007238210073317,1.1947987996579286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:36:00.000000000,526.7,275.39,173.31,89.9,281.6,67.375,908.27,84.07,101.355,1914.345,,,,,6.182075130455648,388.5429437825936,-1.0081594544924901,1.0912602897809252,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:37:00.000000000,525.275,274.83,172.885,90.19,281.97,67.47,907.325,83.69,101.225,1909.0,,,,,,,,,,,,,,,,,0.9654268952473125,259.9467263791811,0.32872189187124895,1.1949108053167934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:38:00.000000000,523.0,274.965,174.235,90.17,281.27,67.345,905.7,83.605,101.225,1928.0,-0.0069161734032030355,114.55938232137545,-2.0593414918402977,1.8454336169606071,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:39:00.000000000,527.0,278.11,174.425,90.49,282.175,67.73,904.865,83.79,101.5,1925.0,,,,,,,,,3.899715657203522,18.047258537605444,-2.420407141602348,0.8327751254932512,1.7724769126432465,14.033564174912641,1.1351137888339236,0.7593083377235196,0.963166171087114,259.1338561589627,0.3182019607020501,1.1950101001608315,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:40:00.000000000,527.0,276.115,173.13,90.54,283.08,67.97,903.9628,83.52,101.865,1911.935,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:41:00.000000000,524.8933,276.795,173.0,90.24,281.325,67.53,902.91,83.94,101.335,1910.0,,,,,,,,,,,,,,,,,0.9606352275813268,258.99427218162657,0.3155864714342097,1.195107813724691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:42:00.000000000,527.73,278.19,173.86,90.575,282.33,67.56,907.14,84.2399,101.48,1911.24,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:43:00.000000000,527.73,279.7225,174.18,90.755,281.81,67.615,912.065,84.258,101.265,1916.01,,,,,6.176030170289836,391.68504991171903,-0.9887259974555145,1.0917877799616853,,,,,,,,,0.9580724944111906,259.7355666820657,0.32325974326755136,1.1952016807710903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:44:00.000000000,527.78,279.61,173.375,90.805,281.67,67.655,909.98,84.22,101.315,1913.4,,,,,,,,,3.911877799232726,17.011907492909927,-2.4226883944269213,0.83498613049743,1.7728929446289179,12.387456162971091,1.0957293848809078,0.760927658178116,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:45:00.000000000,527.515,279.91,174.2,90.8,282.33,67.605,912.15,84.59,101.155,1913.4,,,,,,,,,,,,,,,,,0.9554367170012841,260.0787085441705,0.32622201147951574,1.1952882271930168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:46:00.000000000,527.515,281.58,174.97,90.965,282.95,67.8,912.89,84.83,101.335,1919.345,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:47:00.000000000,527.515,280.82,175.0645,91.28,283.29,67.935,911.125,84.695,101.545,1920.46,-0.006858506003798307,114.7164864400545,-2.006599950919547,1.8408301351898817,,,,,,,,,,,,,0.9524599946347219,260.0451843066774,0.3247504556851289,1.1953693046830633,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:48:00.000000000,522.98,278.15,174.535,90.79,282.765,67.97,909.63,84.125,101.475,1917.2,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:49:00.000000000,522.98,277.5,173.675,90.38,282.78,67.935,908.95,83.85,101.74,1916.02,,,,,,,,,3.9222559453720804,16.321542351147684,-2.421009627480018,0.8371792872207082,1.772986293100848,13.43249882954538,1.1199276828925375,0.762599363878715,0.94850008404677,259.77122667702133,0.3204943003289717,1.195455387110365,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:50:00.000000000,521.68,276.83,173.36,90.12,282.58,67.74,909.5,83.69,101.47,1916.02,,,,,6.171981720572366,392.9668498052987,-0.9804184566951625,1.0923006344430561,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:51:00.000000000,525.53,279.09,174.56,90.4779,282.89,67.89,912.36,84.095,101.6554,1920.98,,,,,,,,,,,,,,,,,0.9447442032456855,261.8613403161616,0.3438995649079204,1.1955377334163881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:52:00.000000000,526.78,280.17,174.38,90.475,283.37,68.175,912.84,84.355,102.075,1925.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:53:00.000000000,527.6624,280.605,174.85,90.44,283.7625,68.33,916.16,84.41,102.21,1921.455,,,,,,,,,,,,,,,,,0.9421217411167021,263.29832883394783,0.3596411135931625,1.195634049527881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:54:00.000000000,527.41,280.63,174.455,90.285,283.37,68.135,918.08,84.4,101.96,1924.26,,,,,,,,,3.9317020727764564,15.483479271376098,-2.4209360234521373,0.8393579688921704,1.7728432329269257,14.393848715192519,1.1420304192357786,0.7643158105242162,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:55:00.000000000,524.73,280.805,174.435,90.51,283.86,68.185,918.45,84.3364,101.9,1936.9,,,,,,,,,,,,,,,,,0.9391397025115928,261.0148758362322,0.3317114641561079,1.1957064836410554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:56:00.000000000,524.73,280.0,174.295,90.375,284.04,68.27,918.56,84.155,102.2648,1936.9,-0.006822130187706442,115.4785839605686,-1.910179987295648,1.8359902618688286,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:57:00.000000000,522.65,280.49,174.22,90.495,283.9,68.195,919.7545,84.2,102.17,1936.9,,,,,6.170612903098629,400.1888935590954,-0.9367588029562358,1.092755310026015,,,,,,,,,0.9359716709978307,260.1193060018184,0.32007501511520975,1.1957673339906258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:58:00.000000000,527.3421,281.08,174.94,90.68,284.255,68.335,921.475,84.53,102.35,1930.5,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:59:00.000000000,523.23,280.305,174.37,90.69,283.86,68.36,918.58,84.5701,102.285,1931.5,,,,,,,,,3.9401659325139846,14.510256853344004,-2.4222904034558006,0.841525340599017,1.7728303701830952,13.592013728095111,1.1223627109778087,0.7659905703068124,0.9326743198910882,261.79672476292853,0.3386342851226904,1.1958378459229928,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,14:00:00.000000000,525.02,280.4,174.41,90.7525,284.32,68.35,917.83,84.84,102.43,1930.12,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,14:01:00.000000000,525.86,280.01,174.14,90.61,283.99,68.13,916.81,84.65,102.25,1930.63,,,,,,,,,,,,,,,,,0.9294660813061266,265.6002025734715,0.38210239577413657,1.1959283007974155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,14:02:00.000000000,524.99,281.45,174.07,90.885,283.925,68.175,919.78,84.877,102.397,1931.77,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,14:03:00.000000000,524.99,281.9322,174.23,91.0135,283.65,68.115,919.83,84.9828,102.32,1936.08,,,,,,,,,,,,,,,,,0.9266690904836344,263.7321446479499,0.3589676396103592,1.1960003402046977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,14:04:00.000000000,525.97,281.16,174.01,90.8742,283.1,68.02,920.6655,85.03,102.17,1937.51,,,,,6.166551533763533,396.32362308408676,-0.9591630878458876,1.093229734137229,3.9502153817533148,14.406349733139564,-2.4138808826483,0.8436568574445661,1.772967481305532,12.892998510344796,1.1051187248795251,0.7676268836752131,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,14:05:00.000000000,529.4406,282.07,175.07,91.01,283.33,68.03,921.905,85.31,102.26,1942.025,-0.006798533558706847,115.46292213434766,-1.8767291498720946,1.8309276584725704,,,,,,,,,,,,,0.9238647461625262,268.84607104993626,0.41777470447523457,1.1961022909806565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,14:06:00.000000000,527.255,280.5297,174.31,90.695,283.22,67.92,919.48,85.01,102.02,1939.5467,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,14:07:00.000000000,522.59,280.065,173.985,90.495,283.165,68.21,918.54,84.855,102.27,1932.89,,,,,,,,,,,,,,,,,0.9198747069773204,264.9652901903968,0.37095246858924613,1.1961733695197008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,14:08:00.000000000,524.61,280.55,174.235,90.59,283.7,68.23,916.5,85.0,102.3,1929.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
