date,time,PRICE_CSCO_CSCO_ON_SBUX,PRICE_SBUX_CSCO_ON_SBUX,PRICE_ASML_ASML_ON_CSCO,PRICE_CSCO_ASML_ON_CSCO,BETA_ASML_ON_CSCO,SPREAD_ASML_ON_CSCO,Z_ASML_ON_CSCO,Z_VOL_ASML_ON_CSCO,BETA_CSCO_ON_SBUX,SPREAD_CSCO_ON_SBUX,Z_CSCO_ON_SBUX,Z_VOL_CSCO_ON_SBUX,market_close,SIGNAL_ASML_ON_CSCO,SIGNAL_CSCO_ON_SBUX,POS_ASML_ON_CSCO,POS_CSCO_ON_SBUX,POS_BETA_ASML_ON_CSCO,POS_BETA_CSCO_ON_SBUX,PAIR_BASE_ASML_ON_CSCO,PAIR_BASE_CSCO_ON_SBUX,PAIR_RET_ASML_ON_CSCO,PAIR_RET_CSCO_ON_SBUX,SL_ASML_ON_CSCO,SL_CSCO_ON_SBUX,LOSS_ASML_ON_CSCO,LOSS_CSCO_ON_SBUX,COOLDOWN_ASML_ON_CSCO,COOLDOWN_CSCO_ON_SBUX,CAPITAL_ASML_ON_CSCO,CAPITAL_CSCO_ON_SBUX,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-09-07,13:39:00.000000000,59.105,116.39,864.89,59.105,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.3087895735531,0.0,0.0007596394403507929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504083249666601,0.050000000000000044,1.00040832496666,0.0007216455726559533
2021-09-07,13:40:00.000000000,59.125,116.53,864.04,59.125,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.32903470234679,0.0,-0.0003413512388173446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500839019075503,0.050000000000000044,1.0000839019075505,-0.0003242906431434635
2021-09-07,13:41:00.000000000,59.12,116.53,863.575,59.12,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.324034702346786,0.0,0.0000842757686028015,0.0,0.0,0.0,-0.00034135123881740004,0.0,0.0,0.0,0.9501639709586207,0.050000000000000044,1.0001639709586208,0.00008006233368775572
2021-09-07,13:42:00.000000000,59.105,116.51,862.61,59.105,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.30899968394769,0.0,0.0002534389050666143,0.0,0.0,0.0,-0.0002571042378526345,0.0,0.0,0.0,0.9504047794750542,0.050000000000000044,1.0004047794750544,0.00024076903730374646
2021-09-07,13:43:00.000000000,59.075,116.47,863.01,59.075,10.323254811846503,253.1637219901678,-0.24345623145373507,1.220924296683131,-0.0030353990930566733,59.42853293236831,1.4852276809391494,0.2149963959606177,0,0.0,-1.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.278929647149496,0.0,0.0005070063052560945,0.0,0.0,0.0,-3.7304930025072736e-6,0.0,0.0,0.0,0.9508866406907936,0.050000000000000044,1.0008866406907937,0.000481666247128679
2021-09-07,13:44:00.000000000,59.085,116.56,863.49,59.085,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.28908722994544,0.0,-0.00017135233136634834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9507237040480462,0.050000000000000044,1.0007237040480463,-0.00016279230446607007
2021-09-07,13:45:00.000000000,59.035,116.57,862.48,59.035,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.239104739144985,0.0,0.0008430301955333154,0.0,0.0,0.0,-0.00017135233136633676,0.0,0.0,0.0,0.9515251928381679,0.050000000000000044,1.001525192838168,0.0008009091689141021
2021-09-07,13:46:00.000000000,59.02,116.58,861.26,59.02,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.22412224834454,0.0,0.00025291555073994083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517658483563576,0.050000000000000044,1.0017658483563576,0.00024028903108023144
2021-09-07,13:47:00.000000000,59.035,116.52,861.96,59.035,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.23901719314724,0.0,-0.0002515013179974079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951526477991071,0.050000000000000044,1.001526477991071,-0.0002389484186142755
2021-09-07,13:48:00.000000000,59.095,116.5,862.08,59.095,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.29898217474814,0.0,-0.0010122548354471329,0.0,0.0,0.0,-0.000251501317997449,0.0,0.0,0.0,0.9505632907126687,0.050000000000000044,1.0005632907126687,-0.0009617192351563329
2021-09-07,13:49:00.000000000,59.1,116.62,861.79,59.1,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.30419228514273,0.0,-0.00008786171707364703,0.0,0.0,0.0,-0.0012635015700191987,0.0,0.0,0.0,0.9504797725897595,0.050000000000000044,1.0004797725897596,-0.00008347110441118543
2021-09-07,13:50:00.000000000,59.115,116.63,860.97,59.115,9.827689009939132,280.0061641774482,-0.2168203694354548,1.2208319486105008,-0.004208541219537885,59.605842162434705,1.5463731947148718,0.2090359787251051,0,0.0,-1.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.319209794342285,0.0,-0.00025322845857752993,0.0,0.0,0.0,-0.0013512522736753851,0.0,0.0,0.0,0.9502390840620374,0.050000000000000044,1.0002390840620374,-0.0002405731073394534
2021-09-07,13:51:00.000000000,59.16,116.64,859.55,59.16,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.36422730354183,0.0,-0.0007589027122178526,0.0,0.0,0.0,-0.0016041385567225896,0.0,0.0,0.0,0.9495179450438872,0.050000000000000044,0.9995179450438872,-0.0007209666465157428
2021-09-07,13:52:00.000000000,59.125,116.5404,859.53,59.125,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.329052911914324,0.0,0.0005925183098510288,0.0,0.0,0.0,-0.002361823883839098,0.0,0.0,0.0,0.9500805518118578,0.050000000000000044,1.0000805518118578,0.0005628781061513547
2021-09-07,13:53:00.000000000,59.14,116.389,859.395,59.14,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.343787822633146,0.0,-0.0002483591089967139,0.0,0.0,0.0,-0.0017707049978838985,0.0,0.0,0.0,0.9498445906525347,0.050000000000000044,0.9998445906525347,-0.0002359421537551384
2021-09-07,13:54:00.000000000,59.165,116.35,859.2,59.165,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.3687195367549,0.0,-0.00042012340358643695,0.0,0.0,0.0,-0.0020186243361650646,0.0,0.0,0.0,0.9494455387102315,0.050000000000000044,0.9994455387102316,-0.00039911396834454825
2021-09-07,13:55:00.000000000,59.155,116.39,859.24,59.155,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.3587895735531,0.0,0.0001672591775480562,0.0,0.0,0.0,-0.002437899668424892,0.0,0.0,0.0,0.9496043421901629,0.050000000000000044,0.9996043421901629,0.00015889157916127269
2021-09-07,13:56:00.000000000,59.125,116.5874,860.64,59.125,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.329135205152205,0.0,0.0004995783878671,0.0,0.0,0.0,-0.00227104825197022,0.0,0.0,0.0,0.9500787439965459,0.050000000000000044,1.000078743996546,0.0004745895814574
2021-09-07,13:57:00.000000000,59.215,116.5939,861.1151,59.215,9.759271720044966,283.2198250975373,-0.21304467907174834,1.2207436499146527,-0.0052504390305944,59.82716916328923,1.6299966563394983,0.20597700896283383,0,0.0,-1.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.419146586131916,0.0,-0.001517153092969638,0.0,0.0,0.0,-0.0017726044307275757,0.0,0.0,0.0,0.9486373290915269,0.050000000000000044,0.9986373290915269,-0.0014413014111856897
2021-09-07,13:58:00.000000000,59.2178,116.64,860.92,59.2178,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.42202730354183,0.0,-0.000048481298965475754,0.0,0.0,0.0,-0.003287068211402455,0.0,0.0,0.0,0.9485913379215654,0.050000000000000044,0.9985913379215654,-0.000046053926307111976
2021-09-07,13:59:00.000000000,59.235,116.625,862.0,59.235,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.43920103974251,0.0,-0.0002890129633737952,0.0,0.0,0.0,-0.003335390149031281,0.0,0.0,0.0,0.948317182727962,0.050000000000000044,0.998317182727962,-0.00027454193040971764
2021-09-07,14:00:00.000000000,59.26,116.505,861.12,59.26,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.463990929347915,0.0,-0.0004170629680710723,0.0,0.0,0.0,-0.003623439141414053,0.0,0.0,0.0,0.9479216747490606,0.050000000000000044,0.9979216747490607,-0.00039617466847616614
2021-09-07,14:01:00.000000000,59.205,116.35,859.84,59.205,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.4087195367549,0.0,0.000929493492266339,0.0,0.0,0.0,-0.004038990907202278,0.0,0.0,0.0,0.9488027617769181,0.050000000000000044,0.9988027617769182,0.0008829220270008231
2021-09-07,14:02:00.000000000,59.175,116.38,860.1678,59.175,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.37877206435355,0.0,0.000504092204559731,0.0,0.0,0.0,-0.0031132516306994207,0.0,0.0,0.0,0.9492810458527947,0.050000000000000044,0.9992810458527948,0.00047885738223799854
2021-09-07,14:03:00.000000000,59.16,116.3,859.21,59.16,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.363631990757156,0.0,0.00025497451479770055,0.0,0.0,0.0,-0.0026107287920175137,0.0,0.0,0.0,0.9495230883268677,0.050000000000000044,0.9995230883268678,0.0002422166167141096
2021-09-07,14:04:00.000000000,59.17,116.27,859.56,59.17,9.733709794727085,283.61639144599826,-0.21200131955285437,1.2206574237733518,-0.005793680785883658,59.8436312649747,1.6238832385316888,0.20336997935846296,0,0.0,-1.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.373579463158514,0.0,-0.0001675684601458739,0.0,0.0,0.0,-0.002356419946526689,0.0,0.0,0.0,0.9493639782050838,0.050000000000000044,0.9993639782050838,-0.00015918603946435438
2021-09-07,14:05:00.000000000,59.13,116.1,859.56,59.13,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.33328180676618,0.0,0.0006787136089266439,0.0,0.0,0.0,-0.0025235935450107494,0.0,0.0,0.0,0.9500083244569162,0.050000000000000044,1.0000083244569162,0.0006447563309112758
2021-09-07,14:06:00.000000000,59.09,116.07,858.48,59.09,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.293229279167534,0.0,0.0006750431862017665,0.0,0.0,0.0,-0.0018465927333666254,0.0,0.0,0.0,0.9506496211031757,0.050000000000000044,1.0006496211031757,0.0006412913078575852
2021-09-07,14:07:00.000000000,59.08,116.09,859.185,59.08,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.283264297566625,0.0,0.00016806272355299504,0.0,0.0,0.0,-0.0011727960770072654,0.0,0.0,0.0,0.950809389867643,0.050000000000000044,1.000809389867643,0.00015966504268604803
2021-09-07,14:08:00.000000000,59.04,116.08,858.66,59.04,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.24324678836708,0.0,0.0006750220264302516,0.0,0.0,0.0,-0.0010049304567572026,0.0,0.0,0.0,0.9514512071487403,0.050000000000000044,1.0014512071487403,0.0006412982208152913
2021-09-07,14:09:00.000000000,59.0,116.0498,858.1,59.0,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.20319391058444,0.0,0.0006760749951082534,0.0,0.0,0.0,-0.0003305867805202256,0.0,0.0,0.0,0.9520944595189591,0.050000000000000044,1.0020944595189591,0.0006423202305085996
2021-09-07,14:10:00.000000000,58.94,116.03,858.46,58.94,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.14315924236933,0.0,0.0010140444163499217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530599255894721,0.050000000000000044,1.003059925589472,0.0009634481673278712
2021-09-07,14:11:00.000000000,58.955,116.08,859.13,58.955,9.012855610980116,327.7770974546672,-0.1687963381068657,1.2205542707265504,-0.006603423666124989,59.72152541916379,1.556174267268041,0.20027270242564393,0,0.0,-1.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.15824678836708,0.0,-0.000255102131692397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9528167979708235,0.050000000000000044,1.0028167979708236,-0.00024238593572128923
2021-09-07,14:12:00.000000000,58.88,115.981,857.99,58.88,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.08307344729155,0.0,0.0012707161749478293,0.0,0.0,0.0,-0.0002551021316924418,0.0,0.0,0.0,0.9540275576877671,0.050000000000000044,1.0040275576877673,0.0012073588310384073
2021-09-07,14:13:00.000000000,58.8994,116.02,858.2747,58.8994,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.10254173316979,0.0,-0.00032950699315951825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9537131989358422,0.050000000000000044,1.0037131989358423,-0.0003130977327444439
2021-09-07,14:14:00.000000000,58.865,116.1237,858.28,58.865,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.06832330356911,0.0,0.0005789671407900477,0.0,0.0,0.0,-0.0003295069931594785,0.0,0.0,0.0,0.9542653675397638,0.050000000000000044,1.0042653675397637,0.00055012587709995
2021-09-07,14:15:00.000000000,58.86,116.18,858.76,58.86,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.06342188036257,0.0,0.00008297887822802209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954344551409494,0.050000000000000044,1.0043445514094942,0.00007884755592486091
2021-09-07,14:16:00.000000000,58.875,116.13,858.55,58.875,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.078334334364826,0.0,-0.00025248205280864423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541035965380674,0.050000000000000044,1.0041035965380676,-0.00023991255898033958
2021-09-07,14:17:00.000000000,58.92,116.1838,858.96,58.92,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.1234285338584,0.0,-0.0007632950387253144,0.0,0.0,0.0,-0.00025248205280858915,0.0,0.0,0.0,0.9533753339964,0.050000000000000044,1.0033753339964,-0.0007252862594840524
2021-09-07,14:18:00.000000000,58.95,116.27,859.12,58.95,8.379365306881372,365.1564151593431,-0.13224408774985133,1.220437363537734,-0.007508213014265333,59.82297992716863,1.5904098391579211,0.19809969653135465,0,0.0,-1.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.153579463158515,0.0,-0.0005099658468359387,0.0,0.0,0.0,-0.0010155843732356784,0.0,0.0,0.0,0.952889145136846,0.050000000000000044,1.002889145136846,-0.0004845533302254034
2021-09-07,14:19:00.000000000,58.94,116.18,859.36,58.94,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.14342188036257,0.0,0.00017171543781681326,0.0,0.0,0.0,-0.0015250323067267368,0.0,0.0,0.0,0.9530527709135941,0.050000000000000044,1.0030527709135941,0.00016315440000677625
2021-09-07,14:20:00.000000000,58.95,116.24,860.45,58.95,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.15352693555987,0.0,-0.00017085678974985898,0.0,0.0,0.0,-0.0013535787405000166,0.0,0.0,0.0,0.9528899353766936,0.050000000000000044,1.0028899353766936,-0.0001623399502223986
2021-09-07,14:21:00.000000000,58.985,116.32,861.6,58.985,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.188667009156255,0.0,-0.0005940486631451138,0.0,0.0,0.0,-0.0015242042621316232,0.0,0.0,0.0,0.9523238723844586,0.050000000000000044,1.0023238723844585,-0.0005644318207485374
2021-09-07,14:22:00.000000000,58.995,116.25,861.3,58.995,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.19854444475941,0.0,-0.00016688052125975986,0.0,0.0,0.0,-0.0021173474737724574,0.0,0.0,0.0,0.9521649480802269,0.050000000000000044,1.0021649480802268,-0.0001585558406921211
2021-09-07,14:23:00.000000000,59.04,116.28,860.2,59.04,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.24359697235806,0.0,-0.0007610411374335338,0.0,0.0,0.0,-0.0022838746509822316,0.0,0.0,0.0,0.9514403113851155,0.050000000000000044,1.0014403113851156,-0.0007230712833245465
2021-09-07,14:24:00.000000000,59.065,116.29,860.9,59.065,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.268614481557606,0.0,-0.0004222820773562371,0.0,0.0,0.0,-0.0030431776658537135,0.0,0.0,0.0,0.9510385351939433,0.050000000000000044,1.0010385351939433,-0.00040119834063461504
2021-09-07,14:25:00.000000000,59.04,116.2,861.12,59.04,7.7830954048649685,401.60604729677226,-0.09669115426195744,1.2203125950613853,-0.008186784457175274,59.991304353923766,1.6583775942536956,0.19829064129273524,0,0.0,-1.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.243456898761664,0.0,0.00042446719930950254,0.0,0.0,0.0,-0.003464174663823427,0.0,0.0,0.0,0.9514422198574124,0.050000000000000044,1.0014422198574124,0.0004032658576834638
2021-09-07,14:26:00.000000000,59.06,116.22,861.32,59.06,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.26349191716077,0.0,-0.0003381811164960066,0.0,0.0,0.0,-0.003041177893031488,0.0,0.0,0.0,0.9511204600652197,0.050000000000000044,1.0011204600652197,-0.00032129641212704787
2021-09-07,14:27:00.000000000,59.0,116.24,861.17,59.0,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.203526935559864,0.0,0.0010118367929572226,0.0,0.0,0.0,-0.0033783305405921116,0.0,0.0,0.0,0.9520828387412481,0.050000000000000044,1.0020828387412481,0.0009613015760018985
2021-09-07,14:28:00.000000000,59.06,116.2592,861.9,59.06,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.263560553223,0.0,-0.0010140209675089283,0.0,0.0,0.0,-0.0023699120667746154,0.0,0.0,0.0,0.951117406779959,0.050000000000000044,1.001117406779959,-0.000963425301746289
2021-09-07,14:29:00.000000000,59.045,116.29,862.28,59.045,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.24861448155761,0.0,0.0002521966538269213,0.0,0.0,0.0,-0.0033815298937566185,0.0,0.0,0.0,0.9513572754073455,0.050000000000000044,1.0013572754073454,0.0002396008957209786
2021-09-07,14:30:00.000000000,59.005,116.201,860.49,59.005,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.208458649681624,0.0,0.000677751407815363,0.0,0.0,0.0,-0.003130186050453787,0.0,0.0,0.0,0.9520020591400882,0.050000000000000044,1.0020020591400882,0.0006439097698476293
2021-09-07,14:31:00.000000000,59.005,116.23,860.32,59.005,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.20850942636032,0.0,-8.575916322794005e-7,0.0,0.0,0.0,-0.002454556130640828,0.0,0.0,0.0,0.9520012427110883,0.050000000000000044,1.0020012427110885,-8.147977265035465e-7
2021-09-07,14:32:00.000000000,59.03,116.32,861.28,59.03,7.1026124261652805,442.01278848346345,-0.05740776738663498,1.220174312941421,-0.008970261458114241,60.073420812807846,1.6721087370966503,0.1980793333011114,0,0.0,-1.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.23366700915626,0.0,-0.00042489809386645063,0.0,0.0,0.0,-0.0024554116172663676,0.0,0.0,0.0,0.9515967391977018,0.050000000000000044,1.0015967391977019,-0.0004036956204686503
2021-09-07,14:33:00.000000000,59.085,116.28,862.46,59.085,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.288596972358064,0.0,-0.0009273436201968833,0.0,0.0,0.0,-0.002879266411417003,0.0,0.0,0.0,0.9507142820326067,0.050000000000000044,1.0007142820326067,-0.0008810503574542665
2021-09-07,14:34:00.000000000,59.09,116.31,862.34,59.09,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.293649499956715,0.0,-0.0000852192134181516,0.0,0.0,0.0,-0.003803939962276459,0.0,0.0,0.0,0.9506332629093064,0.050000000000000044,1.0006332629093064,-0.00008096129410256034
2021-09-07,14:35:00.000000000,59.078,116.31,863.57,59.078,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.281649499956714,0.0,0.00020238255025960606,0.0,0.0,0.0,-0.0038888350069231636,0.0,0.0,0.0,0.9508256544934155,0.050000000000000044,1.0008256544934155,0.000192269826759243
2021-09-07,14:36:00.000000000,59.11,116.37,863.78,59.11,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.313754555154006,0.0,-0.0005415681828710775,0.0,0.0,0.0,-0.0036872394890099525,0.0,0.0,0.0,0.9503107175714842,0.050000000000000044,1.0003107175714843,-0.0005145121126935128
2021-09-07,14:37:00.000000000,59.0773,116.3,863.79,59.0773,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.28093199075716,0.0,0.0005533718889153188,0.0,0.0,0.0,-0.00422681078029119,0.0,0.0,0.0,0.9508365928083231,0.050000000000000044,1.0008365928083232,0.000525711888917466
2021-09-07,14:38:00.000000000,59.07,116.175,863.53,59.07,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.273413125762794,0.0,0.0001268344599497735,0.0,0.0,0.0,-0.003675777889641574,0.0,0.0,0.0,0.9509571916540726,0.050000000000000044,1.0009571916540727,0.0001204980379575809
2021-09-07,14:39:00.000000000,59.11,116.2399,863.77,59.11,6.408778052436246,484.94712932049345,-0.01578324788778934,1.2200271055739742,-0.009698986283944819,60.23740919574712,1.7183813426647123,0.19899176869348656,0,0.0,-1.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.313526760467866,0.0,-0.0006767559448611746,0.0,0.0,0.0,-0.0035494096449951718,0.0,0.0,0.0,0.9503136257213122,0.050000000000000044,1.0003136257213123,-0.0006429505059021501
2021-09-07,14:40:00.000000000,59.04,116.3,864.145,59.04,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.0017509199549196964,0.0,59.24363199075716,0.0,0.001178395106953778,0.0,0.0,0.0,-0.004223763505778355,0.0,0.0,0.0,0.9514334706479336,0.050000000000000044,1.0014334706479335,0.001119493824562972
