date,time,PRICE_MU_MU_ON_CTAS,PRICE_CTAS_MU_ON_CTAS,PRICE_INTC_INTC_ON_CTAS,PRICE_CTAS_INTC_ON_CTAS,BETA_INTC_ON_CTAS,SPREAD_INTC_ON_CTAS,Z_INTC_ON_CTAS,Z_VOL_INTC_ON_CTAS,BETA_MU_ON_CTAS,SPREAD_MU_ON_CTAS,Z_MU_ON_CTAS,Z_VOL_MU_ON_CTAS,market_close,SIGNAL_INTC_ON_CTAS,SIGNAL_MU_ON_CTAS,POS_INTC_ON_CTAS,POS_MU_ON_CTAS,POS_BETA_INTC_ON_CTAS,POS_BETA_MU_ON_CTAS,PAIR_BASE_INTC_ON_CTAS,PAIR_BASE_MU_ON_CTAS,PAIR_RET_INTC_ON_CTAS,PAIR_RET_MU_ON_CTAS,SL_INTC_ON_CTAS,SL_MU_ON_CTAS,LOSS_INTC_ON_CTAS,LOSS_MU_ON_CTAS,COOLDOWN_INTC_ON_CTAS,COOLDOWN_MU_ON_CTAS,CAPITAL_INTC_ON_CTAS,CAPITAL_MU_ON_CTAS,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-01-31,17:44:00.000000000,85.53,152.0588,42.7899,152.0588,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.38809063345053,0.0,-0.00018403658336002947,0.0,0.0,0.0,-0.005853965604718958,0.0,0.0,0.0,0.9691781070454688,0.05091739492847103,1.0200955019739397,-0.00017485212475050997
2024-01-31,17:45:00.000000000,85.48,152.115,42.77,152.115,-0.2586654622340977,82.11689678773978,2.694671701645957,1.619267329922686,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.38682457514682,0.0,0.0004541828460269583,0.0,0.0,0.0,-0.006036924844250002,0.0,0.0,0.0,0.9696182911164337,0.05091739492847103,1.0205356860449046,0.00043151260848923545
2024-01-31,17:46:00.000000000,85.485,152.0825,42.73,152.0825,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.3636421355538,0.0,-0.00015264236762218872,0.0,0.0,0.0,-0.005585483865930163,0.0,0.0,0.0,0.9694702862847879,0.05091739492847103,1.020387681213259,-0.00014502661070007181
2024-01-31,17:47:00.000000000,85.44,152.0825,42.7899,152.0825,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.31864213555377,0.0,0.00020702634331061908,0.0,0.0,0.0,-0.005737273652070662,0.0,0.0,0.0,0.9696709921731058,0.05091739492847103,1.0205883871015768,0.00019669571870872945
2024-01-31,17:48:00.000000000,85.4,152.11,42.79,152.11,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.30248881520941,0.0,0.00029379292557792216,0.0,0.0,0.0,-0.005531435075544766,0.0,0.0,0.0,0.9699558746507444,0.05091739492847103,1.0208732695792153,0.00027913552734763476
2024-01-31,17:49:00.000000000,85.3886,152.11,42.8166,152.11,,,,,0.43102731761587587,19.825034717449114,1.715247507737728,0.09484429210454365,0,0.0,-1.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.2910888152094,0.0,0.000052461433194643884,0.0,0.0,0.0,-0.0052392672464602885,0.0,0.0,0.0,0.9700067599260642,0.05091739492847103,1.0209241548545354,0.000049844850322135484
2024-01-31,17:50:00.000000000,85.405,152.1725,42.805,152.1725,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.36168581442675,0.0,0.00017394638419561913,0.0,0.0,0.0,-0.005187080672734212,0.0,0.0,0.0,0.9701754890945987,0.05091739492847103,1.0210928840230697,0.00016527101228046499
2024-01-31,17:51:00.000000000,85.46,152.1,42.835,152.1,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.35381729533464,0.0,-0.0005422690694106209,0.0,0.0,0.0,-0.005014036562466129,0.0,0.0,0.0,0.9696493929349624,0.05091739492847103,1.0205667878634335,-0.0005152285045445424
2024-01-31,17:52:00.000000000,85.5,152.1,42.825,152.1,-0.26384738835198696,82.95618776833722,2.713417800534962,1.6190699515685847,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.39381729533463,0.0,-0.00018403173451357106,0.0,0.0,0.0,-0.005553586674935995,0.0,0.0,0.0,0.9694709466753106,0.05091739492847103,1.0203883416037818,-0.0001748501536340084
2024-01-31,17:53:00.000000000,85.48,152.0725,42.8,152.0725,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.349970615679,0.0,-0.000017694521875072376,0.0,0.0,0.0,-0.00573659637326096,0.0,0.0,0.0,0.9694537923504375,0.05091739492847103,1.0203711872789085,-0.000016811564944280476
2024-01-31,17:54:00.000000000,85.54,152.1213,42.805,152.1213,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.4522876326679,0.0,-0.00008135719071416953,0.0,0.0,0.0,-0.005754189388806008,0.0,0.0,0.0,0.9693749203133647,0.05091739492847103,1.0202923152418357,-0.00007729739731590243
2024-01-31,17:55:00.000000000,85.46,152.0888,42.82,152.0888,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.34410519307488,0.0,0.0002382939309174855,0.0,0.0,0.0,-0.005835078434836549,0.0,0.0,0.0,0.9696059164736591,0.05091739492847103,1.0205233114021302,0.00022640194074153704
2024-01-31,17:56:00.000000000,85.5,152.1575,42.817,152.1575,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.44367853461458,0.0,0.00009005692389176842,0.0,0.0,0.0,-0.005598174967696434,0.0,0.0,0.0,0.969693236199884,0.05091739492847103,1.020610631128355,0.00008556367625233932
2024-01-31,17:57:00.000000000,85.515,152.2325,42.8457,152.2325,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.52371493367536,0.0,0.0002301119968076496,0.0,0.0,0.0,-0.00550862219822168,0.0,0.0,0.0,0.9699163742467567,0.05091739492847103,1.0208337691752276,0.00021863190531925934
2024-01-31,17:58:00.000000000,85.6,152.2309,42.855,152.2309,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.6073274904954,0.0,-0.00039714034493341986,0.0,0.0,0.0,-0.005279777801467822,0.0,0.0,0.0,0.9695311813233317,0.05091739492847103,1.0204485762518027,-0.00037733168225428465
2024-01-31,17:59:00.000000000,85.6,152.24,42.865,152.24,-0.26900052056120294,83.81763925023753,2.7326556173072345,1.6188802633585133,0.40581175076747883,23.81921906315901,1.705418706910035,0.09790389501191166,0,0.0,-1.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.61521857358147,0.0,0.00003626294747087353,0.0,0.0,0.0,-0.005674821333624069,0.0,0.0,0.0,0.9695663393816314,0.05091739492847103,1.0204837343101025,0.00003445353261104803
2024-01-31,18:00:00.000000000,85.63,152.1625,42.8576,152.1625,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.57801429455196,0.0,-0.0004466796011173486,0.0,0.0,0.0,-0.005638764171901123,0.0,0.0,0.0,0.9691332538758997,0.05091739492847103,1.0200506488043706,-0.0004243923652783582
2024-01-31,18:01:00.000000000,85.65,152.1625,42.885,152.1625,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.59801429455197,0.0,-0.00009192105215619214,0.0,0.0,0.0,-0.006082925052087296,0.0,0.0,0.0,0.9690441701275239,0.05091739492847103,1.0199615650559948,-0.00008733267164744524
2024-01-31,18:02:00.000000000,85.56,152.3138,42.92,152.3138,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.6392143902573,0.0,0.0010165538340157552,0.0,0.0,0.0,-0.006174286955372477,0.0,0.0,0.0,0.9700292556939976,0.05091739492847103,1.0209466506224687,0.0009658065560733555
2024-01-31,18:03:00.000000000,85.53,152.3075,42.895,152.3075,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.6037513327362,0.0,0.00011274136670473876,0.0,0.0,0.0,-0.005164009616433596,0.0,0.0,0.0,0.9701386181180282,0.05091739492847103,1.0210560130464992,0.00010711864715340525
2024-01-31,18:04:00.000000000,85.495,152.2513,42.86,152.2513,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.52001739103997,0.0,-0.00006311445281678206,0.0,0.0,0.0,-0.005051850447230666,0.0,0.0,0.0,0.9700773883499891,0.05091739492847103,1.0209947832784603,-0.000059967099998967254
2024-01-31,18:05:00.000000000,85.555,152.2513,42.905,152.2513,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.58001739103997,0.0,-0.0002758366826173019,0.0,0.0,0.0,-0.005114646055270788,0.0,0.0,0.0,0.9698098054213046,0.05091739492847103,1.0207272003497756,-0.0002620806032186103
2024-01-31,18:06:00.000000000,85.535,152.2962,42.925,152.2962,-0.27401786796378924,84.65688002298683,2.750738667451439,1.618683031409344,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.59895251527772,0.0,0.000270866437756752,0.0,0.0,0.0,-0.005389071930887446,0.0,0.0,0.0,0.9700724943486005,0.05091739492847103,1.0209898892770717,0.0002573546851754982
2024-01-31,18:07:00.000000000,85.58,152.2962,43.02,152.2962,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.6439525152777,0.0,-0.0002068024660957053,0.0,0.0,0.0,-0.0051196652118474795,0.0,0.0,0.0,0.9698718809644776,0.05091739492847103,1.0207892758929487,-0.00019648909967666267
2024-01-31,18:08:00.000000000,85.535,152.295,43.0486,152.295,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.59791193289274,0.0,0.00020197858523977232,0.0,0.0,0.0,-0.005325408918551822,0.0,0.0,0.0,0.9700677743148588,0.05091739492847103,1.0209851692433298,0.00019190380914788785
2024-01-31,18:09:00.000000000,85.56,152.245,43.0686,152.245,,,,,0.3811377335390599,27.53368575734583,1.6793882916511664,0.09586225087465816,0,0.0,-1.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.57955433351887,0.0,-0.0003141463939918884,0.0,0.0,0.0,-0.005124505951871194,0.0,0.0,0.0,0.9697630310216301,0.05091739492847103,1.020680425950101,-0.00029847964731424744
2024-01-31,18:10:00.000000000,85.525,152.245,43.04,152.245,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.54455433351887,0.0,0.00016086070268508091,0.0,0.0,0.0,-0.00543704250079724,0.0,0.0,0.0,0.9699190277842382,0.05091739492847103,1.0208364227127094,0.0001528360480344739
2024-01-31,18:11:00.000000000,85.61,152.245,43.035,152.245,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.62955433351885,0.0,-0.00039072455874799666,0.0,0.0,0.0,-0.00527705640458942,0.0,0.0,0.0,0.9695400566000859,0.05091739492847103,1.020457451528557,-0.0003712359548705815
2024-01-31,18:12:00.000000000,85.61,152.245,43.065,152.245,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.62955433351885,0.0,0.0,0.0,0.0,0.0,-0.0056657190878022234,0.0,0.0,0.0,0.9695400566000859,0.05091739492847103,1.020457451528557,0.0
2024-01-31,18:13:00.000000000,85.55,152.245,43.065,152.245,-0.2785998116485437,85.48042832443252,2.7679234918496363,1.6184773120638,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.56955433351885,0.0,0.00027569784896058666,0.0,0.0,0.0,-0.0056657190878022234,0.0,0.0,0.0,0.9698073567081718,0.05091739492847103,1.0207247516366427,0.0002619414534974883
2024-01-31,18:14:00.000000000,85.595,152.245,43.11,152.245,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.61455433351887,0.0,-0.00020683040941941658,0.0,0.0,0.0,-0.005391583265406896,0.0,0.0,0.0,0.9696067710555258,0.05091739492847103,1.0205241659839968,-0.0001965129701462526
2024-01-31,18:15:00.000000000,85.6871,152.245,43.155,152.245,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.70665433351888,0.0,-0.00042322536873544046,0.0,0.0,0.0,-0.005597298531452077,0.0,0.0,0.0,0.9691964088723175,0.05091739492847103,1.0201138038007884,-0.00040210922669593096
2024-01-31,18:16:00.000000000,85.675,152.2388,43.13,152.2388,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.68917799119652,0.0,0.00003088402464418515,0.0,0.0,0.0,-0.006018154981452639,0.0,0.0,0.0,0.9692263415580942,0.05091739492847103,1.020143736486565,0.00002934249655787751
2024-01-31,18:17:00.000000000,85.715,152.2488,43.09,152.2488,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.73784951107126,0.0,-0.000143913815166873,0.0,0.0,0.0,-0.005987456821655246,0.0,0.0,0.0,0.9690868564975204,0.05091739492847103,1.0200042514259913,-0.00013673079153944838
2024-01-31,18:18:00.000000000,85.76,152.2488,43.095,152.2488,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.78284951107128,0.0,-0.00020667054488252216,0.0,0.0,0.0,-0.006130508959067638,0.0,0.0,0.0,0.9688865747888495,0.05091739492847103,1.0198039697173207,-0.00019635379792838336
2024-01-31,18:19:00.000000000,85.8,152.2488,43.065,152.2488,,,,,0.3584901232285123,31.220308926606876,1.6535925161578777,0.09048234947913425,0,0.0,-1.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.82284951107124,0.0,-0.00018366919199465517,0.0,0.0,0.0,-0.006335912508323216,0.0,0.0,0.0,0.9687086201745236,0.05091739492847103,1.0196260151029946,-0.00017449884449405792
2024-01-31,18:20:00.000000000,85.76,152.3375,43.045,152.3375,-0.2832533129463868,86.1951015609702,2.780791841897364,1.6182545571320253,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.85976589236054,0.0,0.0005367498476478413,0.0,0.0,0.0,-0.006518417988386815,0.0,0.0,0.0,0.9692285743788175,0.05091739492847103,1.0201459693072885,0.000509945996465614
2024-01-31,18:21:00.000000000,85.68,152.3038,42.9884,152.3038,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.75054287038256,0.0,0.00023307184699302366,0.0,0.0,0.0,-0.005985166900601135,0.0,0.0,0.0,0.9694544742728063,0.05091739492847103,1.0203718692012773,0.00022143879482481755
2024-01-31,18:22:00.000000000,85.705,152.3038,43.0441,152.3038,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.77554287038254,0.0,-0.00011481027633934712,0.0,0.0,0.0,-0.0057534900275123535,0.0,0.0,0.0,0.9693431709367166,0.05091739492847103,1.0202605658651875,-0.00010908114918622732
2024-01-31,18:23:00.000000000,85.6458,152.3563,43.0516,152.3563,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.7618683497251,0.0,0.0004808872381270731,0.0,0.0,0.0,-0.005867639744071673,0.0,0.0,0.0,0.9698093156969857,0.05091739492847103,1.0207267106254567,0.0004568879518281576
2024-01-31,18:24:00.000000000,85.69,152.3375,43.095,152.3375,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.78976589236055,0.0,-0.0002778377032814432,0.0,0.0,0.0,-0.005389574179015533,0.0,0.0,0.0,0.9695398661040915,0.05091739492847103,1.0204572610325626,-0.0002639781932707462
2024-01-31,18:25:00.000000000,85.74,152.3438,43.1388,152.3438,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.84522894988163,0.0,-0.00020449511158807628,0.0,0.0,0.0,-0.005665914455385335,0.0,0.0,0.0,0.9693415999409835,0.05091739492847103,1.0202589948694545,-0.00019429149135312385
2024-01-31,18:26:00.000000000,85.67,152.3438,43.105,152.3438,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.77522894988164,0.0,0.00032132904786313986,0.0,0.0,0.0,-0.005869250915164659,0.0,0.0,0.0,0.9696530775543467,0.05091739492847103,1.0205704724828177,0.00030529269031645057
2024-01-31,18:27:00.000000000,85.65,152.3438,43.12,152.3438,-0.2877283551692807,86.95363099423786,2.7950254716909972,1.6180223711754025,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.75522894988165,0.0,0.00009183780954535826,0.0,0.0,0.0,-0.005549807828109654,0.0,0.0,0.0,0.9697421283690082,0.05091739492847103,1.0206595232974793,0.00008725591917719785
2024-01-31,18:28:00.000000000,85.63,152.29,43.145,152.29,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.68857617295535,0.0,-0.00012239787331315028,0.0,0.0,0.0,-0.005458479700758634,0.0,0.0,0.0,0.9696234339948336,0.05091739492847103,1.0205408289233047,-0.00011629184019289416
2024-01-31,18:29:00.000000000,85.645,152.295,43.18,152.295,,,,,0.3344728763223363,34.70645330048979,1.6212347537526333,0.08287727774699183,0,0.0,-1.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.70791193289273,0.0,-0.00004898851492389382,0.0,0.0,0.0,-0.0055802094677649405,0.0,0.0,0.0,0.9695759335827668,0.05091739492847103,1.0204933285112379,-0.00004654435248506158
2024-01-31,18:30:00.000000000,85.68,152.295,43.2178,152.295,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.74291193289275,0.0,-0.00016076586142077997,0.0,0.0,0.0,-0.005628924616513986,0.0,0.0,0.0,0.9694200588725915,0.05091739492847103,1.0203374538010626,-0.00015274446762205483
2024-01-31,18:31:00.000000000,85.68,152.38,43.2099,152.38,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.81661985182834,0.0,0.0003385089244985338,0.0,0.0,0.0,-0.005788785539019958,0.0,0.0,0.0,0.9697482162141078,0.05091739492847103,1.020665611142579,0.0003216164811885342
2024-01-31,18:32:00.000000000,85.665,152.385,43.19,152.385,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.80595561176574,0.0,0.00008877081992432183,0.0,0.0,0.0,-0.005452236170088387,0.0,0.0,0.0,0.9698343015583814,0.05091739492847103,1.0207516964868524,0.00008434235790220149
2024-01-31,18:33:00.000000000,85.66,152.3388,43.18,152.3388,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.76089318994426,0.0,-0.00016098008763336375,0.0,0.0,0.0,-0.005363949349639241,0.0,0.0,0.0,0.9696781775475267,0.05091739492847103,1.0205955724759979,-0.00015295003808649574
2024-01-31,18:34:00.000000000,85.65,152.3388,43.15,152.3388,-0.29210775556583307,87.64934495359233,2.8066830648268266,1.6177836696477097,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.75089318994426,0.0,0.000045921927732305444,0.0,0.0,0.0,-0.005524065948236179,0.0,0.0,0.0,0.9697227070387195,0.05091739492847103,1.0206401019671905,0.000043630888075059916
2024-01-31,18:35:00.000000000,85.67,152.3388,43.155,152.3388,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.77089318994427,0.0,-0.00009184807330526082,0.0,0.0,0.0,-0.005478397696261239,0.0,0.0,0.0,0.9696336398764376,0.05091739492847103,1.0205510348049085,-0.00008726598348457508
2024-01-31,18:36:00.000000000,85.6619,152.2962,43.135,152.2962,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.72585251527772,0.0,-0.00013243585606908788,0.0,0.0,0.0,-0.005569742589293325,0.0,0.0,0.0,0.9695052256152672,0.05091739492847103,1.0204226205437381,-0.00012582835820153988
2024-01-31,18:37:00.000000000,85.705,152.2962,43.175,152.2962,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.7689525152777,0.0,-0.00019795536222310195,0.0,0.0,0.0,-0.005701440811734515,0.0,0.0,0.0,0.9693133068571533,0.05091739492847103,1.0202307017856245,-0.00018807771824126706
2024-01-31,18:38:00.000000000,85.665,152.2275,43.1301,152.2275,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.66937917373804,0.0,-0.00008988123106455355,0.0,0.0,0.0,-0.005898267543176572,0.0,0.0,0.0,0.9692261837838457,0.05091739492847103,1.0201435787123168,-0.00008539546315870645
2024-01-31,18:39:00.000000000,85.675,152.1263,43.0984,152.1263,,,,,0.31061201874090105,38.42274285341607,1.605077842990041,0.07414222768831598,0,0.0,-1.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.59162339260524,0.0,-0.00044910212683025604,0.0,0.0,0.0,-0.005987618630693192,0.0,0.0,0.0,0.9687909022433289,0.05091739492847103,1.0197082971718,-0.00042668654648231005
2024-01-31,18:40:00.000000000,85.71,152.1263,43.1301,152.1263,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.62662339260527,0.0,-0.00016085178029507752,0.0,0.0,0.0,-0.006434031705261689,0.0,0.0,0.0,0.9686350705019693,0.05091739492847103,1.0195524654304404,-0.0001528199209437388
2024-01-31,18:41:00.000000000,85.76,152.0925,43.16,152.0925,-0.29620187085142885,88.21008304247094,2.8131787813184648,1.6175337458664656,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.64731365542855,0.0,-0.0003644303070110397,0.0,0.0,0.0,-0.006593848560102589,0.0,0.0,0.0,0.9682820705258446,0.05091739492847103,1.0191994654543155,-0.0003462303197667146
2024-01-31,18:42:00.000000000,85.71,152.0925,43.125,152.0925,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.59731365542854,0.0,0.0002297294607512114,0.0,0.0,0.0,-0.006955875868858485,0.0,0.0,0.0,0.9685045134437615,0.05091739492847103,1.0194219083722325,0.0002182525849518558
2024-01-31,18:43:00.000000000,85.7,152.0925,43.1,152.0925,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.58731365542855,0.0,0.0000459564497005978,0.0,0.0,0.0,-0.006727744377719724,0.0,0.0,0.0,0.9685490224727185,0.05091739492847103,1.0194664174011896,0.000043661048081858876
2024-01-31,18:44:00.000000000,85.765,152.1025,43.135,152.1025,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.66098517530332,0.0,-0.0002588775934539017,0.0,0.0,0.0,-0.006682097111265217,0.0,0.0,0.0,0.9682982868326386,0.05091739492847103,1.0192156817611098,-0.0002459479153016108
2024-01-31,18:45:00.000000000,85.785,152.1025,43.145,152.1025,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.6809851753033,0.0,-0.00009188601247893873,0.0,0.0,0.0,-0.006939244859499705,0.0,0.0,0.0,0.9682093137641714,0.05091739492847103,1.0191267086926423,-0.00008729562354624386
2024-01-31,18:46:00.000000000,85.82,152.1025,43.15,152.1025,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.7159851753033,0.0,-0.00016078574787692327,0.0,0.0,0.0,-0.007030493252438874,0.0,0.0,0.0,0.9680536395055565,0.05091739492847103,1.0189710344340275,-0.00015275260405504294
2024-01-31,18:47:00.000000000,85.84,152.2163,43.173,152.2163,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.83466707147826,0.0,0.000361396964543452,0.0,0.0,0.0,-0.007190148597200241,0.0,0.0,0.0,0.9684034911523891,0.05091739492847103,1.0193208860808602,0.0003433381666507195
2024-01-31,18:48:00.000000000,85.82,152.2225,43.1564,152.2225,-0.3002996008888996,88.86875599631051,2.8230900880285716,1.61726510508788,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.82004341380062,0.0,0.00011649358967297778,0.0,0.0,0.0,-0.006831350130534264,0.0,0.0,0.0,0.9685163039513253,0.05091739492847103,1.0194336988797963,0.00011067447010704826
2024-01-31,18:49:00.000000000,85.845,152.2238,43.1302,152.2238,,,,,0.2851452052978093,42.43911329778734,1.604077749979041,0.06597961164626426,0,0.0,-1.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.84617071138436,0.0,-0.00010959828141672937,0.0,0.0,0.0,-0.006715652349360335,0.0,0.0,0.0,0.968410156228888,0.05091739492847103,1.019327551157359,-0.00010412420401049462
2024-01-31,18:50:00.000000000,85.8,152.2238,43.08,152.2238,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.80117071138437,0.0,0.00020656778061809678,0.0,0.0,0.0,-0.006824514606821097,0.0,0.0,0.0,0.9686101985655882,0.05091739492847103,1.0195275934940593,0.0001962493179677276
2024-01-31,18:51:00.000000000,85.855,152.285,43.135,152.285,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.90924041301798,0.0,-8.86266295125315e-6,0.0,0.0,0.0,-0.006619356551039179,0.0,0.0,0.0,0.9686016140998671,0.05091739492847103,1.0195190090283381,-8.420042552984639e-6
2024-01-31,18:52:00.000000000,85.83,152.285,43.11,152.285,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.88424041301795,0.0,0.00011472666304843938,0.0,0.0,0.0,-0.006628160548864392,0.0,0.0,0.0,0.968712738530876,0.05091739492847103,1.019630133459347,0.00010899691915966369
2024-01-31,18:53:00.000000000,85.8113,152.285,43.12,152.285,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.86554041301798,0.0,0.00008582539042084031,0.0,0.0,0.0,-0.006514194312557953,0.0,0.0,0.0,0.968795878679866,0.05091739492847103,1.0197132736083372,0.00008153951738183007
2024-01-31,18:54:00.000000000,85.77,152.2788,43.076,152.2788,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.8188640706956,0.0,0.00016488912202241953,0.0,0.0,0.0,-0.006428928005407286,0.0,0.0,0.0,0.9689556225817206,0.05091739492847103,1.0198730175101915,0.00015665570507785226
2024-01-31,18:55:00.000000000,85.79,152.26,43.0827,152.26,-0.3045171153123621,89.44847597746025,2.8299326400896616,1.6169812639175645,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.822561613331,0.0,-0.00016666351428963616,0.0,0.0,0.0,-0.006265098943679104,0.0,0.0,0.0,0.9687941330324705,0.05091739492847103,1.0197115279609417,-0.00015834280001261893
2024-01-31,18:56:00.000000000,85.77,152.26,43.08,152.26,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.80256161333102,0.0,0.00009181785326495861,0.0,0.0,0.0,-0.006430718294561433,0.0,0.0,0.0,0.9688830856300212,0.05091739492847103,1.0198004805584922,0.0000872330998634074
2024-01-31,18:57:00.000000000,85.775,152.26,43.08,152.26,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.8671519874775452,0.0,217.80756161333102,0.0,-0.00002295657113935261,0.0,0.0,0.0,-0.006339490896045241,0.0,0.0,0.0,0.9688608433965402,0.05091739492847103,1.0197782383250114,-0.00002181037752464578
