date,time,PRICE_CPRT_CPRT_ON_MSFT,PRICE_MSFT_CPRT_ON_MSFT,BETA_CPRT_ON_MSFT,SPREAD_CPRT_ON_MSFT,Z_CPRT_ON_MSFT,Z_VOL_CPRT_ON_MSFT,market_close,SIGNAL_CPRT_ON_MSFT,POS_CPRT_ON_MSFT,POS_BETA_CPRT_ON_MSFT,PAIR_BASE_CPRT_ON_MSFT,PAIR_RET_CPRT_ON_MSFT,SL_CPRT_ON_MSFT,LOSS_CPRT_ON_MSFT,COOLDOWN_CPRT_ON_MSFT,CAPITAL_CPRT_ON_MSFT,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-12-12,14:57:00.000000000,48.84,371.45,,,,,0,0.0,-1.0,-0.2945230113771659,158.2405725760483,0.00007278094873499545,0.0,-0.0010978316193721582,0.0,0.6002408756185849,0.4,1.000240875618585,0.000043674308858012546
2023-12-12,14:58:00.000000000,48.805,371.6199,,,,,0,0.0,-1.0,-0.2945230113771659,158.25561203568125,-0.00009504174174882545,0.0,-0.0010251305718639303,0.0,0.6001838276802972,0.4,1.0001838276802972,-0.00005703420013951845
2023-12-12,14:59:00.000000000,48.78,371.69,-0.28992037442352836,156.54050396948125,1.227216043168076,0.9645396628782444,0,-1.0,-1.0,-0.2945230113771659,158.2512580987788,0.00002751205373661925,0.0,-0.0011200748834176988,0.0,0.6002003399700161,0.4,1.0002003399700161,0.00001650925486085957
2023-12-12,15:00:00.000000000,48.79,371.81,,,,,0,0.0,-1.0,-0.2945230113771659,158.29660086014405,-0.00028652386028391296,0.0,-0.001092593645241613,0.0,0.6000283682516642,0.4,1.0000283682516642,-0.00017193727244392041
2023-12-12,15:01:00.000000000,48.795,372.0432,,,,,0,0.0,-1.0,-0.2945230113771659,158.37028362639722,-0.0004654728266608206,0.0,-0.001378804451376614,0.0,0.5997490713510174,0.4,0.9997490713510174,-0.00027928897770675723
2023-12-12,15:02:00.000000000,48.7,371.5887,-0.2892655707422366,156.18781738686573,1.2120618826449223,0.9644467708437177,0,-1.0,-1.0,-0.2945230113771659,158.1414229177263,0.0014450988116610887,0.0,-0.0018436354820319245,0.0,0.6006157680213215,0.4,1.0006157680213215,0.0008669142039140065
2023-12-12,15:03:00.000000000,48.67,371.675,,,,,0,0.0,-1.0,-0.2945230113771659,158.13684025360814,0.000028978265362709487,0.0,-0.0004012009058151911,0.0,0.6006331728244283,0.4,1.0006331728244282,0.000017394092380898344
2023-12-12,15:04:00.000000000,48.69,371.91,,,,,0,0.0,-1.0,-0.2945230113771659,158.22605316128178,-0.0005641500584592934,0.0,-0.00037223426655874636,0.0,0.6002943255848667,0.4,1.0002943255848669,-0.0003386328264581736
2023-12-12,15:05:00.000000000,48.725,371.84,-0.28839436756483844,155.96156163530952,1.1996782710479421,0.9643587353756388,0,-1.0,-1.0,-0.2945230113771659,158.24043655048536,-0.00009090405098401711,0.0,-0.0009361743290349223,0.0,0.6002397563988884,0.4,1.0002397563988885,-0.00005455312959657332
2023-12-12,15:06:00.000000000,48.7556,371.9001,,,,,0,0.0,-1.0,-0.2945230113771659,158.28873738346914,-0.0003052369801089016,0.0,-0.0010269932779799484,0.0,0.6000565410283039,0.4,1.0000565410283038,-0.00018317145405654013
2023-12-12,15:07:00.000000000,48.81,371.69,,,,,0,0.0,-1.0,-0.2945230113771659,158.28125809877878,0.00004725089614078293,0.0,-0.0013319167817621436,0.0,0.6000848942376027,0.4,1.0000848942376028,0.000028351606270086472
2023-12-12,15:08:00.000000000,48.8,371.71,-0.28754912417247225,155.68488494614965,1.186356148198035,0.9642744003762947,0,-1.0,-1.0,-0.2945230113771659,158.27714855900632,0.000025963527342529035,0.0,-0.00128472881988273,0.0,0.6001004745581621,0.4,1.000100474558162,0.000015578997992103687
2023-12-12,15:09:00.000000000,48.83,371.61,,,,,0,0.0,-1.0,-0.2945230113771659,158.27769625786863,-3.4603786288308986e-6,0.0,-0.001258798648632098,0.0,0.6000983979833048,0.4,1.000098397983305,-2.0763662351993163e-6
2023-12-12,15:10:00.000000000,48.86,371.51,,,,,0,0.0,-1.0,-0.2945230113771659,158.2782439567309,-3.46036665447251e-6,0.0,-0.00126225467134089,0.0,0.600096321422819,0.4,1.0000963214228191,-2.076356176526023e-6
2023-12-12,15:11:00.000000000,48.9,371.77,-0.28655827685014396,155.433770584578,1.1736849681213004,0.9641933879571001,0,0.0,-1.0,-0.2945230113771659,158.39481993968897,-0.0007365256275520515,0.0,-0.0012657106701313703,0.0,0.5996543351030914,0.4,0.9996543351030914,-0.00044194375107678435
2023-12-12,15:12:00.000000000,48.89,371.52,,,,,0,0.0,-1.0,-0.2945230113771659,158.31118918684467,0.000527989191036321,0.0,-0.0020013040693377393,0.0,0.5999709461103839,0.4,0.999970946110384,0.0003167204864468186
2023-12-12,15:13:00.000000000,48.85,371.46,,,,,0,0.0,-1.0,-0.2945230113771659,158.25351780616205,0.00036429124800872216,0.0,-0.0014743715452180117,0.0,0.6001895102751114,0.4,1.0001895102751113,0.00021857051505093716
2023-12-12,15:14:00.000000000,48.82,371.25,-0.28596706174737385,154.98527167371253,1.157037779753328,0.9641165893609263,0,0.0,-1.0,-0.2945230113771659,158.16166797377284,0.0005803967814587104,0.0,-0.00111061739785967,0.0,0.6005378583351403,0.4,1.0005378583351403,0.0003482820570005971
2023-12-12,15:15:00.000000000,48.84,371.19,,,,,0,0.0,-1.0,-0.2945230113771659,158.16399659309022,-0.000014723032117793874,0.0,-0.0005308652151642113,0.0,0.600529016596964,0.4,1.000529016596964,-8.836985130169761e-6
2023-12-12,15:16:00.000000000,48.85,371.1152,,,,,0,0.0,-1.0,-0.2945230113771659,158.1519662718392,0.00007606232461341059,0.0,-0.0005455804313364565,0.0,0.6005746942299642,0.4,1.0005746942299643,0.00004565348155077998
2023-12-12,15:17:00.000000000,48.85,371.33,-0.28529318386097036,154.78791796309412,1.1457313684534145,0.9640447082123277,0,0.0,-1.0,-0.2945230113771659,158.21522981468303,-0.00040001742839597274,0.0,-0.00046955960483885395,0.0,0.6003344538852187,0.4,1.0003344538852188,-0.00024010235930496372
2023-12-12,15:18:00.000000000,48.85,371.6401,,,,,0,0.0,-1.0,-0.2945230113771659,158.30656140051107,-0.0005772616576483851,0.0,-0.0008693892012091586,0.0,0.5999879038232254,0.4,0.9999879038232254,-0.0003464341957306212
2023-12-12,15:19:00.000000000,48.8342,371.49,,,,,0,0.0,-1.0,-0.2945230113771659,158.24655349650337,0.0003790613824014948,0.0,-0.001446148993806129,0.0,0.6002153360674728,0.4,1.0002153360674728,0.00022743499534128033
2023-12-12,15:20:00.000000000,48.84,371.56,-0.284434672530889,154.5245469255771,1.133153683722947,0.9639782367672174,0,0.0,-1.0,-0.2945230113771659,158.27297010729978,-0.00016693324570257335,0.0,-0.001067635790641508,0.0,0.6001151401733026,0.4,1.0001151401733026,-0.00010017432302542543
2023-12-12,15:21:00.000000000,48.8,371.53,,,,,0,0.0,-1.0,-0.2945230113771659,158.22413441695844,0.00030855357240242097,0.0,-0.00123439081243637,0.0,0.6003003078436557,0.4,1.0003003078436556,0.0001851463525699157
2023-12-12,15:22:00.000000000,48.8,371.24,,,,,0,0.0,-1.0,-0.2945230113771659,158.13872274365906,0.0005398144449587933,0.0,-0.0009262181157290161,0.0,0.600624358621143,0.4,1.0006243586211432,0.00032395349171299794
2023-12-12,15:23:00.000000000,48.76,371.0,-0.28390289694932097,154.08797476819808,1.1171262430178577,0.9639132266438495,0,0.0,-1.0,-0.2945230113771659,158.02803722092855,0.0006999267529808371,0.0,-0.0003869036566880313,0.0,0.6010447516782339,0.4,1.001044751678234,0.0004201307448381929
2023-12-12,15:24:00.000000000,48.785,371.2652,,,,,0,0.0,-1.0,-0.2945230113771659,158.1311447235458,-0.0006524633503679273,0.0,0.0,0.0,0.6006525920058329,0.4,1.000652592005833,-0.000391750390523079
2023-12-12,15:25:00.000000000,48.81,371.1383,,,,,0,0.0,-1.0,-0.2945230113771659,158.11876975340203,0.00007825763966603715,0.0,-0.0006524633503679489,0.0,0.6006995976599425,0.4,1.0006995976599424,0.000046974998600972164
2023-12-12,15:26:00.000000000,48.81,371.21,-0.2832374800240829,153.95058495973979,1.107430014604102,0.9638416790837142,0,0.0,-1.0,-0.2945230113771659,158.13988705331775,-0.0001335534038662813,0.0,-0.000574256770943693,0.0,0.600619372183974,0.4,1.000619372183974,-0.0000801693896510218
2023-12-12,15:27:00.000000000,48.78,371.2,,,,,0,0.0,-1.0,-0.2945230113771659,158.10694182320398,0.000208329667661013,0.0,-0.0007077334808633928,0.0,0.6007444990181718,0.4,1.0007444990181718,0.00012504938208885287
2023-12-12,15:28:00.000000000,48.78,371.1125,,,,,0,0.0,-1.0,-0.2945230113771659,158.08117105970848,0.00016299577487443985,0.0,-0.0004995512550832748,0.0,0.6008424178332908,0.4,1.0008424178332909,0.00009784596889134183
2023-12-12,15:29:00.000000000,48.755,371.04,-0.28264237581556567,153.6266271226075,1.0940041797148572,0.9637678082976296,0,0.0,-1.0,-0.2945230113771659,158.03481814138365,0.00029322226052665374,0.0,-0.00033663690495278065,0.0,0.6010185982052683,0.4,1.0010185982052682,0.00017603207941437813
2023-12-12,15:30:00.000000000,48.73,371.09,,,,,0,0.0,-1.0,-0.2945230113771659,158.02454429195248,0.00006501003735759616,0.0,-0.000043513353860324955,0.0,0.6010576704467901,0.4,1.0010576704467902,0.000039032483104760286
2023-12-12,15:31:00.000000000,48.73,371.01,,,,,0,0.0,-1.0,-0.2945230113771659,158.00098245104232,0.0001491024132721501,0.0,0.0,0.0,0.6011472895959694,0.4,1.0011472895959694,0.00008952446180175277
2023-12-12,15:32:00.000000000,48.74,370.88,-0.28208563571290274,153.35992057320138,1.0818830168849902,0.9636941151079095,0,0.0,-1.0,-0.2945230113771659,157.9726944595633,0.00017903680749452335,0.0,0.0,0.0,0.6012549170875326,0.4,1.0012549170875327,0.00010750415316678184
2023-12-12,15:33:00.000000000,48.765,370.84,,,,,0,0.0,-1.0,-0.2945230113771659,157.9859135391082,-0.00008367952189543904,0.0,0.0,0.0,0.6012046043635335,0.4,1.0012046043635334,-0.00005024966483620051
2023-12-12,15:34:00.000000000,48.75,370.82,,,,,0,0.0,-1.0,-0.2945230113771659,157.96502307888068,0.00013222989163744938,0.0,-0.00008367952189536343,0.0,0.6012841015832204,0.4,1.0012841015832206,0.00007940157220678958
2023-12-12,15:35:00.000000000,48.76,370.85,-0.2815161988461651,153.16028234210032,1.0712580293637293,0.9636187952147999,0,0.0,-1.0,-0.2945230113771659,157.983858769222,-0.00011923962643245192,0.0,0.0,0.0,0.6012124046915679,0.4,1.001212404691568,-0.0000716049436310565
2023-12-12,15:36:00.000000000,48.775,371.1371,,,,,0,0.0,-1.0,-0.2945230113771659,158.08341632578836,-0.0006301754960410086,0.0,-0.00011923962643245467,0.0,0.6008335353662153,0.4,1.0008335353662154,-0.00037841053864019595
2023-12-12,15:37:00.000000000,48.815,371.39,,,,,0,0.0,-1.0,-0.2945230113771659,158.19790119536566,-0.0007242054368394893,0.0,-0.0007493399805827972,0.0,0.6003984084532676,0.4,1.0003984084532678,-0.00043476452134315455
2023-12-12,15:38:00.000000000,48.85,371.5801,-0.28046721069332825,153.066034196148,1.0628910725325091,0.9635428718261536,0,0.0,-1.0,-0.2945230113771659,158.28889001982844,-0.0005751582276076944,0.0,-0.0014730027413342173,0.0,0.6000530843688032,0.4,1.0000530843688034,-0.0003451865592212675
2023-12-12,15:39:00.000000000,48.85,371.49,,,,,0,0.0,-1.0,-0.2945230113771659,158.26235349650338,0.00016764615205615022,0.0,-0.002047313759295899,0.0,0.600153680959427,0.4,1.0001536809594271,0.00010059125080072456
2023-12-12,15:40:00.000000000,48.88,371.53,,,,,0,0.0,-1.0,-0.2945230113771659,158.30413441695845,-0.0002639978461838745,0.0,-0.0018800108315136788,0.0,0.5999952416802744,0.4,0.9999952416802744,-0.00015841493379369816
2023-12-12,15:41:00.000000000,48.885,371.41,-0.279498480018571,152.69353046369747,1.0489244559828688,0.9634683714366679,0,0.0,-1.0,-0.2945230113771659,158.2737916555932,0.0001916738402127993,0.0,-0.002143512358887212,0.0,0.6001102450723567,0.4,1.0001102450723567,0.00011500393930777088
2023-12-12,15:42:00.000000000,48.86,371.48,,,,,0,0.0,-1.0,-0.2945230113771659,158.2694082663896,0.000027694978162400978,0.0,-0.001952249373919801,0.0,0.6001268651124889,0.4,1.000126865112489,0.00001661820805681496
2023-12-12,15:43:00.000000000,48.83,371.31,,,,,0,0.0,-1.0,-0.2945230113771659,158.18933935445546,0.0005059026429124018,0.0,-0.001924608463261257,0.0,0.6004304708796321,0.4,1.000430470879632,0.0003035672550490961
2023-12-12,15:44:00.000000000,48.83,371.33,-0.2785819238689164,152.2758257902447,1.0341659436124746,0.9633972421121526,0,0.0,-1.0,-0.2945230113771659,158.19522981468302,-0.000037236771147789,0.0,-0.001419679484856995,0.0,0.6004081127875978,0.4,1.0004081127875977,-0.000022348471668178293
2023-12-12,15:45:00.000000000,48.85,371.265,,,,,0,0.0,-1.0,-0.2945230113771659,158.1960858189435,-5.41106240354217e-6,0.0,-0.0014568633917246832,0.0,0.6004048639418318,0.4,1.000404863941832,-3.2475204111386964e-6
2023-12-12,15:46:00.000000000,48.84,371.28,,,,,0,0.0,-1.0,-0.2945230113771659,158.19050366411415,0.00003528630180982919,0.0,-0.0014622665709496108,0.0,0.6004260500090689,0.4,1.000426050009069,0.00002117749323361144
2023-12-12,15:47:00.000000000,48.85,371.39,-0.2775801619753475,151.9404963560243,1.0212039402284558,0.9633340023527569,0,0.0,-1.0,-0.2945230113771659,158.23290119536566,-0.00026801565371795236,0.0,-0.0014270318671194548,0.0,0.6002651264287665,0.4,1.0002651264287665,-0.00016085504800773424
2023-12-12,15:48:00.000000000,48.86,371.365,,,,,0,0.0,-1.0,-0.2945230113771659,158.23553812008123,-0.000016664832001774776,0.0,-0.001694665053958544,0.0,0.600255123111278,0.4,1.0002551231112782,-0.00001000066604747514
2023-12-12,15:49:00.000000000,48.855,371.39,,,,,0,0.0,-1.0,-0.2945230113771659,158.23790119536565,-0.000014933909995793577,0.0,-0.0017113016446518303,0.0,0.600246158955295,0.4,1.000246158955295,-8.961869603225996e-6
2023-12-12,15:50:00.000000000,48.83,371.58,-0.2764093037682243,151.5381690941968,1.006969037837241,0.9632827503917045,0,0.0,-1.0,-0.2945230113771659,158.2688605675273,-0.0001956508012794174,0.0,-0.0017262099982229273,0.0,0.6001287203133305,0.4,1.0001287203133304,-0.00011740974050538706
2023-12-12,15:51:00.000000000,48.8,371.535,,,,,0,0.0,-1.0,-0.2945230113771659,158.22560703201535,0.00027329150760832435,0.0,-0.0019215230651329351,0.0,0.600292730396064,0.4,1.000292730396064,0.00016398897402147117
2023-12-12,15:52:00.000000000,48.81,371.55,,,,,0,0.0,-1.0,-0.2945230113771659,158.240024877186,-0.00009112207209117312,0.0,-0.001648756693459985,0.0,0.600238030478609,0.4,1.000238030478609,-0.00005468390981252553
2023-12-12,15:53:00.000000000,48.81,371.745,-0.2750773314424089,151.0686225770583,0.9914726482863118,0.9632430709117097,0,0.0,-1.0,-0.2945230113771659,158.29745686440455,-0.0003629422281950373,0.0,-0.0017397285274249885,0.0,0.6000201787503797,0.4,1.0000201787503797,-0.00021779988521827083
2023-12-12,15:54:00.000000000,48.82,371.65,,,,,0,0.0,-1.0,-0.2945230113771659,158.2794771783237,0.0001135816483536472,0.0,-0.0021020393346717903,0.0,0.6000883300313277,0.4,1.0000883300313277,0.00006814990576801097
2023-12-12,15:55:00.000000000,48.83,371.83,,,,,0,0.0,-1.0,-0.2945230113771659,158.3424913203716,-0.0003981194730439421,0.0,-0.0019886964394105755,0.0,0.5998494231815958,0.4,0.9998494231815959,-0.00023888574894613548
2023-12-12,15:56:00.000000000,48.8392,371.7,-0.27372051115256135,150.58111399540704,0.9757253921417937,0.9632152842547057,0,0.0,-1.0,-0.2945230113771659,158.31340332889258,0.00018370300502710757,0.0,-0.002386024173675949,0.0,0.5999596173231981,0.4,0.9999596173231982,0.00011021073678439232
2023-12-12,15:57:00.000000000,48.8,371.6101,,,,,0,0.0,-1.0,-0.2945230113771659,158.24772571016976,0.00041485823273202136,0.0,-0.0022027594884594937,0.0,0.6002085155097515,0.4,1.0002085155097515,0.00024890823813431516
2023-12-12,15:58:00.000000000,48.85,371.998,,,,,0,0.0,-1.0,-0.2945230113771659,158.41197118628295,-0.0010379010211749235,0.0,-0.00178881508863582,0.0,0.5995855584785861,0.4,0.9995855584785861,-0.0006228271620422584
2023-12-12,15:59:00.000000000,48.9,371.94,-0.272020547784106,150.07532254282037,0.9597170960438891,0.9632009285819926,0,0.0,-1.0,-0.2945230113771659,158.4448888516231,-0.00020779783935285414,0.0,-0.0028248594968035556,0.0,0.5994609658950271,0.4,0.9994609658950271,-0.00012464424130801655
2023-12-12,16:00:00.000000000,48.91,372.1448,,,,,0,0.0,-1.0,-0.2945230113771659,158.51520716435311,-0.00044380297300642904,0.0,-0.0030320703364564716,0.0,0.5991949233361615,0.4,0.9991949233361616,-0.00026618604222055595
2023-12-12,16:01:00.000000000,48.905,372.08,,,,,0,0.0,-1.0,-0.2945230113771659,158.49112207321588,0.00015194183301457982,0.0,-0.0034745276676332315,0.0,0.5992859661111462,0.4,0.9992859661111462,0.00009111613045494619
2023-12-12,16:02:00.000000000,48.93,372.1702,-0.26996646026160304,149.40347150885287,0.9404628363298951,0.9632006667038878,0,0.0,-1.0,-0.2945230113771659,158.5426880488421,-0.00032535560952373806,0.0,-0.0033231137607214745,0.0,0.5990909850603631,0.4,0.9990909850603631,-0.00019512037334205496
2023-12-12,16:03:00.000000000,48.91,372.28,,,,,0,0.0,-1.0,-0.2945230113771659,158.55502667549132,-0.00007782526460891928,0.0,-0.003647388176542088,0.0,0.5990443606459259,0.4,0.9990443606459259,-0.00004666683528760839
2023-12-12,16:04:00.000000000,48.92,372.24,,,,,0,0.0,-1.0,-0.2945230113771659,158.55324575503624,0.000011232191702889201,0.0,-0.003724929582201053,0.0,0.5990510892270233,0.4,0.9990510892270233,6.735017345029099e-6
2023-12-12,16:05:00.000000000,48.963,372.23,-0.26773968828461286,148.62374417018145,0.9191631526958094,0.9632172694708828,0,0.0,-1.0,-0.2945230113771659,158.59330052492248,-0.0002526266157182556,0.0,-0.003713739229621149,0.0,0.5988997529777096,0.4,0.9988997529777096,-0.0001514799903084323
2023-12-12,16:06:00.000000000,48.99,372.37,,,,,0,0.0,-1.0,-0.2945230113771659,158.66153374651526,-0.00043024025205941514,0.0,-0.003965427655966081,0.0,0.5986420821970302,0.4,0.9986420821970302,-0.0002579545944538316
2023-12-12,16:07:00.000000000,48.975,372.17,,,,,0,0.0,-1.0,-0.2945230113771659,158.58762914423986,0.00046580037725765707,0.0,-0.004393961821431258,0.0,0.59892092990476,0.4,0.99892092990476,0.00027922687487424953
2023-12-12,16:08:00.000000000,48.975,372.1901,-0.26549746330187335,147.79052741607057,0.8969290514695478,0.9632528499579952,0,0.0,-1.0,-0.2945230113771659,158.59354905676852,-0.00003732896796939859,0.0,-0.003930208153247516,0.0,0.5988985728045514,0.4,0.9988985728045514,-0.000022381251147399265
2023-12-12,16:09:00.000000000,48.97,372.04,,,,,0,0.0,-1.0,-0.2945230113771659,158.5443411527608,0.0003102768321938608,0.0,-0.003967390410602567,0.0,0.5990843971565266,0.4,0.9990843971565266,0.00018602924964994117
2023-12-12,16:10:00.000000000,48.99,371.96,,,,,0,0.0,-1.0,-0.2945230113771659,158.54077931185063,0.00002246589745355952,0.0,-0.0036583445677373927,0.0,0.5990978561251591,0.4,0.9990978561251591,0.000013471302995802004
2023-12-12,16:11:00.000000000,48.965,371.855,-0.263622964088803,146.99451731124185,0.8755949212791841,0.963307939036926,0,0.0,-1.0,-0.2945230113771659,158.48485439565604,0.0003527478320551185,0.0,-0.003635960858277887,0.0,0.5993091865950961,0.4,0.9993091865950962,0.00021152129257553874
2023-12-12,16:12:00.000000000,48.98,371.7228,,,,,0,0.0,-1.0,-0.2945230113771659,158.46091845355195,0.00015102983938347137,0.0,-0.003284495603532833,0.0,0.5993997001652887,0.4,0.9993997001652887,0.00009057614140516576
