date,time,PRICE_BIDU_BIDU_ON_PEP,PRICE_PEP_BIDU_ON_PEP,PRICE_COST_COST_ON_MAR,PRICE_MAR_COST_ON_MAR,PRICE_GILD_GILD_ON_MU,PRICE_MU_GILD_ON_MU,PRICE_CDW_CDW_ON_VRSK,PRICE_VRSK_CDW_ON_VRSK,PRICE_MAR_MAR_ON_MU,PRICE_MU_MAR_ON_MU,PRICE_PDD_PDD_ON_ADP,PRICE_ADP_PDD_ON_ADP,PRICE_GILD_GILD_ON_MAR,PRICE_MAR_GILD_ON_MAR,BETA_GILD_ON_MAR,SPREAD_GILD_ON_MAR,Z_GILD_ON_MAR,BETA_PDD_ON_ADP,SPREAD_PDD_ON_ADP,Z_PDD_ON_ADP,BETA_MAR_ON_MU,SPREAD_MAR_ON_MU,Z_MAR_ON_MU,BETA_CDW_ON_VRSK,SPREAD_CDW_ON_VRSK,Z_CDW_ON_VRSK,BETA_GILD_ON_MU,SPREAD_GILD_ON_MU,Z_GILD_ON_MU,BETA_COST_ON_MAR,SPREAD_COST_ON_MAR,Z_COST_ON_MAR,BETA_BIDU_ON_PEP,SPREAD_BIDU_ON_PEP,Z_BIDU_ON_PEP,market_close,SIGNAL_GILD_ON_MAR,SIGNAL_PDD_ON_ADP,SIGNAL_MAR_ON_MU,SIGNAL_CDW_ON_VRSK,SIGNAL_GILD_ON_MU,SIGNAL_COST_ON_MAR,SIGNAL_BIDU_ON_PEP,POS_GILD_ON_MAR,POS_PDD_ON_ADP,POS_MAR_ON_MU,POS_CDW_ON_VRSK,POS_GILD_ON_MU,POS_COST_ON_MAR,POS_BIDU_ON_PEP,POS_BETA_GILD_ON_MAR,POS_BETA_PDD_ON_ADP,POS_BETA_MAR_ON_MU,POS_BETA_CDW_ON_VRSK,POS_BETA_GILD_ON_MU,POS_BETA_COST_ON_MAR,POS_BETA_BIDU_ON_PEP,PAIR_BASE_GILD_ON_MAR,PAIR_BASE_PDD_ON_ADP,PAIR_BASE_MAR_ON_MU,PAIR_BASE_CDW_ON_VRSK,PAIR_BASE_GILD_ON_MU,PAIR_BASE_COST_ON_MAR,PAIR_BASE_BIDU_ON_PEP,PAIR_RET_GILD_ON_MAR,PAIR_RET_PDD_ON_ADP,PAIR_RET_MAR_ON_MU,PAIR_RET_CDW_ON_VRSK,PAIR_RET_GILD_ON_MU,PAIR_RET_COST_ON_MAR,PAIR_RET_BIDU_ON_PEP,SL_GILD_ON_MAR,SL_PDD_ON_ADP,SL_MAR_ON_MU,SL_CDW_ON_VRSK,SL_GILD_ON_MU,SL_COST_ON_MAR,SL_BIDU_ON_PEP,LOSS_GILD_ON_MAR,LOSS_PDD_ON_ADP,LOSS_MAR_ON_MU,LOSS_CDW_ON_VRSK,LOSS_GILD_ON_MU,LOSS_COST_ON_MAR,LOSS_BIDU_ON_PEP,COOLDOWN_GILD_ON_MAR,COOLDOWN_PDD_ON_ADP,COOLDOWN_MAR_ON_MU,COOLDOWN_CDW_ON_VRSK,COOLDOWN_GILD_ON_MU,COOLDOWN_COST_ON_MAR,COOLDOWN_BIDU_ON_PEP,CAPITAL_GILD_ON_MAR,CAPITAL_PDD_ON_ADP,CAPITAL_MAR_ON_MU,CAPITAL_CDW_ON_VRSK,CAPITAL_GILD_ON_MU,CAPITAL_COST_ON_MAR,CAPITAL_BIDU_ON_PEP,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-09-07,13:29:00.000000000,168.1,156.5,462.5,132.35,70.9,73.73,202.7,205.08,132.35,73.73,106.32,207.38,70.9,132.35,-0.01308402835352583,72.63167115258915,-0.9137319612191195,-3.1990914483771253,769.7475845644483,0.023065991219652606,-0.4558156809806539,165.95729015870361,2.825340519250334,0.7255036764860738,53.91370602623596,-1.532922116096253,0.4056973385008825,40.98793523232993,-1.5154900455214078,-0.05860597922704775,470.25650135069975,-0.2501335379558222,4.380427175602688,-517.4368529818206,2.4178799282948447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:30:00.000000000,167.5992,156.135,462.71,132.124,70.85,73.77,201.46,203.68,132.124,73.77,106.65,206.28,70.85,132.124,,,,,,,,,,,,,,,,0.042604147725972874,457.08096958585355,-0.3220440267631202,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:31:00.000000000,168.1298,155.8,461.95,132.3116,71.07,73.92,201.43,203.165,132.3116,73.92,107.0004,205.95,71.07,132.3116,-0.010850630260841187,72.5056642508203,-0.9286502928438749,,,,,,,,,,0.4046849753048699,41.15568662546401,-1.4889959698153168,0.20695903606299976,434.5669188040468,-0.4464282786006996,4.35247680845931,-509.98608675796066,2.52704385830567,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:32:00.000000000,167.955,155.7,462.28,132.61,71.13,74.085,201.115,203.26,132.61,74.085,106.7447,205.75,71.13,132.61,,,,,,,-0.46537432075190793,167.0872565529051,2.8568298936828156,0.7256095548480264,53.62760188159018,-1.5425440000349724,,,,0.2670371820112955,426.86819929348206,-0.48785506445392257,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:33:00.000000000,168.06,155.88,462.64,132.37,71.15,74.077,201.19,203.645,132.37,74.077,106.83,205.945,71.15,132.37,-0.008877221576507622,72.32507782008231,-0.9488094678189776,-3.2044955353771356,766.7798330332442,0.006343262623686899,,,,,,,0.40219168123212096,41.35684682936818,-1.4584031614552726,0.31441597107010555,421.02075790945014,-0.5189397314660865,4.327186770373114,-506.461873765761,2.542965228549033,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:34:00.000000000,167.8,155.78,462.685,132.09,71.03,74.01,201.18,203.55,132.09,74.01,106.5882,206.05,71.03,132.09,,,,,,,,,,,,,,,,0.34315572643778186,417.3575600948334,-0.5377779040651789,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:35:00.000000000,168.11,155.74,462.34,132.13,71.03,74.01,200.94,203.35,132.13,74.01,106.93,206.145,71.03,132.13,-0.0064578952724578115,71.88328170234985,-0.9941306512419014,,,,-0.4742739971351763,167.2310185279744,2.84432781812981,0.7253251270908865,53.44513540606823,-1.5462524193224272,0.39990770903893913,41.432830454028114,-1.4442029727974877,0.4084743644316123,408.36828222765104,-0.5866704817654044,4.2973253649289616,-501.15545233403645,2.5935678508102895,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:36:00.000000000,168.12,155.56,461.53,132.525,70.94,74.26,200.94,202.97,132.525,74.26,106.64,205.76,70.94,132.525,,,,,,,,,,,,,,,,0.5059767057519284,394.47543707022567,-0.6633104650650481,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:37:00.000000000,168.18,155.46,461.3699,132.8575,70.875,74.14,200.77,203.14,132.8575,74.14,108.18,205.45,70.875,132.8575,-0.004494545779711369,71.472134115928,-1.0364803074193993,-3.209194763623098,767.5090641863655,0.006018317521576167,,,,,,,0.39507463265441317,41.58416673500181,-1.4203996961164325,0.5344600346034466,390.36287595267254,-0.6847615377043267,4.257404323617952,-493.6760761496469,2.6828635500070903,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:38:00.000000000,168.355,155.21,461.11,132.86,70.76,74.37,200.83,202.89,132.86,74.37,108.38,205.14,70.76,132.86,,,,,,,-0.488022662782522,169.1542454311362,2.9093820827381434,0.7251535829791264,53.70358954936506,-1.5253232994607648,,,,0.5616792877540855,386.4852898289922,-0.7049127417948144,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:39:00.000000000,167.95,155.22,460.98,133.0,70.69,74.33,200.885,202.9384,133.0,74.33,107.45,204.97,70.69,133.0,-0.0024045206984417487,71.00980125289276,-1.0837846032902005,,,,,,,,,,0.3855544395243767,42.031738510153076,-1.3587144933270634,0.5458591907337647,388.38072763240933,-0.6923684134480232,4.208532793264608,-485.29846017053245,2.7804756134454545,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:40:00.000000000,167.73,155.19,460.58,133.2179,70.6262,74.31,200.845,202.83,133.2179,74.31,107.12,204.751,70.6262,133.2179,,,,,,,,,,,,,,,,0.44038461974038423,401.91288576588744,-0.6137403461548236,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:41:00.000000000,168.05,155.19,460.44,133.09,70.73,74.109,200.81,202.52,133.09,74.109,106.98,204.762,70.73,133.09,-0.0004925848718782347,70.79555812059827,-1.1070975509843963,-3.204265097588984,763.0917299125156,-0.01746145476383196,-0.4949545306818138,169.77058531429853,2.9161690969446132,0.7252088503009729,53.940703637046965,-1.5058281610543314,0.380345332595384,42.542987746688695,-1.2893014822131414,0.38646294674158055,409.00564641816305,-0.5716140135390073,4.158427688230529,-477.2963929364958,2.85991482712111,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:42:00.000000000,168.37,155.22,460.4,132.79,70.7799,73.9395,200.5039,202.67,132.79,73.9395,106.96,205.03,70.7799,132.79,,,,,,,,,,,,,,,,0.45158944564469206,400.43343751284135,-0.6186724974422644,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:43:00.000000000,169.0438,155.17,460.165,132.85,70.76,73.85,200.43,202.54,132.85,73.85,106.92,204.75,70.76,132.85,0.0016302702587001462,70.54341859613169,-1.1340534685956216,,,,,,,,,,0.37929700677853395,42.748916049405274,-1.2595274715449425,0.4982773933159865,393.9688482979712,-0.6537857953127629,4.104764232364485,-467.89246593599705,2.9558251114202236,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:44:00.000000000,169.31,155.11,460.05,133.23,70.75,73.88,200.58,202.59,133.23,73.88,107.47,204.89,70.75,133.23,,,,,,,-0.4974770302038864,169.9836029914631,2.905243874230848,0.7252111472120124,53.65947368631842,-1.5153198170858189,,,,0.3681740710071858,410.99816851971264,-0.5546584070298393,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:45:00.000000000,169.5,154.765,459.45,133.5,70.61,73.97,200.64,202.26,133.5,73.97,107.62,204.67,70.61,133.5,0.0031889113247119275,70.18428033815096,-1.171352189132746,-3.1991638337565043,762.3928618549437,-0.024327623352633974,,,,,,,0.376375662129375,42.76949227229013,-1.253763558620564,0.07596632000253414,449.30849627966165,-0.3334250050576542,4.030594871645724,-454.2950153102505,3.1153571598769765,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:46:00.000000000,169.5,154.67,459.43,133.585,70.5892,73.835,200.55,202.295,133.585,73.835,107.93,204.69,70.5892,133.585,,,,,,,,,,,,,,,,-0.2287794293503543,489.9915000697671,-0.09802073948826803,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:47:00.000000000,169.74,154.69,459.7278,133.59,70.5706,73.735,200.47,202.08,133.59,73.735,108.13,204.68,70.5706,133.59,0.004663571697613334,69.94759345691584,-1.1967101607958182,,,,-0.49710718705672297,170.24419843762746,2.89640116440663,0.7252341418744894,53.91468461000318,-1.4950061923665023,0.37722958552682284,42.75557651117972,-1.2524635570817453,-0.4771373158986425,523.4685740308996,0.096564979027947,3.9525817181914444,-441.6848659870345,3.23622074393197,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:48:00.000000000,169.3882,154.67,459.64,133.285,70.69,73.86,200.545,202.29,133.285,73.86,107.9,204.67,70.69,133.285,,,,,,,,,,,,,,,,-0.606493942378102,540.4765451098654,0.19676714433301043,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:49:00.000000000,169.5189,154.64,459.06,133.32,70.68,73.945,200.44,202.18,133.32,73.945,107.43,204.56,70.68,133.32,0.006334510347811817,69.83548308042974,-1.2099297256880939,-3.1933288277166265,760.6573449977132,-0.03596568616831638,,,,,,,0.37498836302614286,42.95148549603188,-1.2243154063719557,-0.768755093911424,561.550429120271,0.3207079913678607,3.874190750603387,-429.5859576733077,3.330130727750826,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:50:00.000000000,169.53,154.57,458.53,133.2998,70.73,73.9,200.485,201.79,133.2998,73.9,107.39,204.53,70.73,133.2998,,,,,,,-0.4997200499374849,170.22911169038014,2.8758230174546786,0.7251647186337216,54.15401142690135,-1.4758422477639708,,,,-0.9396627748849179,583.7868599596045,0.4517021991622019,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:51:00.000000000,169.14,154.67,458.775,133.4051,70.78,73.91,200.5,202.12,133.4051,73.91,107.63,204.54,70.78,133.4051,0.007788836520584178,69.74092948508782,-1.2214091524271624,,,,,,,,,,0.3734720797059758,43.17667858893133,-1.192589429430162,-1.1360255670162647,610.3266043703615,0.6079403767701225,3.8001479953420834,-418.62889043956,3.3895009479339415,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:52:00.000000000,169.26,154.64,458.5399,133.61,70.74,73.945,200.5,202.26,133.61,73.945,107.75,204.49,70.74,133.61,,,,,,,,,,,,,,,,-1.3992001513502326,645.4870322219045,0.8145030606923017,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:53:00.000000000,169.35,154.65,459.1,133.6275,70.73,73.86,200.62,202.29,133.6275,73.86,107.8,204.61,70.73,133.6275,0.00904017715969757,69.52198372659252,-1.2449823027356606,-3.1907588804730342,760.6611745335875,-0.03974356747420483,-0.5011034521082558,170.63900097271576,2.8735947574300966,0.7249994765491652,53.959855888869384,-1.4807704494692682,0.3724925528857676,43.21770004385721,-1.184586473883174,-1.5997110310160756,672.8653857971007,0.9761013286468407,3.725563612367153,-406.8084126525803,3.4503119531064685,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:54:00.000000000,168.77,154.71,459.15,133.46,70.855,73.735,200.69,202.48,133.46,73.735,107.89,204.57,70.855,133.46,,,,,,,,,,,,,,,,-1.752842759905459,693.0843947369825,1.0961646974692634,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-07,13:55:00.000000000,168.875,154.59,459.55,133.522,70.77,73.84,200.69,202.565,133.522,73.84,108.22,204.57,70.77,133.522,0.010354452747081003,69.38745276030424,-1.2602535516052267,,,,,,,,,,0.37171281619176966,43.322725652399726,-1.1684441553625478,-1.878247873385087,710.3374125501235,1.1989832696804374,3.651455323966345,-395.6034785319573,3.489019264718763,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
