date,time,PRICE_BIIB_BIIB_ON_SIRI,PRICE_SIRI_BIIB_ON_SIRI,PRICE_JD_JD_ON_TMUS,PRICE_TMUS_JD_ON_TMUS,BETA_JD_ON_TMUS,SPREAD_JD_ON_TMUS,Z_JD_ON_TMUS,BETA_BIIB_ON_SIRI,SPREAD_BIIB_ON_SIRI,Z_BIIB_ON_SIRI,market_close,SIGNAL_JD_ON_TMUS,SIGNAL_BIIB_ON_SIRI,POS_JD_ON_TMUS,POS_BIIB_ON_SIRI,POS_BETA_JD_ON_TMUS,POS_BETA_BIIB_ON_SIRI,PAIR_BASE_JD_ON_TMUS,PAIR_BASE_BIIB_ON_SIRI,PAIR_RET_JD_ON_TMUS,PAIR_RET_BIIB_ON_SIRI,SL_JD_ON_TMUS,SL_BIIB_ON_SIRI,LOSS_JD_ON_TMUS,LOSS_BIIB_ON_SIRI,COOLDOWN_JD_ON_TMUS,COOLDOWN_BIIB_ON_SIRI,CAPITAL_JD_ON_TMUS,CAPITAL_BIIB_ON_SIRI,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-05-25,18:11:00.000000000,273.75,60.05,72.91,137.01,-0.47674373284263116,138.2286588367689,0.7928558441777053,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:12:00.000000000,273.75,60.05,72.9043,136.97,-0.4770322752144992,138.24341073612996,0.7910370928920322,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:13:00.000000000,273.75,60.05,72.93,136.97,-0.47753655373116494,138.33818176455767,0.7902528779007172,-2.9999417030937354,453.8964992707788,0.9186258511165184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:14:00.000000000,273.7,60.05,72.895,136.87,-0.47733186866076266,138.2274128635986,0.7868237162216224,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:15:00.000000000,273.71,60.0,72.87,136.84,-0.47680050190938844,138.11538068128073,0.7833815118232351,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:16:00.000000000,273.71,59.99,72.89,136.89,-0.4767394991687335,138.15087004120792,0.7818499119525057,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:17:00.000000000,273.76,59.95,72.9,136.95,-0.47659790211221453,138.17008269426776,0.7801126018297253,-2.9630188477713353,451.3929799238915,0.8989653293817014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:18:00.000000000,273.93,60.0,72.97,136.96,-0.4770099325886191,138.30128036733728,0.7798316982907232,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:19:00.000000000,273.75,59.95,72.925,136.87,-0.4765052526268441,138.14427392703615,0.775815337660132,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:20:00.000000000,273.75,59.95,72.93,136.88,-0.47622280968510783,138.11537818969757,0.773467542943792,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:21:00.000000000,273.71,59.95,72.95,136.93,-0.4763677022752978,138.17902947255652,0.7723291731094921,-2.926663968354736,449.1635049028664,0.8807069475754973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:22:00.000000000,273.82,59.95,72.975,137.0,-0.47676606774506053,138.2919512810733,0.7718391347055894,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:23:00.000000000,273.8,59.95,73.0,136.96,-0.47711345911999575,138.34545936107463,0.7705798935420328,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:24:00.000000000,273.76,59.95,72.93,136.94,-0.4769324375774718,138.241128001859,0.7672629248919764,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:25:00.000000000,273.76,60.0,72.97,136.93,-0.47688060421266915,138.2692611348408,0.7656851051256608,-2.8908207255106264,447.20924353063754,0.8638469104020171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:26:00.000000000,273.855,60.0,72.97,136.99,-0.4766529389411279,138.26668610554512,0.7637106538174722,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:27:00.000000000,274.0,60.0,72.98,136.985,-0.4764013820839943,138.23984332477596,0.7614225940695337,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:28:00.000000000,273.895,60.0,72.91,137.0,-0.4756387913811588,138.07251441921875,0.7572907186606951,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:29:00.000000000,273.895,60.0,72.91,136.99,-0.47498492821440946,137.97818531609195,0.75412403957959,-2.8610467370159642,445.55780422095785,0.8485094073059303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:30:00.000000000,274.115,60.0,73.005,137.0,-0.4747630929938334,138.04754374015516,0.7531233276489202,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:31:00.000000000,274.41,60.05,72.96,137.0,-0.4743747057795621,137.9493346918,0.7499113985894902,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:32:00.000000000,274.41,60.05,72.93,137.0,-0.47351589792301746,137.8016780154534,0.7460478251019539,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:33:00.000000000,274.35,60.05,72.93,137.0,-0.47282301340998356,137.70675283716776,0.7428859782632989,-2.8331141976057745,444.47850756622677,0.8359879034500117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:34:00.000000000,274.35,60.1,72.91,136.98,-0.47213003092830935,137.5823716365598,0.7393346107620605,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:35:00.000000000,274.355,60.15,72.91,136.94,-0.4714517659209598,137.47060482521624,0.7359533747081268,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:36:00.000000000,274.34,60.15,72.95,136.98,-0.47104685871753554,137.47399870712803,0.7341115317493528,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:37:00.000000000,274.34,60.15,72.97,136.98,-0.47062077135080005,137.4356332596326,0.7317154373167188,-2.8118106749319307,443.47041209715564,0.8238618746495038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:38:00.000000000,274.34,60.15,72.975,136.97,-0.4703156156830207,137.39412988010332,0.7292805218616711,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:39:00.000000000,274.28,60.2,72.975,136.995,-0.4699558001699902,137.35659484428783,0.7269026879747265,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:40:00.000000000,274.3,60.2,72.97,137.0,-0.46957441440124864,137.30169477297108,0.724295086644745,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:41:00.000000000,274.059,60.2,72.96,136.99,-0.4688465250092802,137.1872854610213,0.72089031810971,-2.7917646114088797,442.12322960681456,0.8101433133741507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:42:00.000000000,274.17,60.2,72.98,136.99,-0.46860204250572585,137.1737938028594,0.7188518395441406,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:43:00.000000000,274.35,60.15,72.99,137.09,-0.4685193059006214,137.21931164591618,0.7176167040010202,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:44:00.000000000,274.35,60.2,72.986,137.086,-0.4685243179912506,137.21412465614858,0.7157010462682308,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:45:00.000000000,274.22,60.2,72.975,137.11,-0.4682670335041514,137.17909296375421,0.713385795268874,-2.7704375276787854,441.0003391662629,0.7975616176932564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:46:00.000000000,274.35,60.15,72.965,137.07,-0.46798177556175713,137.11126197625003,0.7106294869185812,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:47:00.000000000,274.35,60.15,72.93,137.06,-0.46731648519302565,136.9803974605561,0.7070158551853235,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:48:00.000000000,274.27,60.15,72.91,137.08,-0.46626771666113287,136.8259785999081,0.7030806954591396,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:49:00.000000000,274.27,60.1,72.97,137.08,-0.4655521401507447,136.7878873718641,0.700741063013617,-2.7412550056770484,439.0194258411906,0.7808383326489992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:50:00.000000000,274.23,60.15,72.95,137.07,-0.4646589980617946,136.64080886433018,0.6969085568368277,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:51:00.000000000,274.205,60.15,72.915,137.01,-0.46331181057798076,136.39335116728915,0.6916939406597153,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:52:00.000000000,274.1,60.15,72.91,137.02,-0.4621007043686268,136.22703851258925,0.6875950686587793,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:53:00.000000000,273.84,60.15,72.87,136.98,-0.4611142976556924,136.03343649287675,0.6831164720074231,-2.7171720237241757,437.27789722700913,0.7653209907295322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:54:00.000000000,273.78,60.1,72.9,137.05,-0.460755479979365,136.046538531172,0.6815017602317271,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:55:00.000000000,273.91,60.1,72.89,137.09,-0.46096080125561384,136.0831162441321,0.6802191094861424,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:56:00.000000000,274.11,60.15,72.92,137.09,-0.46120199271827905,136.1461811817489,0.6793129532951078,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:57:00.000000000,274.03,60.15,72.905,137.09,-0.46168717176303675,136.19769437699472,0.6782542966650983,-2.691548820487028,435.9266615522947,0.7517482726868284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:58:00.000000000,274.03,60.15,72.91,137.12,-0.4622621283729227,136.29538304249516,0.6778512839780548,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,18:59:00.000000000,274.1769,60.1,72.9,137.135,-0.4630682477700188,136.40286415794154,0.6775959282993276,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:00:00.000000000,274.04,60.05,72.93,137.07,-0.4639122588934402,136.51845332652385,0.6774681161088892,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:01:00.000000000,273.7,60.0,72.885,137.01,-0.46463232204978255,136.5442744440407,0.6760876495154257,-2.657983032629992,433.17898195779946,0.7313223667784142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:02:00.000000000,273.69,60.0,72.88,136.96,-0.4647759071966849,136.53570824965794,0.6742308964309398,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:03:00.000000000,273.59,60.0,72.88,136.975,-0.46394230775606043,136.4284976048864,0.6709816749882088,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:04:00.000000000,273.49,60.0,72.835,136.92,-0.4622011506403903,136.11958154568222,0.6648673546421452,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:05:00.000000000,273.73,60.0,72.845,136.95,-0.4602414978747258,135.8750731339437,0.6596665313538769,-2.62622573373758,431.30354402425485,0.7152226604167852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:06:00.000000000,273.84,59.95,72.86,136.98,-0.4580470078944536,135.60327914138225,0.6540725066039798,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:07:00.000000000,273.88,59.9,72.885,137.03,-0.4562329310801824,135.4025985459174,0.6494953138987343,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:08:00.000000000,274.01,59.95,72.88,137.01,-0.4538455618144643,135.06138042419974,0.6428901242766545,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:09:00.000000000,274.0286,59.9,72.865,136.98,-0.4517014553824238,134.7390653582844,0.6365454793774822,-2.589241713148051,429.12417861756825,0.697623628598905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:10:00.000000000,273.75,59.95,72.86,136.979,-0.44918874487000265,134.3894250835481,0.629793343357598,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:11:00.000000000,273.92,59.95,72.86,136.97,-0.44671468964510236,134.04651104068967,0.623124946978611,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:12:00.000000000,273.92,59.95,72.9,137.0,-0.4445216986047406,133.79947270884946,0.6178414984339263,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:13:00.000000000,273.87,59.95,72.92,137.02,-0.4422972237871085,133.5235656033096,0.6121270113589041,-2.5432622540040444,426.3385721275425,0.6770017681818155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:14:00.000000000,273.806,59.95,72.93,136.99,-0.4402604010792163,133.24127234384184,0.6063070153608807,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:15:00.000000000,273.78,59.95,72.93,136.96,-0.4381364305683529,132.9371655306416,0.6001509450809539,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:16:00.000000000,273.78,60.0,72.895,136.96,-0.4353222836600356,132.51673997007848,0.5922559188932722,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:17:00.000000000,273.73,60.0,72.88,136.98,-0.43259726384017033,132.1371732008265,0.584940506461912,-2.4998525463702403,423.7211527822144,0.6572060678228786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:18:00.000000000,273.77,60.0,72.87,136.97,-0.42976233071173414,131.73454643758623,0.5772541964714344,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:19:00.000000000,273.59,60.05,72.92,137.04,-0.42769980750466546,131.53198162043935,0.5725340023838201,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:20:00.000000000,273.645,60.1,72.925,137.0,-0.42577103795122173,131.25563219931738,0.5666926604727118,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:21:00.000000000,273.72,60.05,72.94,137.04,-0.4237008421460584,131.00396340769584,0.5612034447048582,-2.4595062328917305,421.41334928514846,0.6389467245049082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:22:00.000000000,273.72,60.0,72.96,137.08,-0.4216846981894294,130.764538427807,0.5558817732200582,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:23:00.000000000,273.9,60.05,72.98,137.15,-0.4194409736095149,130.50632953054497,0.5502576110752957,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:24:00.000000000,274.105,60.05,72.98,137.1621,-0.41723294648759857,130.20854712942665,0.5440092289173513,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:25:00.000000000,274.25,60.05,73.015,137.28,-0.41491732254868635,129.97485003948367,0.5387205089843288,-2.4199866967905983,419.57020114227544,0.6230117086004572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:26:00.000000000,274.22,60.05,73.0038,137.32,-0.41213014948489124,129.59751212726525,0.5312022763563148,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:27:00.000000000,273.97,60.05,72.985,137.31,-0.4095517995109405,129.22055759084725,0.5236558231559723,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:28:00.000000000,274.02,60.1,72.97,137.32,-0.40691763544072856,128.84792969872083,0.5161418616965961,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:29:00.000000000,274.095,60.05,72.955,137.21,-0.40458757144412427,128.4684606778483,0.5084852222714421,-2.371791455827351,416.5210769224325,0.6009218701344894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:30:00.000000000,274.39,59.9,72.98,137.25,-0.40231830347795344,128.1981871523491,0.5025010147234245,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-25,19:31:00.000000000,274.585,59.95,72.96,137.16,-0.40034794196802453,127.87172372033424,0.4956056044799464,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
