date,time,PRICE_EA_EA_ON_NTES,PRICE_NTES_EA_ON_NTES,BETA_EA_ON_NTES,SPREAD_EA_ON_NTES,Z_EA_ON_NTES,market_close,SIGNAL_EA_ON_NTES,POS_EA_ON_NTES,POS_BETA_EA_ON_NTES,PAIR_BASE_EA_ON_NTES,PAIR_RET_EA_ON_NTES,SL_EA_ON_NTES,LOSS_EA_ON_NTES,COOLDOWN_EA_ON_NTES,CAPITAL_EA_ON_NTES,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-07-29,13:29:00.000000000,132.05,92.07,0.42750590466790606,92.6895313572259,3.498134613257486,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-29,13:30:00.000000000,131.25,92.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-29,13:31:00.000000000,130.38,92.18,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-29,13:32:00.000000000,130.55,92.12,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-29,13:33:00.000000000,131.01,91.96,0.423226151724984,92.09012308737047,3.3456744548525643,0,-1.0,0.0,0.0,169.9298769126295,0.0,0.0,0.0,0.0,0.95,0.050000000000000044,1.0,0.0
2022-07-29,13:34:00.000000000,131.36,91.89,,,,0,0.0,-1.0,0.423226151724984,170.2502510820088,-0.0022340146271979857,0.0,0.0,0.0,0.9478776861041619,0.050000000000000044,0.9978776861041619,-0.002122313895838057
2022-07-29,13:35:00.000000000,131.3,91.95,,,,0,0.0,-1.0,0.423226151724984,170.21564465111229,0.0005015767586878226,0.0,-0.0022340146271979666,0.0,0.9483531195215905,0.050000000000000044,0.9983531195215906,0.00047644458238641223
2022-07-29,13:36:00.000000000,130.98,91.38,,,,0,0.0,-1.0,0.423226151724984,169.65440574462903,0.00046271359884823837,0.0,-0.0017335583983256742,0.0,0.9487919354065033,0.050000000000000044,0.9987919354065034,0.000439539754353721
2022-07-29,13:37:00.000000000,131.26,91.57,0.4180915906213284,92.97535304680495,3.478405214290972,0,-1.0,-1.0,0.423226151724984,170.01481871345678,-0.0011764329390460027,0.0,-0.0012716469405228414,0.0,0.0,0.998790622283721,0.998790622283721,-1.3147110382541403e-6
2022-07-29,13:38:00.000000000,131.53,91.56,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024465838722211863,0.0,0.0,0.998790622283721,0.998790622283721,0.0
2022-07-29,13:39:00.000000000,131.53,91.48,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998790622283721,0.998790622283721,0.0
2022-07-29,13:40:00.000000000,131.63,91.96,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998790622283721,0.998790622283721,0.0
2022-07-29,13:41:00.000000000,131.555,92.06,0.41357589257740585,93.48120332932402,3.534578523238693,0,-1.0,0.0,0.0,169.628796670676,0.0,0.0,0.0,0.0,0.9488510911695348,0.04993953111418614,0.998790622283721,0.0
2022-07-29,13:42:00.000000000,131.59,92.3,,,,0,0.0,-1.0,0.41357589257740585,169.76305488489456,0.0003788166601412744,0.0,0.0,0.0,0.949210531770863,0.04993953111418614,0.9991500628850492,0.0003598758271341617
2022-07-29,13:43:00.000000000,131.79,92.33,,,,0,0.0,-1.0,0.41357589257740585,169.97546216167189,-0.001105026787776993,0.0,0.0,0.0,0.9481616287060162,0.04993953111418614,0.9981011598202023,-0.0010497953248565376
2022-07-29,13:44:00.000000000,131.94,92.135,,,,0,0.0,-1.0,0.41357589257740585,170.0448148626193,-0.0013569446796574205,0.0,-0.0011050267877770192,0.0,0.9468750258284883,0.04993953111418614,0.9968145569426744,-0.001289050578560271
2022-07-29,13:45:00.000000000,131.96,91.96,0.4086994342321888,94.37600002800792,3.659515370905921,0,-1.0,-1.0,0.41357589257740585,169.99243908141824,-0.000543243740044069,0.0,-0.0024604720072137765,0.0,0.0,0.9968142775068243,0.9968142775068243,-2.80328821624298e-7
2022-07-29,13:46:00.000000000,132.065,92.135,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003002379111242459,0.0,0.0,0.9968142775068243,0.9968142775068243,0.0
2022-07-29,13:47:00.000000000,131.95,92.295,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968142775068243,0.9968142775068243,0.0
2022-07-29,13:48:00.000000000,132.045,92.32,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968142775068243,0.9968142775068243,0.0
2022-07-29,13:49:00.000000000,132.155,92.235,0.40407176583688054,94.88544067803532,3.708145965305401,0,-1.0,0.0,0.0,169.4245593219647,0.0,0.0,0.0,0.0,0.946973563631483,0.04984071387534128,0.9968142775068243,0.0
2022-07-29,13:50:00.000000000,132.42,91.98,,,,0,0.0,-1.0,0.40407176583688054,169.58652102167628,-0.0021722842412060885,0.0,0.0,0.0,0.9449164678823676,0.04984071387534128,0.9947571817577089,-0.002063670029145732
2022-07-29,13:51:00.000000000,132.6,92.115,,,,0,0.0,-1.0,0.40407176583688054,169.82107071006425,-0.0007397422322024798,0.0,-0.0021722842412060794,0.0,0.9442174732651714,0.04984071387534128,0.9940581871405126,-0.0007026786335547157
2022-07-29,13:52:00.000000000,132.615,91.94,,,,0,0.0,-1.0,0.40407176583688054,169.7653581510428,-0.000504722757094205,0.0,-0.0029104195430149638,0.0,0.9437409052187684,0.04984071387534128,0.9935816190941097,-0.00047941665042147425
2022-07-29,13:53:00.000000000,132.3,91.82,0.398970266651545,95.66655011605515,3.8026135301660413,0,-1.0,-1.0,0.40407176583688054,169.40186953914238,0.0015698808697028408,0.0,-0.0034136733451332057,0.0,0.0,0.9935792932201634,0.9935792932201634,-2.340898726015116e-6
2022-07-29,13:54:00.000000000,132.21,91.7,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001849151535910254,0.0,0.0,0.9935792932201634,0.9935792932201634,0.0
2022-07-29,13:55:00.000000000,132.25,91.54,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935792932201634,0.9935792932201634,0.0
2022-07-29,13:56:00.000000000,132.26,91.835,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935792932201634,0.9935792932201634,0.0
2022-07-29,13:57:00.000000000,132.26,91.75,0.3938547658806678,96.12382523044872,3.834434822128906,0,-1.0,0.0,0.0,168.39617476955127,0.0,0.0,0.0,0.0,0.9439003285591552,0.049678964661008185,0.9935792932201634,0.0
2022-07-29,13:58:00.000000000,132.3299,91.8,,,,0,0.0,-1.0,0.3938547658806678,168.4857675078453,-0.00029814965675259864,0.0,0.0,0.0,0.9436189050001866,0.049678964661008185,0.9932978696611948,-0.00028324217391493227
2022-07-29,13:59:00.000000000,132.66,92.0,,,,0,0.0,-1.0,0.3938547658806678,168.89463846102143,-0.0014916930405540181,0.0,-0.00029814965675256655,0.0,0.9422113152466627,0.049678964661008185,0.9918902799076709,-0.0014170872570219734
2022-07-29,14:00:00.000000000,132.61,92.31,,,,0,0.0,-1.0,0.3938547658806678,168.96673343844446,0.0010189487303513065,0.0,-0.0017893979495384738,0.0,0.943171380270056,0.049678964661008185,0.9928503449310642,0.0009679145393809727
2022-07-29,14:01:00.000000000,132.53,92.145,0.3890585126296389,96.68020335374192,3.881412884909384,0,-1.0,-1.0,0.3938547658806678,168.82174740207415,0.00008885751250655559,0.0,-0.0007722725239559525,0.0,0.0,0.992850337484106,0.992850337484106,-7.50058475505303e-9
2022-07-29,14:02:00.000000000,132.55,92.35,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000683483633664772,0.0,0.0,0.992850337484106,0.992850337484106,0.0
2022-07-29,14:03:00.000000000,132.49,92.35,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992850337484106,0.992850337484106,0.0
2022-07-29,14:04:00.000000000,132.34,92.435,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992850337484106,0.992850337484106,0.0
2022-07-29,14:05:00.000000000,132.59,92.69,0.384762194209513,96.92639221872025,3.87174686555079,0,-1.0,0.0,0.0,168.25360778127975,0.0,0.0,0.0,0.0,0.9432078206099007,0.04964251687420529,0.992850337484106,0.0
2022-07-29,14:06:00.000000000,132.5,92.83,,,,0,0.0,-1.0,0.384762194209513,168.2174744884691,0.0008550586765210104,0.0,0.0,0.0,0.9440143186406758,0.04964251687420529,0.993656835514881,0.0008123057426950301
2022-07-29,14:07:00.000000000,132.37,92.71,,,,0,0.0,-1.0,0.384762194209513,168.04130302516396,0.0004983342958260785,0.0,0.0,0.0,0.9444847533514052,0.04964251687420529,0.9941272702256105,0.0004734378045975306
2022-07-29,14:08:00.000000000,132.29,92.575,,,,0,0.0,-1.0,0.384762194209513,167.90936012894565,0.0001669655214321467,0.0,0.0,0.0,0.9446424497407334,0.04964251687420529,0.9942849666149387,0.00015862796852195556
2022-07-29,14:09:00.000000000,132.315,92.64,0.38074709264427326,97.04258933743452,3.839709525532176,0,-1.0,-1.0,0.384762194209513,167.95936967156928,5.683199313132131e-8,0.0,0.0,0.0,0.0,0.9942849666149356,0.9942849666149356,-3.126492477839434e-15
2022-07-29,14:10:00.000000000,132.28,92.72,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942849666149356,0.9942849666149356,0.0
2022-07-29,14:11:00.000000000,132.4,92.86,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942849666149356,0.9942849666149356,0.0
2022-07-29,14:12:00.000000000,132.36,92.77,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942849666149356,0.9942849666149356,0.0
2022-07-29,14:13:00.000000000,132.44,92.81,0.3768934834928209,97.46051579703129,3.859391631360391,0,-1.0,0.0,0.0,167.4194842029687,0.0,0.0,0.0,0.0,0.9445707182841888,0.04971424833074678,0.9942849666149356,0.0
2022-07-29,14:14:00.000000000,132.275,92.795,,,,0,0.0,-1.0,0.3768934834928209,167.24883080071632,0.0009517804842500794,0.0,0.0,0.0,0.9454697422598457,0.04971424833074678,0.9951839905905925,0.0009041914600374918
2022-07-29,14:15:00.000000000,132.14,92.685,,,,0,0.0,-1.0,0.3768934834928209,167.0723725175321,0.0005592966860693915,0.0,0.0,0.0,0.9459985403534706,0.04971424833074678,0.9957127886842174,0.0005313571144880683
2022-07-29,14:16:00.000000000,132.02,92.8,,,,0,0.0,-1.0,0.3768934834928209,166.99571526813378,0.0009776766088869806,0.0,0.0,0.0,0.9469234209984154,0.04971424833074678,0.9966376693291622,0.0009288628763792044
2022-07-29,14:17:00.000000000,131.8238,92.81,0.37322584430910244,97.18470938967221,3.761693575500262,0,-1.0,-1.0,0.3768934834928209,166.8032842029687,0.00119744949452057,0.0,0.0,0.0,0.0,0.9966363115495963,0.9966363115495963,-1.3623602716174384e-6
2022-07-29,14:18:00.000000000,131.87,92.83,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966363115495963,0.9966363115495963,0.0
2022-07-29,14:19:00.000000000,131.72,92.89,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966363115495963,0.9966363115495963,0.0
2022-07-29,14:20:00.000000000,131.61,92.87,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966363115495963,0.9966363115495963,0.0
2022-07-29,14:21:00.000000000,131.74,92.75,0.3695543795646413,97.46383129537952,3.7595533980652727,0,-1.0,0.0,0.0,166.0161687046205,0.0,0.0,0.0,0.0,0.9468044959721165,0.04983181557747984,0.9966363115495963,0.0
2022-07-29,14:22:00.000000000,131.91,92.76,,,,0,0.0,-1.0,0.3695543795646413,166.18986424841614,-0.0010017365025465459,0.0,0.0,0.0,0.945856047347726,0.04983181557747984,0.9956878629252058,-0.0009516496774192399
2022-07-29,14:23:00.000000000,132.1,92.88,,,,0,0.0,-1.0,0.3695543795646413,166.42421077396386,-0.0008764281450674203,0.0,-0.0010017365025465352,0.0,0.9450270724866483,0.04983181557747984,0.9948588880641281,-0.0008325649954617981
2022-07-29,14:24:00.000000000,131.955,92.86,,,,0,0.0,-1.0,0.3695543795646413,166.2718196863726,0.0008268563315921609,0.0,-0.001877286697549163,0.0,0.9458084741050599,0.04983181557747984,0.9956402896825397,0.0007854396515792
2022-07-29,14:25:00.000000000,132.01,92.87,0.3660805714087893,98.01209733326573,3.800752532038492,0,-1.0,-1.0,0.3695543795646413,166.33051523016823,-0.0003085577357672077,0.0,-0.0010519826123490672,0.0,0.0,0.9956401996341234,0.9956401996341234,-9.04427203401376e-8
2022-07-29,14:26:00.000000000,132.075,93.12,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013602157507434098,0.0,0.0,0.9956401996341234,0.9956401996341234,0.0
2022-07-29,14:27:00.000000000,132.22,93.2,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956401996341234,0.9956401996341234,0.0
2022-07-29,14:28:00.000000000,132.145,93.235,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956401996341234,0.9956401996341234,0.0
2022-07-29,14:29:00.000000000,132.1,93.2,0.36275753598367527,98.29099764632146,3.795841449756539,0,-1.0,0.0,0.0,165.90900235367855,0.0,0.0,0.0,0.0,0.9458581896524172,0.04978200998170623,0.9956401996341234,0.0
2022-07-29,14:30:00.000000000,132.15,93.095,,,,0,0.0,-1.0,0.36275753598367527,165.92091281240025,-0.0005309509431593208,0.0,0.0,0.0,0.9453559853545263,0.04978200998170623,0.9951379953362325,-0.0005044033960013764
2022-07-29,14:31:00.000000000,132.21,93.13,,,,0,0.0,-1.0,0.36275753598367527,165.99360932615969,-0.0002850965887226616,0.0,-0.0005309509431593584,0.0,0.9450864675879731,0.04978200998170623,0.9948684775696793,-0.00027083456547359326
2022-07-29,14:32:00.000000000,132.19,92.995,,,,0,0.0,-1.0,0.36275753598367527,165.9246370588019,-0.00017453845045832699,0.0,-0.0008158961595793324,0.0,0.9449215136603711,0.04978200998170623,0.9947035236420774,-0.00016580475843894628
2022-07-29,14:33:00.000000000,132.27,93.02,0.35928613280061833,98.8492039268865,3.834836720066789,0,-1.0,-1.0,0.36275753598367527,166.0137059972015,-0.0004274896293749062,0.0,-0.0009902922047863028,0.0,0.0,0.9947033509601435,0.9947033509601435,-1.7360140962499768e-7
2022-07-29,14:34:00.000000000,132.23,93.04,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001417358494513521,0.0,0.0,0.9947033509601435,0.9947033509601435,0.0
2022-07-29,14:35:00.000000000,132.175,93.19,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947033509601435,0.9947033509601435,0.0
2022-07-29,14:36:00.000000000,132.31,93.52,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947033509601435,0.9947033509601435,0.0
2022-07-29,14:37:00.000000000,132.39,93.59,0.3561483081538677,99.0580798398795,3.8162758390025897,0,-1.0,0.0,0.0,165.72192016012048,0.0,0.0,0.0,0.0,0.9449681834121363,0.04973516754800722,0.9947033509601435,0.0
2022-07-29,14:38:00.000000000,132.315,93.645,,,,0,0.0,-1.0,0.3561483081538677,165.66650831706895,0.0005707643072024267,0.0,0.0,0.0,0.9455075375226698,0.04973516754800722,0.995242705070677,0.0005422260918422601
2022-07-29,14:39:00.000000000,132.31,93.66,,,,0,0.0,-1.0,0.3561483081538677,165.66685054169125,0.00006242797489579474,0.0,0.0,0.0,0.945566563643486,0.04973516754800722,0.9953017311914932,0.00005930826773758288
2022-07-29,14:40:00.000000000,132.21,93.7,,,,0,0.0,-1.0,0.3561483081538677,165.58109647401741,0.0006896125081909817,0.0,0.0,0.0,0.9462186381731017,0.04973516754800722,0.9959538057211089,0.0006551526127007508
2022-07-29,14:41:00.000000000,132.01,93.725,0.3530621796922905,98.91924720834007,3.7438704718916096,0,-1.0,-1.0,0.3561483081538677,165.39000018172123,0.0012616398378339927,0.0,0.0,0.0,0.0,0.9959522995917088,0.9959522995917088,-1.5122482503048556e-6
2022-07-29,14:42:00.000000000,131.925,93.77,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959522995917088,0.9959522995917088,0.0
2022-07-29,14:43:00.000000000,131.86,93.8,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959522995917088,0.9959522995917088,0.0
2022-07-29,14:44:00.000000000,131.77,93.82,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959522995917088,0.9959522995917088,0.0
2022-07-29,14:45:00.000000000,131.81,93.81,0.3500753655483646,98.96942995790792,3.7033179337507316,0,-1.0,0.0,0.0,164.65057004209208,0.0,0.0,0.0,0.0,0.9461546846121234,0.04979761497958546,0.9959522995917088,0.0
2022-07-29,14:46:00.000000000,132.005,93.8,,,,0,0.0,-1.0,0.3500753655483646,164.8420692884366,-0.001205588013480516,0.0,0.0,0.0,0.9450140118654566,0.04979761497958546,0.9948116268450421,-0.0011453086128064135
