date,time,PRICE_QCOM_QCOM_ON_FOXA,PRICE_FOXA_QCOM_ON_FOXA,PRICE_CMCSA_CMCSA_ON_FOX,PRICE_FOX_CMCSA_ON_FOX,PRICE_QCOM_QCOM_ON_FOX,PRICE_FOX_QCOM_ON_FOX,PRICE_SBUX_SBUX_ON_FOXA,PRICE_FOXA_SBUX_ON_FOXA,BETA_SBUX_ON_FOXA,SPREAD_SBUX_ON_FOXA,Z_SBUX_ON_FOXA,BETA_QCOM_ON_FOX,SPREAD_QCOM_ON_FOX,Z_QCOM_ON_FOX,BETA_CMCSA_ON_FOX,SPREAD_CMCSA_ON_FOX,Z_CMCSA_ON_FOX,BETA_QCOM_ON_FOXA,SPREAD_QCOM_ON_FOXA,Z_QCOM_ON_FOXA,market_close,SIGNAL_SBUX_ON_FOXA,SIGNAL_QCOM_ON_FOX,SIGNAL_CMCSA_ON_FOX,SIGNAL_QCOM_ON_FOXA,POS_SBUX_ON_FOXA,POS_QCOM_ON_FOX,POS_CMCSA_ON_FOX,POS_QCOM_ON_FOXA,POS_BETA_SBUX_ON_FOXA,POS_BETA_QCOM_ON_FOX,POS_BETA_CMCSA_ON_FOX,POS_BETA_QCOM_ON_FOXA,PAIR_BASE_SBUX_ON_FOXA,PAIR_BASE_QCOM_ON_FOX,PAIR_BASE_CMCSA_ON_FOX,PAIR_BASE_QCOM_ON_FOXA,PAIR_RET_SBUX_ON_FOXA,PAIR_RET_QCOM_ON_FOX,PAIR_RET_CMCSA_ON_FOX,PAIR_RET_QCOM_ON_FOXA,SL_SBUX_ON_FOXA,SL_QCOM_ON_FOX,SL_CMCSA_ON_FOX,SL_QCOM_ON_FOXA,LOSS_SBUX_ON_FOXA,LOSS_QCOM_ON_FOX,LOSS_CMCSA_ON_FOX,LOSS_QCOM_ON_FOXA,COOLDOWN_SBUX_ON_FOXA,COOLDOWN_QCOM_ON_FOX,COOLDOWN_CMCSA_ON_FOX,COOLDOWN_QCOM_ON_FOXA,CAPITAL_SBUX_ON_FOXA,CAPITAL_QCOM_ON_FOX,CAPITAL_CMCSA_ON_FOX,CAPITAL_QCOM_ON_FOXA,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-10-01,19:58:00.000000000,128.69,40.775,57.195,37.68,128.69,37.68,112.855,40.775,,,,3.216582645499395,7.489165917582795,-1.4950056517488701,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16531574552636388,0.0,0.0,0.0,63.42409729143339,0.0,0.0,0.0,-0.0006859200299126439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967789947335473,0.9967789947335473,0.0
2021-10-01,19:59:00.000000000,128.66,40.78,57.21,37.68,128.66,37.68,112.93,40.78,2.9575010563310937,-7.676893077182001,-1.871183043752768,3.2347960235911173,6.772885831086697,-1.5050565233556152,0.27079073991910135,47.006604919848265,-2.1539063003049654,-0.7220941389943593,158.10699898818996,-0.2490683974527757,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41339508015174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469400449968699,0.0,0.04983894973667735,0.9967789947335473,0.0
2021-10-04,13:29:00.000000000,128.8,40.73,57.05,37.68,128.8,37.68,112.3,40.73,2.9516546707795785,-7.920894740852233,-1.8642134860717556,3.246108054703394,6.486648498776134,-1.5069587427564808,0.2761914138147448,46.643107527460415,-2.2072176990864065,-0.7142230598019264,157.89030522573248,-0.252510515052547,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.25339508015173,0.0,0.0,0.0,-0.002373415547604008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,-0.004504138094154171
2021-10-04,13:30:00.000000000,129.5,40.86,56.88,37.76,129.5,37.76,112.512,40.86,,,,3.2795096900182386,5.665714104911316,-1.5189054902334633,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.10505833934528,0.0,0.0,0.0,-0.0028498674150963478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.002373415547604063,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:31:00.000000000,129.58,41.19,57.14,38.03,129.58,38.03,112.68,41.19,2.9049197353905827,-6.973643900738082,-1.8364343383640827,3.325834002786265,3.098532874038355,-1.563598891060786,,,,-0.6897240619105375,157.98973411009504,-0.24607760856769223,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.43817183912343,0.0,0.0,0.0,0.002784983797745431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:32:00.000000000,129.2,41.13,57.12,38.002,129.2,38.002,112.54,41.13,,,,3.344756176268461,2.092575789445931,-1.5787482282850227,0.28248298902837937,46.385081450943524,-2.2438168860013827,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.41058969840569,0.0,0.0,0.0,-0.0001841369500924377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:33:00.000000000,128.86,41.055,57.13,37.91,128.86,37.91,112.62,41.055,2.8794603127230567,-5.596243138845082,-1.8015254188390242,3.3587493903641055,1.5298106112967815,-1.5855029776386176,,,,-0.679418333750903,156.75351969214333,-0.2815754607517115,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.39567695033314,0.0,0.0,0.0,0.0005179119219808558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:34:00.000000000,128.65,41.01,56.97,37.89,128.65,37.89,112.475,41.01,,,,3.369715416659935,0.9714828627550816,-1.5921348967896927,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.23026113553475,0.0,0.0,0.0,-0.002293681022234422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:35:00.000000000,128.56,41.01,56.95,37.88,128.56,37.88,112.48,41.01,2.85658402849025,-4.668511008385138,-1.77493964450664,3.38226869504745,0.4396618316025922,-1.5982301378287564,0.2878802057413709,46.04509780651687,-2.2929447647018106,-0.6735199090316697,156.18105146938876,-0.2963482957945134,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.20755322813557,0.0,0.0,0.0,-0.000257206982521625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:36:00.000000000,128.58,41.05,56.85,37.92,128.58,37.92,112.625,41.05,,,,3.3920138814235012,-0.04516638357915781,-1.60340829374964,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.11838485773232,0.0,0.0,0.0,-0.001649094845344876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:37:00.000000000,128.61,41.16,56.88,38.01,128.61,38.01,112.67,41.16,2.818587809861005,-3.343074253878953,-1.7417941579310183,3.3657926952573973,0.6762196532663438,-1.586029862063228,,,,-0.6662463471063474,156.03269964689727,-0.29778415320394924,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.17275602432504,0.0,0.0,0.0,0.00008386425595922943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:38:00.000000000,128.22,41.07,56.88,37.98,128.22,37.98,112.71,41.07,,,,3.3449159356005898,1.1800927658896114,-1.5727998400681362,0.2933310701564698,45.73928595545728,-2.3363703514363743,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.16463230212747,0.0,0.0,0.0,0.00012093775331523174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:39:00.000000000,128.27,41.1288,56.91,37.97,128.27,37.97,112.8,41.1288,2.7916166845938744,-2.0158442973245343,-1.7090535586400168,3.3155610601616767,2.378146545661153,-1.5466972850112164,,,,-0.6644862967900791,155.59952400341982,-0.30828654181539117,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.19192439472828,0.0,0.0,0.0,0.0004869811130961756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:40:00.000000000,128.29,41.19,56.82,38.04,128.29,38.04,112.7,41.19,,,,3.2438202039733413,4.89507944085409,-1.4961598041705975,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.12087974652262,0.0,0.0,0.0,-0.0016215542682519774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:41:00.000000000,128.073,41.09,56.815,38.0,128.073,38.0,112.7,41.09,2.7674101490805416,-1.0128830257194608,-1.6823406084626549,3.1688455273674623,7.656869960036445,-1.4413022288972057,0.2983990382512009,45.47583654645436,-2.372965327174257,-0.6654972780335736,155.41828315439955,-0.3108158864200952,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.10504811692584,0.0,0.0,0.0,0.0000868824964569239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:42:00.000000000,127.625,41.17,56.855,38.04,127.625,38.04,112.58,41.17,,,,3.031111941131329,12.321501759364253,-1.3512773072364437,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.15587974652261,0.0,0.0,0.0,0.00043466730479665077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:43:00.000000000,127.31,41.14,56.87,38.02,127.31,38.02,112.78,41.14,2.7389586271973996,0.09924207709897814,-1.654072759794003,2.8789734939892715,17.85142775852789,-1.2454992698450895,,,,-0.6782715689583065,155.21409234694474,-0.3141069446910062,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.16546393172423,0.0,0.0,0.0,0.0003040063636340112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:44:00.000000000,127.39,41.06,56.83,37.95,127.39,37.95,112.74,41.06,,,,2.7961066722993038,21.27775178624141,-1.1791987880474568,0.3034894072934322,45.31257699321424,-2.3937992364128715,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.1065085799299,0.0,0.0,0.0,-0.0003133254350338768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:45:00.000000000,127.165,41.02,56.77,37.91,127.165,37.91,112.58,41.02,2.718667146482643,1.0602736512819746,-1.6287477982364964,2.7319124653840077,23.598198437292282,-1.1336619011355626,,,,-0.6907338096407257,155.49890087146258,-0.3017005435741983,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.03567695033314,0.0,0.0,0.0,-0.0007326915293866882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:46:00.000000000,126.95,40.99,56.83,37.91,126.95,37.91,112.568,40.99,,,,2.653169043461737,26.368361562365564,-1.079885705333582,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.09567695033313,0.0,0.0,0.0,0.0008950457835228438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:47:00.000000000,127.02,41.04,56.8,37.93,127.02,37.93,112.47,41.04,2.693838433039112,1.9148707080748437,-1.6055476887870421,2.56346649915276,29.787715687135815,-1.0141660550879328,0.3085714274163867,45.09588575809645,-2.4226372542453314,-0.705194278781449,155.96117320119066,-0.28350036144180235,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.07109276513151,0.0,0.0,0.0,-0.0005278404870197529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:48:00.000000000,127.1973,41.03,56.81,37.96,127.1973,37.96,112.64,41.03,,,,2.457523861121704,33.90969423182011,-0.9355121012415604,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.08921648732908,0.0,0.0,0.0,0.000027974462992594554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:49:00.000000000,127.12,40.99,56.8,37.94,127.12,37.94,112.67,40.99,2.678473912126358,2.8793543419405836,-1.5807283135154842,2.355113400476618,37.766997585917125,-0.8619100453488611,,,,-0.7181042129878791,156.55509169037316,-0.2609364349920753,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.0738006725307,0.0,0.0,0.0,-0.00006832968756593251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:50:00.000000000,127.11,40.89,56.75,37.86,127.11,37.86,112.74,40.89,,,,2.302339150967155,39.94343974438351,-0.8196806532486737,0.3135487685780817,44.879043621633826,-2.451221468738333,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.00213741333718,0.0,0.0,0.0,-0.00042247107696818503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:51:00.000000000,127.24,40.9,56.805,37.79,127.24,37.79,112.73,40.9,2.6692863855736007,3.556186830039735,-1.5611079655345796,2.290696542859313,40.67457764534656,-0.804397675178014,,,,-0.7280042873177276,157.01537535129506,-0.24259421707516243,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.03818206154284,0.0,0.0,0.0,0.0011037760084892149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:52:00.000000000,127.3,41.02,56.865,37.89,127.3,37.89,112.76,41.02,,,,2.214637387332952,43.387389393954436,-0.7522233485228856,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.12526113553476,0.0,0.0,0.0,0.000491077248751561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:53:00.000000000,127.135,40.98,56.855,37.91,127.135,37.91,112.76,40.98,2.6532062612581173,4.031607413642362,-1.5451390272234593,2.107983206961329,47.22135662409603,-0.6791910084263384,0.31909670995336514,44.758043725667925,-2.4648241603508714,-0.7426267573967867,157.56784451812032,-0.22114100517401952,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.12067695033313,0.0,0.0,0.0,-0.00022965742758533422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:54:00.000000000,127.235,41.01,56.965,37.91,127.235,37.91,112.78,41.01,,,,2.0082974096617217,51.100445199724135,-0.6053399371800453,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.23067695033313,0.0,0.0,0.0,0.0016388392518955454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:55:00.000000000,127.19,41.01,56.91,37.91,127.19,37.91,112.79,41.01,2.6348956907980323,4.7329277203727,-1.5254909834049775,1.890790894274791,55.51011719804268,-0.5215859951089995,,,,-0.7563062798942689,158.20612053846395,-0.19674365845125355,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.17567695033313,0.0,0.0,0.0,-0.0008180789260925967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:56:00.000000000,127.43,40.94,56.889,37.88,127.43,37.88,112.86,40.94,,,,1.8065321982425402,58.99856033057257,-0.4550075460594925,0.3243662524827783,44.60200635595236,-2.483661271297247,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.14655322813556,0.0,0.0,0.0,-0.00019168065566261134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:57:00.000000000,127.36,40.92,56.94,37.83,127.36,37.83,113.06,40.92,2.6267512847576566,5.5733374277166945,-1.503685941427588,1.7346928352590105,61.73657004215164,-0.40241161249329077,,,,-0.7668617557736459,158.73998304625758,-0.17564006379218977,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.1840136911396,0.0,0.0,0.0,0.0009611742359533122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:58:00.000000000,127.27,40.99,56.95,37.85,127.27,37.85,112.96,40.99,,,,1.659902399724502,64.44269417042759,-0.3503663284254766,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.19942950593799,0.0,0.0,0.0,0.0000682332738067267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,13:59:00.000000000,127.23,41.04,57.0,37.96,127.23,37.96,112.96,41.04,2.613650175914484,5.695796780469564,-1.49429011858262,1.5218043700009416,69.46230611476426,-0.254940963518306,0.33038422867815465,44.45861467937725,-2.5003849328026297,-0.7827930515023818,159.35582683365774,-0.1516914551035815,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.27921648732908,0.0,0.0,0.0,0.00030079152096233416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,14:00:00.000000000,127.15,41.05,56.99,37.96,127.15,37.96,112.87,41.05,,,,1.3771499075135591,74.8733895107853,-0.15206475213668263,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.26921648732909,0.0,0.0,0.0,-0.0001486343111900143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,14:01:00.000000000,127.21,40.97,56.9383,37.9,127.21,37.9,112.7101,40.97,2.5953429032256308,6.378901254845914,-1.4754978131327807,1.274906191019296,78.89105536036868,-0.07520249810893434,,,,-0.7973036656439946,159.87553118143444,-0.1307858539581922,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.20126904293394,0.0,0.0,0.0,-0.0005270249522161984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,14:02:00.000000000,126.95,40.88,56.8808,37.79,126.95,37.79,112.4,40.88,,,,1.2454889998928163,79.88297069405047,-0.05508262884823394,0.335711486737396,44.19426291619381,-2.5352918666335773,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.11398206154284,0.0,0.0,0.0,-0.0004123883224763832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,14:03:00.000000000,127.31,40.82,56.9,37.73,127.31,37.73,112.56,40.82,2.5811143539362154,7.198912072323694,-1.4545847416632618,1.2381441729956115,80.59482035287559,-0.040180565315671,,,,-0.8090392963745877,160.33498407801068,-0.11176159117562132,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.11693461714769,0.0,0.0,0.0,0.0005281678020928795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,14:04:00.000000000,127.225,40.8,56.85,37.73,127.225,37.73,112.52,40.8,,,,1.2368343380470548,80.55924042548463,-0.03931647355771599,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.0669346171477,0.0,0.0,0.0,-0.0007449684686169005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,14:05:00.000000000,127.31,40.84,56.935,37.73,127.31,37.73,112.51,40.84,2.5744588250800704,7.369101583729915,-1.4448449825689131,1.236760393941804,80.64703033657574,-0.03610103551802908,0.3413938845868049,44.054208734539856,-2.55091320287706,-0.8225725649515563,160.90386355262157,-0.08893786028279643,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.1519346171477,0.0,0.0,0.0,0.0012673905626554166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,14:06:00.000000000,127.31,40.84,56.85,37.74,127.31,37.74,112.48,40.84,,,,1.2293781446137955,80.91326882227536,-0.029482374691709137,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.0696425245469,0.0,0.0,0.0,-0.0013061114009483117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,14:07:00.000000000,127.26,40.86,56.865,37.77,127.26,37.77,112.36,40.86,2.566861940013728,7.478021131039071,-1.4362339443069392,1.212629356564978,81.45898920254078,-0.0175361245424612,,,,-0.83627796087214,161.43031748123565,-0.06736216690343788,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.09276624674446,0.0,0.0,0.0,0.00010252444390038076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
2021-10-04,14:08:00.000000000,127.33,40.88,56.85,37.76,127.33,37.76,112.37,40.88,,,,1.2014092880811618,81.96478528205533,-0.006281737189614304,0.3470051054957285,43.74708721648129,-2.5916844942298436,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27079073991910135,0.0,0.0,0.0,67.07505833934528,0.0,0.0,0.0,-0.0001832104008888687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922893644919152,0.9922893644919152,0.0
