date,time,PRICE_BKNG_BKNG_ON_EA,PRICE_EA_BKNG_ON_EA,PRICE_ORLY_ORLY_ON_VRTX,PRICE_VRTX_ORLY_ON_VRTX,PRICE_ATVI_ATVI_ON_MSFT,PRICE_MSFT_ATVI_ON_MSFT,PRICE_DXCM_DXCM_ON_ORLY,PRICE_ORLY_DXCM_ON_ORLY,BETA_DXCM_ON_ORLY,SPREAD_DXCM_ON_ORLY,Z_DXCM_ON_ORLY,BETA_ATVI_ON_MSFT,SPREAD_ATVI_ON_MSFT,Z_ATVI_ON_MSFT,BETA_ORLY_ON_VRTX,SPREAD_ORLY_ON_VRTX,Z_ORLY_ON_VRTX,BETA_BKNG_ON_EA,SPREAD_BKNG_ON_EA,Z_BKNG_ON_EA,market_close,SIGNAL_DXCM_ON_ORLY,SIGNAL_ATVI_ON_MSFT,SIGNAL_ORLY_ON_VRTX,SIGNAL_BKNG_ON_EA,POS_DXCM_ON_ORLY,POS_ATVI_ON_MSFT,POS_ORLY_ON_VRTX,POS_BKNG_ON_EA,POS_BETA_DXCM_ON_ORLY,POS_BETA_ATVI_ON_MSFT,POS_BETA_ORLY_ON_VRTX,POS_BETA_BKNG_ON_EA,PAIR_BASE_DXCM_ON_ORLY,PAIR_BASE_ATVI_ON_MSFT,PAIR_BASE_ORLY_ON_VRTX,PAIR_BASE_BKNG_ON_EA,PAIR_RET_DXCM_ON_ORLY,PAIR_RET_ATVI_ON_MSFT,PAIR_RET_ORLY_ON_VRTX,PAIR_RET_BKNG_ON_EA,SL_DXCM_ON_ORLY,SL_ATVI_ON_MSFT,SL_ORLY_ON_VRTX,SL_BKNG_ON_EA,LOSS_DXCM_ON_ORLY,LOSS_ATVI_ON_MSFT,LOSS_ORLY_ON_VRTX,LOSS_BKNG_ON_EA,COOLDOWN_DXCM_ON_ORLY,COOLDOWN_ATVI_ON_MSFT,COOLDOWN_ORLY_ON_VRTX,COOLDOWN_BKNG_ON_EA,CAPITAL_DXCM_ON_ORLY,CAPITAL_ATVI_ON_MSFT,CAPITAL_ORLY_ON_VRTX,CAPITAL_BKNG_ON_EA,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-12-07,20:23:00.000000000,1963.34,125.815,822.3,315.57,75.84,244.13,118.09,822.3,0.021542288688954598,100.37577601107265,1.562276483211152,-0.01051445079177883,78.40689287179697,2.489511262774422,-0.5160266071026028,985.1425164033683,2.6165390749897117,15.217857661354945,48.705238336627644,-0.8385177812910569,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.68118875509853,0.0,0.0,0.0,0.00033723482247709766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:24:00.000000000,1961.56,125.805,822.76,315.49,75.835,244.15,118.1,822.76,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.67756844532545,0.0,0.0,0.0,0.00006883479066934294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:25:00.000000000,1961.56,125.82,822.92,315.54,75.8512,244.27,118.08,822.92,,,,,,,-0.5544910623183154,997.8841098039212,2.6189601195666397,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.70204658668709,0.0,0.0,0.0,-0.00008547762712466593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:26:00.000000000,1961.15,125.87,822.9529,315.79,75.895,244.325,118.04,822.9529,0.021447457811818994,100.38975239613592,1.5309676942724106,-0.011549979583793482,78.71694876181034,2.496228307321319,,,,15.234930911120752,43.52924621723082,-0.8410630322157879,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.74964073481115,0.0,0.0,0.0,-0.00043155306003420346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:27:00.000000000,1960.26,125.92,823.31,315.8,75.9,244.39,118.02,823.31,,,,,,,-0.5940225236510053,1010.9023129689874,2.62189299916888,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.7591247280487,0.0,0.0,0.0,-5.563436778613247e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:28:00.000000000,1960.16,125.94,823.9525,316.0641,75.93,244.432,118.04,823.9525,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.79202207752526,0.0,0.0,0.0,-0.0002921831205598202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:29:00.000000000,1960.29,125.94,823.9525,316.015,75.93,244.36,118.11,823.9525,0.021345733017026254,100.52212991628868,1.5379377731759454,-0.012580481923112112,79.00416656273168,2.4996430136721206,-0.6335946960168833,1024.1779278617753,2.6251976232056986,15.253217737313697,39.29975816271303,-0.8428669451004297,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.7870551927083,0.0,0.0,0.0,-0.00005352706736810029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:30:00.000000000,1959.94,126.0,824.31,316.17,75.91,244.5499,118.18,824.31,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.78015535141304,0.0,0.0,0.0,0.00035673250580077297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:31:00.000000000,1958.69,125.95,824.35,316.38,75.88,244.58,118.205,824.35,,,,,,,-0.672611188956772,1037.1507279621435,2.6269402690131622,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.75223178520459,0.0,0.0,0.0,0.0003457251571745334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:32:00.000000000,1958.55,125.94,824.935,316.42,75.81,244.66,118.19,824.935,0.021255354096969492,100.65571446801647,1.5464843268591775,-0.013571079633393428,79.13030034310604,2.4829074193036695,,,,15.272988075911826,35.069881719664636,-0.844681343710825,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.68775054611234,0.0,0.0,0.0,0.0008141988548870725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:33:00.000000000,1958.92,126.03,825.03,316.47,75.8,244.66,118.19,825.03,,,,,,,-0.7053548536175308,1048.25365052434,2.6222004244537755,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.67775054611232,0.0,0.0,0.0,0.00010788912171333898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:34:00.000000000,1958.83,126.1,824.85,316.23,75.775,244.6118,118.19,824.85,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.64942549266542,0.0,0.0,0.0,0.0002338743271751324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:35:00.000000000,1956.49,126.0,824.87,316.23,75.7,244.451,118.1,824.87,0.021240532415565568,100.57932202637242,1.4859501785734115,-0.014494795480754668,79.24326725006597,2.464979535055994,-0.7344017288371795,1057.1098587101812,2.610069941261594,15.294927070914065,29.329189064827688,-0.8477117030881133,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.56333278324085,0.0,0.0,0.0,0.0006897753573279881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:36:00.000000000,1953.2,126.025,824.64,316.195,75.735,244.5,118.1,824.64,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.60171302429684,0.0,0.0,0.0,-0.0003416013446496025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:37:00.000000000,1955.02,125.985,824.955,316.12,75.755,244.575,118.12,824.955,,,,,,,-0.761299260097818,1065.6169221021223,2.5970130949553245,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.62688686264785,0.0,0.0,0.0,-0.00016010677518560836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:38:00.000000000,1956.23,126.035,825.39,316.11,75.75,244.78,118.07,825.39,0.021165200476606378,100.60045517861386,1.4595143056074658,-0.015447974145047541,79.53135511122474,2.468622509060213,,,,15.317043251779605,25.746453761957582,-0.8490296074767292,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.63602868747395,0.0,0.0,0.0,0.0002066551675700554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:39:00.000000000,1956.81,126.045,825.595,316.02,75.705,244.8,118.08,825.595,,,,,,,-0.7851933752088893,1073.7318104335131,2.582906453442712,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.59240837770089,0.0,0.0,0.0,0.0005006657872112946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:40:00.000000000,1956.81,126.01,825.095,316.01,75.7,244.6658,118.005,825.095,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.57815065627815,0.0,0.0,0.0,-0.00004598348285083469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:41:00.000000000,1958.48,125.9434,824.67,315.93,75.76,244.62,118.02,824.67,0.02109592729218006,100.62282163995786,1.436585229437882,-0.01642786939178441,79.7785854106183,2.467009011876963,-0.8137864434879936,1081.7695510911617,2.5688844087890206,15.336095237018782,27.000023126048745,-0.8464844440757515,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.63499116565846,0.0,0.0,0.0,-0.0006822289079221996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:42:00.000000000,1958.065,125.86,825.11,316.04,75.755,244.63,118.0,825.11,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.63068101077192,0.0,0.0,0.0,0.00006142220171754334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:43:00.000000000,1957.41,125.845,824.985,316.035,75.7921,244.55,118.01,824.985,,,,,,,-0.843751665845736,1091.6400577155573,2.5608040137891783,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.66226224986418,0.0,0.0,0.0,-0.00046009335613975675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:44:00.000000000,1956.73,125.842,824.78,316.11,75.845,244.6,118.0,824.78,0.02107307593441222,100.61934843081549,1.4083097060052852,-0.01748663300419281,80.12223043282556,2.476640178490203,,,,15.355869920394142,24.316617477760474,-0.8471017074610017,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.71861147543152,0.0,0.0,0.0,-0.0005336668157238117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:45:00.000000000,1954.5901,125.93,824.835,316.24,75.895,244.74,118.06,824.835,,,,,,,-0.8737038088710715,1101.1350925173876,2.551539165893897,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.77826930702008,0.0,0.0,0.0,-0.0004351032416197457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:46:00.000000000,1954.985,125.87,825.13,316.25,75.875,244.58,118.02,825.13,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.74723178520459,0.0,0.0,0.0,0.00009660104948551044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:47:00.000000000,1955.24,125.97,824.86,316.385,75.885,244.74,118.0,824.86,0.021011751209188856,100.66824689758849,1.3973540978125416,-0.018527885628441917,80.41951472870488,2.4801852503920347,-0.9052880666513903,1111.2795649675002,2.5441538455142503,15.377730701193565,18.107263570646637,-0.8505593124577315,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.76826930702009,0.0,0.0,0.0,0.00001118655290851445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:48:00.000000000,1954.96,125.945,824.8,316.45,75.77,244.73,117.915,824.8,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.65257946190661,0.0,0.0,0.0,0.0012322117868581236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:49:00.000000000,1954.96,125.91,824.42,316.235,75.84,244.67,117.91,824.42,,,,,,,-0.943528539979801,1122.7967478405124,2.540812364073746,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.71844039122581,0.0,0.0,0.0,-0.0008001835578824486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:50:00.000000000,1955.19,125.885,825.345,316.5,75.875,244.64,117.9,825.345,0.020989943971967094,100.57605469245682,1.3383443872919552,-0.019533331813459266,80.65363429484468,2.4760310127930887,,,,15.39881418968469,16.71027573154265,-0.8501585402798678,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.7513708558854,0.0,0.0,0.0,-0.0003998075807140975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:51:00.000000000,1954.62,125.92,825.345,316.52,75.885,244.64,117.875,825.345,,,,,,,-0.9803830754416889,1135.6558510388033,2.5410311673790393,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.7613708558854,0.0,0.0,0.0,-0.00010781511807025309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:52:00.000000000,1954.11,125.92,824.995,316.785,75.895,244.77,117.99,824.995,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.78033884236048,0.0,0.0,0.0,-0.000011125466510292825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:53:00.000000000,1953.95,125.925,825.305,316.95,75.955,244.69,117.925,825.305,0.02092569603572909,100.65491843323261,1.34183883462637,-0.020553794352399776,80.9843079400887,2.4829304240895302,-1.0210197039160849,1148.917195156203,2.54194165013642,15.42109594609242,12.048492988312091,-0.8523972238819217,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.83482008145273,0.0,0.0,0.0,-0.0007061707439878025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:54:00.000000000,1953.7,126.0126,826.32,317.33,76.02,244.64,117.97,826.32,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.8963708558854,0.0,0.0,0.0,-0.0007373227578539802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:55:00.000000000,1955.7,126.09,826.66,317.6,76.035,244.75,117.99,826.66,,,,,,,-1.0527248463164203,1161.005411190095,2.538893202808317,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.91895915213354,0.0,0.0,0.0,-0.0000797846426460977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:56:00.000000000,1956.05,126.13,827.71,317.65,76.035,244.425,118.02,827.71,0.020876874596961636,100.74000212734887,1.3467624371249094,-0.021652154116443143,81.32732776991162,2.4906954949774667,,,,15.442230293762496,8.321493047736567,-0.853893911918747,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.89653918594583,0.0,0.0,0.0,-0.00024128516281596185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:57:00.000000000,1956.97,126.06,828.88,317.44,75.9975,244.42,117.99,828.88,,,,,,,-1.0693439567969922,1168.3325456456373,2.5215581249775814,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.8586942633891,0.0,0.0,0.0,0.0003999619121320326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:58:00.000000000,1956.58,126.03,829.0,317.435,75.96,244.326,117.97,829.0,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06898451134681735,0.0,0.0,0.0,92.8147097193225,0.0,0.0,0.0,0.00033400702195359214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
2022-12-07,20:59:00.000000000,1955.17,125.97,828.56,317.59,75.89,244.3,117.91,828.56,0.02086167989695201,100.62484650458144,1.279948871027565,-0.022716838060968175,81.43972353829453,2.4716999371600212,-1.0823042180408116,1172.2889966075813,2.494974150800051,15.46305885949876,7.288475468941215,-0.8532241191915158,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131671871813626,1.0131671871813626,0.0
