date,time,PRICE_CSX_CSX_ON_ILMN,PRICE_ILMN_CSX_ON_ILMN,PRICE_CSGP_CSGP_ON_ILMN,PRICE_ILMN_CSGP_ON_ILMN,PRICE_AMZN_AMZN_ON_LRCX,PRICE_LRCX_AMZN_ON_LRCX,BETA_AMZN_ON_LRCX,SPREAD_AMZN_ON_LRCX,Z_AMZN_ON_LRCX,BETA_CSGP_ON_ILMN,SPREAD_CSGP_ON_ILMN,Z_CSGP_ON_ILMN,BETA_CSX_ON_ILMN,SPREAD_CSX_ON_ILMN,Z_CSX_ON_ILMN,market_close,SIGNAL_AMZN_ON_LRCX,SIGNAL_CSGP_ON_ILMN,SIGNAL_CSX_ON_ILMN,POS_AMZN_ON_LRCX,POS_CSGP_ON_ILMN,POS_CSX_ON_ILMN,POS_BETA_AMZN_ON_LRCX,POS_BETA_CSGP_ON_ILMN,POS_BETA_CSX_ON_ILMN,PAIR_BASE_AMZN_ON_LRCX,PAIR_BASE_CSGP_ON_ILMN,PAIR_BASE_CSX_ON_ILMN,PAIR_RET_AMZN_ON_LRCX,PAIR_RET_CSGP_ON_ILMN,PAIR_RET_CSX_ON_ILMN,SL_AMZN_ON_LRCX,SL_CSGP_ON_ILMN,SL_CSX_ON_ILMN,LOSS_AMZN_ON_LRCX,LOSS_CSGP_ON_ILMN,LOSS_CSX_ON_ILMN,COOLDOWN_AMZN_ON_LRCX,COOLDOWN_CSGP_ON_ILMN,COOLDOWN_CSX_ON_ILMN,CAPITAL_AMZN_ON_LRCX,CAPITAL_CSGP_ON_ILMN,CAPITAL_CSX_ON_ILMN,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-07-14,13:29:00.000000000,33.61,188.83,88.13,188.83,134.01,63.6961,1.7770564258470214,20.818436193605535,-1.4683818705301872,0.14848954020605315,60.09072012289098,-0.33289301578847724,-0.003260045150740154,34.225594325814264,-1.6652111430383014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:30:00.000000000,33.47,188.18,88.11,188.18,134.58,64.181,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:31:00.000000000,33.53,188.66,88.335,188.66,134.715,64.2615,,,,,,,-0.003270045207394628,34.14692672882707,-2.1879474507979144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:32:00.000000000,33.57,188.67,88.31,188.67,134.968,64.228,1.7845318751102792,20.35108672541699,-1.4748034238783743,0.14879150334098348,60.237507064656654,-0.3316064756873224,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:33:00.000000000,33.58,188.67,88.04,188.67,134.96,64.122,,,,,,,-0.0032888443284259158,34.20050625944412,-1.8058887012669036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:34:00.000000000,33.59,188.88,87.98,188.88,135.1974,64.013,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:35:00.000000000,33.6,189.2499,88.39,189.2499,135.2,64.0545,1.7929019479445458,20.356562175386074,-1.448254787162014,0.14903310583496068,60.185499624044276,-0.34401307920843766,-0.003305028313692891,34.22547627786355,-1.627771927105101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:36:00.000000000,33.6,189.165,88.46,189.165,135.01,64.217,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:37:00.000000000,33.6,188.75,88.4,188.75,135.02,64.286,,,,,,,-0.0033341981651127455,34.22932990366503,-1.595620782699134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:38:00.000000000,33.56,188.42,88.18,188.42,135.22,64.415,1.8001366445627507,19.2641980404904,-1.5012743045193704,0.1492838786855844,60.051931578062195,-0.362284725420986,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:39:00.000000000,33.5835,188.06,88.375,188.06,135.18,64.4055,,,,,,,-0.0033522538922011046,34.21392486696734,-1.6904219523907944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:40:00.000000000,33.605,188.5347,88.38,188.5347,135.145,64.344,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:41:00.000000000,33.61,188.04,88.29,188.04,135.0,64.44,1.806450741257746,18.592314233350848,-1.5231668018897597,0.1495459256018003,60.169384149837484,-0.3632061280888451,-0.003373370209531461,34.24432853420029,-1.4773478669441975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:42:00.000000000,33.66,188.04,88.23,188.04,135.015,64.194,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:43:00.000000000,33.67,187.79,88.34,187.79,134.97,64.1215,,,,,,,-0.003398496725769978,34.308203700132346,-1.0436643981143603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:44:00.000000000,33.6995,187.59,88.3025,187.59,134.76,64.0585,1.8127452828220412,18.63825630034428,-1.492571251130996,0.14979146208933058,60.20311962666247,-0.37010685774874785,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:45:00.000000000,33.71,187.52,88.465,187.52,134.8526,64.15,,,,,,,-0.0034241770956041223,34.352101688967686,-0.7472625682780947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:46:00.000000000,33.67,187.33,88.565,187.33,134.7199,64.197,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:47:00.000000000,33.69,187.25,88.635,187.25,134.8729,64.115,1.8189758313236275,18.249264574685625,-1.4948056779347845,0.15001046286741215,60.54554082807708,-0.35493305166422634,-0.0034474439834319376,34.335533885897625,-0.8606461403251091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:48:00.000000000,33.7,187.12,88.63,187.12,134.9361,64.173,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:49:00.000000000,33.635,186.77,88.7,186.77,134.7399,64.294,,,,,,,-0.00344699196245961,34.278794688828576,-1.2407593166202502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:50:00.000000000,33.605,187.42,88.79,187.42,134.86,64.3715,1.8241000080086855,17.439946334468914,-1.5282870251371576,0.15027426442568956,60.62559736133727,-0.3585438904107894,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:51:00.000000000,33.63,187.23,88.88,187.23,134.96,64.414,,,,,,,-0.0034725945618792405,34.28017387982065,-1.2234945278659104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:52:00.000000000,33.6192,187.03,88.7275,187.03,134.96,64.291,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:53:00.000000000,33.635,186.8549,88.68,186.8549,134.93,64.38,1.8296715158851788,17.1357478073122,-1.5235393759966314,0.15053883224697498,60.55108155437472,-0.3735983424177773,-0.0034902501348528644,34.287170339922916,-1.1691965011494625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:54:00.000000000,33.625,186.63,88.715,186.63,134.9372,64.449,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:55:00.000000000,33.64,186.33,88.81,186.33,134.78,64.5677,,,,,,,-0.00350573684421981,34.29322394618348,-1.1214290822580972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:56:00.000000000,33.67,186.23,88.83,186.23,134.69,64.614,1.833435822364264,16.224377773755435,-1.5647142495095874,0.15078409489177944,60.74947800830391,-0.3687066766943576,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:57:00.000000000,33.645,186.26,88.765,186.26,134.6301,64.53,,,,,,,-0.003528528844630947,34.30222378260096,-1.0558100702045436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:58:00.000000000,33.68,186.12,88.88,186.12,134.84,64.57,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,13:59:00.000000000,33.67,186.215,89.0271,186.215,134.99,64.531,1.8384700626459372,16.35168838739503,-1.526885227979253,0.15100364854225076,60.90795558670477,-0.36673769984179266,-0.0035677917688677102,34.3343763442397,-0.836905157614702,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:00:00.000000000,33.645,186.325,89.03,186.325,134.9101,64.456,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:01:00.000000000,33.66,185.89,89.08,185.89,134.9354,64.478,,,,,,,-0.0035896811818160964,34.32728583488779,-0.8869594264853804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:02:00.000000000,33.68,185.95,89.16,185.95,135.15,64.495,1.8439974906112002,16.221381843030642,-1.509761733417795,0.15114440944449872,61.05469706379546,-0.36571187046805825,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:03:00.000000000,33.63,185.73,89.11,185.73,135.12,64.582,,,,,,,-0.0035957927839661077,34.297846593766025,-1.077399083870398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:04:00.000000000,33.67,185.68,89.08,185.68,135.08,64.498,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:05:00.000000000,33.67,185.7129,89.05,185.7129,134.94,64.543,1.848522703077951,15.630799175239801,-1.5284997720316424,0.1513340257391148,60.94531921131434,-0.38435249737738064,-0.003611462296597377,34.34069513634176,-0.7857171492860952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:06:00.000000000,33.675,185.915,89.02,185.915,135.13,64.65,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:07:00.000000000,33.69,186.05,89.005,186.05,135.07,64.562,,,,,,,-0.0036457264978017457,34.36828741491601,-0.597495536587245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:08:00.000000000,33.67,185.85,88.97,185.85,135.17,64.591,1.8533753980646424,15.458629663606686,-1.5151009482179276,0.15155686548758357,60.803156549132595,-0.4058539685312885,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:09:00.000000000,33.66,185.96,88.92,185.96,135.27,64.6095,,,,,,,-0.0036547439441121173,34.339636183847084,-0.7884060552212538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:10:00.000000000,33.66,186.11,88.945,186.11,135.36,64.625,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:11:00.000000000,33.655,186.18,89.0,186.18,135.27,64.616,1.8585854530705228,15.175642364395102,-1.5109689065115468,0.15183925666991932,60.73056719319442,-0.4223059691658063,-0.0036753337088906105,34.33927362992125,-0.7885385378823044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:12:00.000000000,33.655,186.1,89.05,186.1,135.3599,64.706,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:13:00.000000000,33.66,186.33,88.975,186.33,135.365,64.6315,,,,,,,-0.0036900300791062046,34.347563304639856,-0.7320652822705095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:14:00.000000000,33.655,186.15,89.02,186.15,135.4101,64.629,1.8640286983575212,14.939789253851757,-1.5033481378223947,0.15215276138150177,60.69676346883344,-0.4360005463088764,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:15:00.000000000,33.625,186.535,89.08,186.535,135.3109,64.6285,,,,,,,-0.003687455364013945,34.31283948632634,-0.9600671341774489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:16:00.000000000,33.64,186.31,89.145,186.31,135.31,64.6349,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:17:00.000000000,33.62,186.21,89.18,186.21,135.36,64.664,1.8690215195331066,14.501592460911212,-1.5123005696869063,0.15234053755864038,60.81266850120558,-0.4379238656165151,-0.003671666882357207,34.303701090163734,-1.0135431703673525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:18:00.000000000,33.615,185.95,89.19,185.95,135.33,64.5755,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:19:00.000000000,33.59,186.13,89.245,186.13,135.4087,64.641,,,,,,,-0.0036319748140316347,34.26601947213571,-1.2521919313816299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:20:00.000000000,33.595,185.76,89.21,185.76,135.6,64.641,1.875078018531752,14.393081804089007,-1.49524966006453,0.15253538383371656,60.87502709904881,-0.4441684991928615,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:21:00.000000000,33.585,185.78,89.175,185.78,135.66,64.641,,,,,,,-0.003562623193225607,34.24686413683745,-1.3630576896055024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:22:00.000000000,33.595,186.1475,89.14,186.1475,135.73,64.657,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:23:00.000000000,33.605,186.25,89.15,186.25,135.87,64.641,1.8822113721315423,14.201974694044964,-1.4859017261861127,0.15276405660776818,60.697694456803184,-0.47020459322532676,-0.0035089572056284943,34.258543279548306,-1.2716338557033289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:24:00.000000000,33.605,186.14,89.07,186.14,135.82,64.592,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:25:00.000000000,33.61,185.99,88.98,185.99,135.7901,64.591,,,,,,,-0.0034412313141337645,34.25003461211574,-1.3113632635690198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:26:00.000000000,33.59,185.775,88.99,185.775,135.865,64.58,1.8894089674538268,13.846968881831884,-1.4905547605317109,0.15291954005463232,60.58137244635067,-0.4916679003121628,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:27:00.000000000,33.575,185.545,88.97,185.545,135.7299,64.48,,,,,,,-0.003357573636333383,34.19798100035348,-1.6233972810364505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:28:00.000000000,33.55,186.0163,88.96,186.0163,135.749,64.495,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:29:00.000000000,33.525,186.03,88.965,186.03,135.68,64.407,1.8966609296739012,13.521759502493055,-1.4933290176536553,0.15317111882942536,60.470576764162004,-0.5130998265997412,-0.0032512535226203766,34.129830692813066,-2.0158026225901065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:30:00.000000000,33.515,186.08,88.985,186.08,135.84,64.5,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:31:00.000000000,33.5,185.825,88.83,185.825,135.915,64.479,,,,,,,-0.0031301315209991106,34.08165668988966,-2.256106314627399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:32:00.000000000,33.49,186.18,88.81,186.18,135.925,64.504,1.9040844565626878,13.103936213880388,-1.5043124733657418,0.15349574108037908,60.23216292565502,-0.5458687133091582,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-14,14:33:00.000000000,33.49,186.05,88.74,186.05,135.95,64.379,,,,,,,-0.003050557243525612,34.05755617515794,-2.3346130705472357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
