date,time,PRICE_FAST_FAST_ON_MU,PRICE_MU_FAST_ON_MU,BETA_FAST_ON_MU,SPREAD_FAST_ON_MU,Z_FAST_ON_MU,market_close,SIGNAL_FAST_ON_MU,POS_FAST_ON_MU,POS_BETA_FAST_ON_MU,PAIR_BASE_FAST_ON_MU,PAIR_RET_FAST_ON_MU,SL_FAST_ON_MU,LOSS_FAST_ON_MU,COOLDOWN_FAST_ON_MU,CAPITAL_FAST_ON_MU,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-03-27,13:45:00.000000000,26.31,61.09,-0.04071817280053915,28.797473176384937,-4.018683029419543,0,1.0,1.0,-0.0558911836975102,29.724392412080896,0.0006272496399109085,0.0,-0.00019650130512560704,0.0,0.5017672638169421,0.5,1.0017672638169421,0.0003140797705227428
2023-03-27,13:46:00.000000000,26.355,61.18,-0.03938135858838552,28.764351518437426,-3.992065111041178,0,0.0,1.0,-0.0558911836975102,29.774422618613674,0.0016831363897767753,0.0,0.0,0.0,0.5026118065578711,0.5,1.002611806557871,0.0008430528441417112
2023-03-27,13:47:00.000000000,26.355,61.215,-0.03777263080730521,28.66725159486919,-4.008758218882448,0,1.0,1.0,-0.0558911836975102,29.776378810043088,0.00006570039844169684,0.0,0.0,0.0,0.5026448283538234,0.5,1.0026448283538234,0.00003293577408159115
2023-03-27,13:48:00.000000000,26.37,61.25,-0.03642001467614264,28.600725898913737,-4.003925377935898,0,1.0,1.0,-0.0558911836975102,29.7933350014725,0.0005694510920076137,0.0,0.0,0.0,0.5029310600002215,0.5,1.0029310600002215,0.00028547660976620883
2023-03-27,13:49:00.000000000,26.355,61.27,-0.034914361986327185,28.494202958902267,-4.024833427423022,0,1.0,1.0,-0.0558911836975102,29.77945282514645,-0.0004659490562356775,0.0,0.0,0.0,0.5026967197474628,0.5,1.0026967197474628,-0.0002336553947772349
2023-03-27,13:50:00.000000000,26.335,61.35,-0.03325395402112306,28.375130079195902,-4.052302831401013,0,1.0,1.0,-0.0558911836975102,29.76392411984225,-0.0005214570393679637,0.0,-0.0004659490562356483,0.0,0.5024345850042833,0.5,1.0024345850042833,-0.00026142974043587985
2023-03-27,13:51:00.000000000,26.33,61.4,-0.031113826897805133,28.240388971525235,-4.087910922962574,0,1.0,1.0,-0.0558911836975102,29.761718679027126,-0.00007409778382194547,0.0,-0.0009871631231882505,0.0,0.502397355715019,0.5,1.002397355715019,-0.00003713887152461685
2023-03-27,13:52:00.000000000,26.3,61.33,-0.029141845127416795,28.08726936166447,-4.132816540370595,0,1.0,1.0,-0.0558911836975102,29.7278062961683,-0.0011394631884187583,0.0,-0.0010611877604104203,0.0,0.5018248924222228,0.5,1.0018248924222228,-0.0005710941769073209
2023-03-27,13:53:00.000000000,26.255,61.36,-0.027123678269770173,27.919308898633098,-4.184161431586548,0,1.0,1.0,-0.0558911836975102,29.684483031679225,-0.0014573313636889226,0.0,-0.002199441764440091,0.0,0.501093567267416,0.5,1.0010935672674162,-0.0007299929961197776
2023-03-27,13:54:00.000000000,26.25,61.21,-0.025205404343408736,27.792822799860048,-4.206875439963824,0,1.0,1.0,-0.0558911836975102,29.6710993541246,-0.0004508644311016621,0.0,-0.0036535678126632387,0.0,0.5008676420012813,0.5,1.0008676420012814,-0.00022567847154529862
2023-03-27,13:55:00.000000000,26.29,61.14,-0.023227045149696493,27.710101540452442,-4.2012614124166845,0,1.0,1.0,-0.0558911836975102,29.707186971265774,0.0012162548043962973,0.0,-0.004102784979991614,0.0,0.5014768246772321,0.5,1.001476824677232,0.0006086545816713398
2023-03-27,13:56:00.000000000,26.23,61.02,-0.021492260242896633,27.541457720021555,-4.246695118408559,0,1.0,1.0,-0.0558911836975102,29.640480029222072,-0.002245481610501318,0.0,-0.002891520207538467,0.0,0.5003507676893267,0.5,1.0003507676893268,-0.001124396451478708
2023-03-27,13:57:00.000000000,26.24,60.96,-0.019509337179409395,27.429289194456796,-4.255778926111643,0,1.0,1.0,-0.0558911836975102,29.64712655820022,0.00022423823674905464,0.0,-0.005130508962587488,0.0,0.5004629654632294,0.5,1.0004629654632295,0.00011215843234854682
2023-03-27,13:58:00.000000000,26.265,60.91,-0.017520759348468237,27.3321894519152,-4.254906719852391,0,1.0,1.0,-0.0558911836975102,29.66933199901535,0.0007489913321460184,0.0,-0.0049074211821217295,0.0,0.5008378078864215,0.5,1.0008378078864215,0.00037466896440130603
2023-03-27,13:59:00.000000000,26.29,60.905,-0.015582175920374091,27.239032424430384,-4.251105760180023,0,1.0,1.0,-0.0558911836975102,29.69405254309686,0.0008332019097137482,0.0,-0.004162105465904342,0.0,0.5012551069044093,0.5,1.0012551069044093,0.00041694969424573545
2023-03-27,14:00:00.000000000,26.32,60.86,-0.013655705855942687,27.151086258392674,-4.243819359332258,0,1.0,1.0,-0.0558911836975102,29.72153743983047,0.0009256027513833161,0.0,-0.0033323714304132057,0.0,0.501719070010505,0.5,1.001719070010505,0.0004633815127596037
2023-03-27,14:01:00.000000000,26.315,60.79,-0.011878297951328642,27.03708173246127,-4.250854149968277,0,1.0,1.0,-0.0558911836975102,29.712625056971646,-0.000299862780546492,0.0,-0.0024098531311944615,0.0,0.5015686231351184,0.5,1.0015686231351184,-0.00015018869051278976
2023-03-27,14:02:00.000000000,26.3225,60.76,-0.010085232916314012,26.93527875199524,-4.250057151608735,0,1.0,1.0,-0.0558911836975102,29.71844832146072,0.00019598620040834524,0.0,-0.0027089932864804434,0.0,0.5016669236638107,0.5,1.0016669236638107,0.00009814657370615968
2023-03-27,14:03:00.000000000,26.3025,60.6887,-0.008428954253794581,26.814042276022263,-4.259262626217111,0,1.0,1.0,-0.0558911836975102,29.694463280063086,-0.0008070758317591244,0.0,-0.0025135380113732175,0.0,0.5012620404141287,0.5,1.0012620404141286,-0.00040420946336251567
2023-03-27,14:04:00.000000000,26.26,60.6618,-0.0067279395614359035,26.668128924087913,-4.280633549828748,0,1.0,1.0,-0.0558911836975102,29.650459807221626,-0.0014818746655375391,0.0,-0.0033185852273511784,0.0,0.5005192328956434,0.5,1.0005192328956434,-0.0007418712469894306
2023-03-27,14:05:00.000000000,26.23,60.63,-0.005078197383537606,26.537891107363887,-4.291792917992777,0,1.0,1.0,-0.0558911836975102,29.618682467580044,-0.0010717317656518336,0.0,-0.00479554216551481,0.0,0.49998281053442944,0.5,0.9999828105344295,-0.0005361439776238896
2023-03-27,14:06:00.000000000,26.215,60.5141,-0.003513794772069818,26.42763412821651,-4.291083966433656,0,1.0,1.0,-0.0558911836975102,29.597204679389503,-0.0007251432677348278,0.0,-0.0058621343962942385,0.0,0.49962025136538724,0.5,0.9996202513653872,-0.00036256540134774824
2023-03-27,14:07:00.000000000,26.22,60.55,-0.0017274560598253914,26.324597464422425,-4.285894209409383,0,1.0,1.0,-0.0558911836975102,29.60421117288424,0.0002367282170947044,0.0,-0.006583026776737166,0.0,0.4997385255767174,0.5,0.9997385255767174,0.00011831914286310019
2023-03-27,14:08:00.000000000,26.245,60.605,-0.0000908007788553085,26.250502981202526,-4.265328481144901,0,1.0,1.0,-0.0558911836975102,29.632285187987605,0.0009483115405242831,0.0,-0.006347856947834352,0.0,0.5002124333877663,0.5,1.0002124333877664,0.00047403175822965764
2023-03-27,14:09:00.000000000,26.2303,60.645,0.0016276838701748842,26.131589111693245,-4.267858679772903,0,1.0,1.0,-0.0558911836975102,29.619820835335506,-0.00042063420262815007,0.0,-0.005405565153311365,0.0,0.5000020269297035,0.5,1.0000020269297036,-0.00021036177019930624
2023-03-27,14:10:00.000000000,26.235,60.608,0.0030916027255399954,26.04762414201047,-4.2519941442536835,0,1.0,1.0,-0.0558911836975102,29.622452861538697,0.00008886030127673812,0.0,-0.0058239255903516085,0.0,0.5000464572604555,0.5,1.0000464572604555,0.000044430240694879934
2023-03-27,14:11:00.000000000,26.26,60.56,0.004435119470147845,25.99140916488785,-4.222443177626454,0,1.0,1.0,-0.0558911836975102,29.64477008472122,0.0007533887651653147,0.0,-0.00573558280485742,0.0,0.5004231866434162,0.5,1.0004231866434163,0.00037671188195883296
2023-03-27,14:12:00.000000000,26.2625,60.59,0.005717290734087444,25.91608935442164,-4.2030196945270255,0,1.0,1.0,-0.0558911836975102,29.648946820232144,0.00014089282861657327,0.0,-0.004986515163338923,0.0,0.5004936926816878,0.5,1.0004936926816876,0.00007047621367899325
2023-03-27,14:13:00.000000000,26.255,60.51,0.00685184696871743,25.840394739922907,-4.184051289258409,0,1.0,1.0,-0.0558911836975102,29.636975525536343,-0.00040376795737081487,0.0,-0.004846324898948651,0.0,0.5002916093657167,0.5,1.0002916093657168,-0.00020198359814659872
2023-03-27,14:14:00.000000000,26.24,60.37,0.007999411792951092,25.75707551005954,-4.168991215526169,0,1.0,1.0,-0.0558911836975102,29.61415075981869,-0.0007701449055753981,0.0,-0.005248136065614251,0.0,0.4999063123314616,0.5,0.9999063123314615,-0.00038518471078607583
2023-03-27,14:15:00.000000000,26.265,60.53,0.009316132348475321,25.701094508946788,-4.141071977672064,0,1.0,1.0,-0.0558911836975102,29.648093349210292,0.0011461611601457072,0.0,-0.006014239145934908,0.0,0.5004792855303676,0.5,1.0004792855303677,0.0005730268844589607
2023-03-27,14:16:00.000000000,26.215,60.43,0.01090837514348479,25.555806890079214,-4.1556165993440475,0,1.0,1.0,-0.0558911836975102,29.59250423084054,-0.0018749643599335615,0.0,-0.004874971273106099,0.0,0.49954090470711315,0.5,0.9995409047071131,-0.0009379312863605603
2023-03-27,14:17:00.000000000,26.1925,60.34,0.01258406907792963,25.433177271837724,-4.158355880886351,0,1.0,1.0,-0.0558911836975102,29.564974024307766,-0.0009303101325261394,0.0,-0.006740795235646857,0.0,0.4990761767418529,0.5,0.9990761767418529,-0.0004649414176765267
2023-03-27,14:18:00.000000000,26.2,60.3601,0.014343412478806918,25.334230188437967,-4.149511173475557,0,1.0,1.0,-0.0558911836975102,29.573597437100084,0.00029167665715612335,0.0,-0.007664834338063864,0.0,0.49922174561275123,0.5,0.9992217456127512,0.0001457034751574816
2023-03-27,14:19:00.000000000,26.195,60.36,0.01644378435149122,25.20245317654399,-4.155267799371309,0,1.0,1.0,-0.0558911836975102,29.568591847981715,-0.0001692587156167004,0.0,-0.007375393334165148,0.0,0.4991372479812809,0.5,0.9991372479812809,-0.00008456344334111826
2023-03-27,14:20:00.000000000,26.195,60.4,0.018581196010116294,25.072695760988978,-4.15920840421966,0,1.0,1.0,-0.0558911836975102,29.570827495329617,0.00007560885413130552,0.0,-0.007543403700178919,0.0,0.49917498717665504,0.5,0.9991749871766551,0.00003777178305628032
2023-03-27,14:21:00.000000000,26.19,60.445,0.02043383694151851,24.954876726069916,-4.157058503779702,0,1.0,1.0,-0.0558911836975102,29.568342598596004,-0.00008403203238073371,0.0,-0.007468365194157611,0.0,0.49913304048796897,0.5,0.999133040487969,-0.000041981323816557204
2023-03-27,14:22:00.000000000,26.195,60.4,0.022085107484626425,24.861059507928566,-4.1439248694696085,0,1.0,1.0,-0.0558911836975102,29.570827495329617,0.00008403909435663194,0.0,-0.0075517696446324445,0.0,0.49917498717665504,0.5,0.9991749871766551,0.000041983086322098904
2023-03-27,14:23:00.000000000,26.2,60.4,0.023887438143817098,24.75719873611345,-4.135106945338829,0,1.0,1.0,-0.0558911836975102,29.575827495329616,0.00016908556247838177,0.0,-0.007468365194157611,0.0,0.4992593904601369,0.5,0.9992593904601369,0.00008447297476921496
2023-03-27,14:24:00.000000000,26.175,60.505,0.025884545589608562,24.608855569100733,-4.1449983976721825,0,1.0,1.0,-0.0558911836975102,29.556696069617857,-0.0006468602007764635,0.0,-0.007300542424408918,0.0,0.49893643943058436,0.5,0.9989364394305844,-0.00032319038743661496
2023-03-27,14:25:00.000000000,26.175,60.405,0.027980209631094627,24.48485543723373,-4.143562144035823,0,1.0,1.0,-0.0558911836975102,29.551106951248105,-0.00018909821167383635,0.0,-0.007942680194846896,0.0,0.49884209144214914,0.5,0.9988420914421492,-0.0000944484400719205
2023-03-27,14:26:00.000000000,26.175,60.38,0.03028745583770417,24.34624341651942,-4.147633947891587,0,1.0,1.0,-0.0558911836975102,29.549709671655666,-0.000047283494142673206,0.0,-0.008130276459899943,0.0,0.49881850444504033,0.5,0.9988185044450404,-0.000023614340355590037
2023-03-27,14:27:00.000000000,26.195,60.48,0.032709029613381096,24.216757888982713,-4.1471325707713715,0,1.0,1.0,-0.0558911836975102,29.575298790025418,0.0008659685206415655,0.0,-0.00817717552616326,0.0,0.49925046556740327,0.5,0.9992504655674033,0.00043247208621037997
2023-03-27,14:28:00.000000000,26.195,60.35,0.03499131969339047,24.083273856503887,-4.147644962850927,0,1.0,1.0,-0.0558911836975102,29.56803293614474,-0.00024567305075304767,0.0,-0.007318288182114996,0.0,0.49912781318243743,0.5,0.9991278131824375,-0.0001227443861095794
2023-03-27,14:29:00.000000000,26.195,60.39,0.037392830873871984,23.93684694352687,-4.152687572328607,0,1.0,1.0,-0.0558911836975102,29.57026858349264,0.00007561028333302636,0.0,-0.007562163326684135,0.0,0.49916555237781157,0.5,0.9991655523778116,0.000037772139736436123
2023-03-27,14:30:00.000000000,26.175,60.25,0.039936040866733066,23.768853537779332,-4.16538488266254,0,1.0,1.0,-0.0558911836975102,29.54244381777499,-0.0009409710175301881,0.0,-0.007487124820662827,0.0,0.4986958520600746,0.5,0.9986958520600746,-0.00047009258537704146
2023-03-27,14:31:00.000000000,26.185,60.31,0.042361563569502284,23.630174101123316,-4.165361302238363,0,1.0,1.0,-0.0558911836975102,29.55579728879684,0.00045200969507516595,0.0,-0.008421050670732066,0.0,0.4989212674200995,0.5,0.9989212674200996,0.00022570971888987224
2023-03-27,14:32:00.000000000,26.195,60.28,0.04405660992920991,23.539267553467226,-4.146242753698925,0,1.0,1.0,-0.0558911836975102,29.564120553285914,0.00028161190874826736,0.0,-0.00797284737220283,0.0,0.49906176959053283,0.5,0.9990617695905328,0.00014065389837593354
2023-03-27,14:33:00.000000000,26.1775,60.215,0.04557923586396161,23.43294631245155,-4.1332881299094195,0,1.0,1.0,-0.0558911836975102,29.542987626345575,-0.0007148166948598942,0.0,-0.007693480712221201,0.0,0.49870503190586324,0.5,0.9987050319058632,-0.0003570727011361912
2023-03-27,14:34:00.000000000,26.1725,60.225,0.04725533349320695,23.32654754037161,-4.12035263415265,0,1.0,1.0,-0.0558911836975102,29.53854653818255,-0.00015032630481363478,0.0,-0.008402797978626309,0.0,0.4986300634212249,0.5,0.9986300634212248,-0.00007506569231490565
2023-03-27,14:35:00.000000000,26.145,60.17,0.04871493592784467,23.213822305221587,-4.109779818506414,0,1.0,1.0,-0.0558911836975102,29.50797252307919,-0.0010350548245100935,0.0,-0.008551861121869675,0.0,0.498113953968435,0.5,0.9981139539684349,-0.0005168174599328152
2023-03-27,14:36:00.000000000,26.1775,60.21,0.048754411062351496,23.241996909935814,-4.047103033961332,0,1.0,1.0,-0.0558911836975102,29.542708170427087,0.0011771614373278115,0.0,-0.009578064301266953,0.0,0.4987003145064415,0.5,0.9987003145064415,0.0005874685306975277
2023-03-27,14:37:00.000000000,26.19,60.225,0.047495962075403325,23.329555684008835,-3.9649879225341627,0,0.0,1.0,-0.0558911836975102,29.556046538182553,0.00045149441542458713,0.0,-0.008412177791878972,0.0,0.4989254749134116,0.5,0.9989254749134115,0.0002254534255166879
2023-03-27,14:38:00.000000000,26.175,60.21,0.046457079568683855,23.377819239169547,-3.9001434876900705,0,0.0,1.0,-0.0558911836975102,29.54020817042709,-0.0005358757212336493,0.0,-0.00796448142774897,0.0,0.4986581128647005,0.5,0.9986581128647005,-0.00026764964496896404
2023-03-27,14:39:00.000000000,26.1575,60.25,0.045115530030516965,23.43928931566135,-3.832822452152088,0,0.0,1.0,-0.0558911836975102,29.52494381777499,-0.00051673138401851,0.0,-0.008496089176753263,0.0,0.49840044056788785,0.5,0.9984004405678879,-0.0002580185285567558
2023-03-27,14:40:00.000000000,26.1275,60.2,0.043521469154293696,23.50750755691152,-3.7653872440476954,0,0.0,1.0,-0.0558911836975102,29.492149258590114,-0.0011107407820072422,0.0,-0.009008430364852882,10.0,0.0,0.9970452211427251,0.9970452211427251,-0.0013573906521835734
2023-03-27,14:41:00.000000000,26.1375,60.1465,0.041553077576043256,23.638227819572514,-3.6781779625374744,0,0.0,1.0,-0.0558911836975102,29.499159080262295,0.00023768432780934978,1.0,-0.010109165115871899,9.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:42:00.000000000,26.135,60.085,0.039382928606695525,23.768676734666702,-3.593960057560566,0,0.0,1.0,-0.0558911836975102,29.493221772464903,-0.0002012704084627598,0.0,0.0,8.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:43:00.000000000,26.14,60.095,0.03733893120232848,23.896116929396072,-3.513482190191918,0,0.0,1.0,-0.0558911836975102,29.498780684301877,0.00018848099674767941,0.0,0.0,7.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:44:00.000000000,26.1325,60.07,0.03535938671884962,24.008461639798703,-3.4406730729399198,0,0.0,1.0,-0.0558911836975102,29.48988340470944,-0.0003016151646286155,0.0,0.0,6.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:45:00.000000000,26.1125,60.07,0.03327376161471382,24.11374513980414,-3.3724105987831017,0,0.0,1.0,-0.0558911836975102,29.46988340470944,-0.0006781986800532972,0.0,0.0,5.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:46:00.000000000,26.14,60.09,0.03125060697015485,24.262151027163394,-3.291436873621012,0,0.0,1.0,-0.0558911836975102,29.49850122838339,0.0009710871020744406,0.0,0.0,4.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:47:00.000000000,26.1325,60.1,0.02941336064381243,24.364757025306872,-3.2281456437336247,0,0.0,1.0,-0.0558911836975102,29.491560140220365,-0.00023530307893561878,0.0,0.0,3.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:48:00.000000000,26.1075,60.09,0.027305725447112197,24.46669895788303,-3.166735537714581,0,0.0,1.0,-0.0558911836975102,29.46600122838339,-0.0008666517374954697,0.0,0.0,2.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:49:00.000000000,26.1075,60.01,0.025377302708772746,24.58460806444655,-3.1015694271986796,0,0.0,1.0,-0.0558911836975102,29.46152993368759,-0.0001517441970203188,0.0,0.0,1.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:50:00.000000000,26.1075,60.0,0.023597074160859897,24.691675550348407,-3.0415918591707376,0,0.0,1.0,-0.0558911836975102,29.460971021850614,-0.000018970903352050826,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:51:00.000000000,26.135,59.995,0.021856808451257228,24.823700776966824,-2.974820356769611,0,0.0,1.0,-0.0558911836975102,29.488191565932127,0.0009239527122620349,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:52:00.000000000,26.1125,59.99,0.020321667868479887,24.89340314456989,-2.930000963730701,0,0.0,1.0,-0.0558911836975102,29.465412110013638,-0.0007724941649119594,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:53:00.000000000,26.12,60.0,0.018806977195023757,24.991581368298576,-2.8768809239125233,0,0.0,1.0,-0.0558911836975102,29.473471021850614,0.00027350412771715666,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:54:00.000000000,26.1225,59.975,0.017264301660118907,25.087073507934367,-2.8257666645902537,0,0.0,1.0,-0.0558911836975102,29.474573742258173,0.00003741399873606194,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:55:00.000000000,26.1175,59.99,0.01568840555620142,25.176352550683475,-2.7777118369569043,0,0.0,1.0,-0.0558911836975102,29.470412110013637,-0.00014119397555762092,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:56:00.000000000,26.14,59.9601,0.013920598003292877,25.30531955166276,-2.71787231623594,0,0.0,1.0,-0.0558911836975102,29.49124096362108,0.0007067717115624174,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:57:00.000000000,26.1275,59.855,0.012173644874083036,25.39884648606176,-2.6705257427972406,0,0.0,1.0,-0.0558911836975102,29.472866800214476,-0.0006230379870847312,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:58:00.000000000,26.0825,59.655,0.01051140908059922,25.455441891296854,-2.6358150777538,0,0.0,1.0,-0.0558911836975102,29.41668856347497,-0.001906100180899151,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,14:59:00.000000000,26.1,59.55,0.008656622552381268,25.5844981270057,-2.578765703278219,0,0.0,1.0,-0.0558911836975102,29.428319989186733,0.00039540227944637906,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,15:00:00.000000000,26.09,59.565,0.006918553806893113,25.67789634249241,-2.5339850050164823,0,0.0,1.0,-0.0558911836975102,29.419158356942194,-0.0003113202604805386,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,15:01:00.000000000,26.105,59.47,0.004811143370379405,25.818881303763536,-2.4750200044969333,0,0.0,1.0,-0.0558911836975102,29.42884869449093,0.00032938867356991584,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,15:02:00.000000000,26.0975,59.52,0.003167981676909032,25.908941730590374,-2.4329905088326362,0,0.0,1.0,-0.0558911836975102,29.42414325367581,-0.0001598921134826264,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,15:03:00.000000000,26.1025,59.525,0.001472794370721781,26.014831915082784,-2.3866937304669427,0,0.0,1.0,-0.0558911836975102,29.429422709594295,0.00017942598610164255,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,15:04:00.000000000,26.0875,59.5,-0.000057564640608201976,26.090925096116187,-2.3503860261448484,0,0.0,1.0,-0.0558911836975102,29.413025430001856,-0.0005571729950072631,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,15:05:00.000000000,26.0775,59.44,-0.0015279567797983977,26.16832175099122,-2.314222493100719,0,0.0,1.0,-0.0558911836975102,29.399671958980008,-0.0004539985542672838,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,15:06:00.000000000,26.08,59.37,-0.0030687000816912962,26.26218872385001,-2.2734971001520003,0,0.0,1.0,-0.0558911836975102,29.398259576121177,-0.00004804076932564702,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
2023-03-27,15:07:00.000000000,26.085,59.35,-0.0043434075634098505,26.342781238888374,-2.237444567992286,0,0.0,1.0,-0.0558911836975102,29.402141752447232,0.00013205463119348536,0.0,0.0,0.0,0.0,0.9970452211427251,0.9970452211427251,0.0
