date,time,PRICE_NFLX_NFLX_ON_TXN,PRICE_TXN_NFLX_ON_TXN,PRICE_CMCSA_CMCSA_ON_MAR,PRICE_MAR_CMCSA_ON_MAR,PRICE_KDP_KDP_ON_TXN,PRICE_TXN_KDP_ON_TXN,BETA_KDP_ON_TXN,SPREAD_KDP_ON_TXN,Z_KDP_ON_TXN,BETA_CMCSA_ON_MAR,SPREAD_CMCSA_ON_MAR,Z_CMCSA_ON_MAR,BETA_NFLX_ON_TXN,SPREAD_NFLX_ON_TXN,Z_NFLX_ON_TXN,market_close,SIGNAL_KDP_ON_TXN,SIGNAL_CMCSA_ON_MAR,SIGNAL_NFLX_ON_TXN,POS_KDP_ON_TXN,POS_CMCSA_ON_MAR,POS_NFLX_ON_TXN,POS_BETA_KDP_ON_TXN,POS_BETA_CMCSA_ON_MAR,POS_BETA_NFLX_ON_TXN,PAIR_BASE_KDP_ON_TXN,PAIR_BASE_CMCSA_ON_MAR,PAIR_BASE_NFLX_ON_TXN,PAIR_RET_KDP_ON_TXN,PAIR_RET_CMCSA_ON_MAR,PAIR_RET_NFLX_ON_TXN,SL_KDP_ON_TXN,SL_CMCSA_ON_MAR,SL_NFLX_ON_TXN,LOSS_KDP_ON_TXN,LOSS_CMCSA_ON_MAR,LOSS_NFLX_ON_TXN,COOLDOWN_KDP_ON_TXN,COOLDOWN_CMCSA_ON_MAR,COOLDOWN_NFLX_ON_TXN,CAPITAL_KDP_ON_TXN,CAPITAL_CMCSA_ON_MAR,CAPITAL_NFLX_ON_TXN,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-04-11,17:02:00.000000000,352.08,172.52,47.975,163.045,37.815,172.52,,,,-0.02311322954645012,51.74349651140096,3.287191875260425,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.279509916037235,0.0,0.0,-0.0003235747808700486,0.0,0.0,0.0,0.0,0.0,-0.0005735742004054911,0.0,0.0,0.0,0.0,0.0,0.700546975246621,0.0,0.30000000000000004,1.0005469752466212,-0.00022657739619682716
2022-04-11,17:03:00.000000000,352.21,172.57,47.965,163.045,37.78,172.57,,,,-0.02522572734470623,52.07792871491763,3.2771657505450738,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.26950991603724,0.0,0.0,0.00015802903678088792,0.0,0.0,0.0,0.0,0.0,-0.0008969633871293015,0.0,0.0,0.0,0.0,0.0,0.700657682010339,0.0,0.30000000000000004,1.000657682010339,0.00011064624296179544
2022-04-11,17:04:00.000000000,352.12,172.51,47.975,162.98,37.79,172.51,,,,-0.027251312374420154,52.416418890783,3.2673354444386593,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.27340857502989,0.0,0.0,-0.00025448815754555097,0.0,0.0,0.0,0.0,0.0,-0.0007390760966086152,0.0,0.0,0.0,0.0,0.0,0.700479372927774,0.0,0.30000000000000004,1.000479372927774,-0.00017819188896534818
2022-04-11,17:05:00.000000000,352.0753,172.55,47.995,163.0983,37.8,172.55,-0.011891041716457015,39.85179924817466,1.2484766515327568,-0.029057164833013474,52.73417418708428,3.255927926272245,2.0631756726194457,-3.925662310485336,-2.43293577897922,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.304513015663254,0.0,0.0,-0.00014058922329243656,0.0,0.0,0.0,0.0,0.0,-0.0009933761680400721,0.0,0.0,0.0,0.0,0.0,0.7003808930768017,0.0,0.30000000000000004,1.0003808930768017,-0.0000984326650174038
2022-04-11,17:06:00.000000000,352.62,172.8,47.99,163.0983,37.8,172.8,,,,-0.030781694744468298,53.01044208394171,3.2415666725605905,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.29951301566326,0.0,0.0,0.00007898331038038815,0.0,0.0,0.0,0.0,0.0,-0.0011338257333485258,0.0,0.0,0.0,0.0,0.0,0.7004362114782642,0.0,0.30000000000000004,1.0004362114782643,0.00005529733908904274
2022-04-11,17:07:00.000000000,352.23,172.82,47.975,163.08,37.82,172.82,,,,-0.032641206872132573,53.29812801670738,3.2281024799050035,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.282795253502734,0.0,0.0,0.00020983159595856142,0.0,0.0,0.0,0.0,0.0,-0.0010549319762779286,0.0,0.0,0.0,0.0,0.0,0.700583185126386,0.0,0.30000000000000004,1.000583185126386,0.00014690956448336768
2022-04-11,17:08:00.000000000,351.5,172.83,47.915,162.94,37.79,172.83,,,,-0.033972224662467805,53.4504342865025,3.2052984331054293,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.209653903640756,0.0,0.0,0.000740464291286716,0.0,0.0,0.0,0.0,0.0,-0.0008453217383793676,0.0,0.0,0.0,0.0,0.0,0.701101941958048,0.0,0.30000000000000004,1.001101941958048,0.0005184544767224933
2022-04-11,17:09:00.000000000,351.81,172.84,47.9,162.89,37.79,172.84,-0.01189675834013637,39.846235711509166,1.2449231833647163,-0.03514577533409302,53.62489534417041,3.1844040833374367,2.0726897153066957,-6.433690393609254,-2.4685553705415058,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.18996056440434,0.0,0.0,0.00016305516842877064,0.0,0.0,0.0,0.0,0.0,-0.00010548337765459159,0.0,0.0,0.0,0.0,0.0,0.7012162602532798,0.0,0.30000000000000004,1.0012162602532797,0.000114192461766761
2022-04-11,17:10:00.000000000,351.8,172.765,47.87,162.82,37.8,172.765,,,,-0.03656060521289501,53.82279774076356,3.1654654544398264,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.153389889473345,0.0,0.0,0.0003707760672699026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7014762544605623,0.0,0.30000000000000004,1.0014762544605622,0.0002596783708014679
2022-04-11,17:11:00.000000000,351.52,172.795,47.875,162.8,37.8,172.795,,,,-0.03808886728597138,54.07586759415614,3.1505602456617097,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.15651255377878,0.0,0.0,-0.00010889891590308328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7013998644569198,0.0,0.30000000000000004,1.00139986445692,-0.0000762773987920281
2022-04-11,17:12:00.000000000,351.539,172.82,47.85,162.86,37.815,172.82,,,,-0.03974709037903308,54.32321113912933,3.135413491268656,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.13714456086249,0.0,0.0,0.0004850173932200504,0.0,0.0,0.0,0.0,0.0,-0.00010889891590304401,0.0,0.0,0.0,0.0,0.0,0.7017400555907836,0.0,0.30000000000000004,1.0017400555907836,0.0003397155781003873
2022-04-11,17:13:00.000000000,351.38,172.9,47.85,162.885,37.81,172.9,-0.011951361215232227,39.87639035411365,1.2446062626783232,-0.04141303148972776,54.59556163420431,3.1220759019809234,2.0814156407498103,-8.4967642856422,-2.4889933087024643,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.1394912304807,0.0,0.0,0.0000371678135673445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7017661377343425,0.0,0.30000000000000004,1.0017661377343425,0.000026036838013373856
2022-04-11,17:14:00.000000000,351.65,173.05,47.88,162.9182,37.83,173.05,,,,-0.043194582754016976,54.91718367203549,3.1121040259205595,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.17260760773368,0.0,0.0,-0.0004257814281221766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7014673387460102,0.0,0.30000000000000004,1.0014673387460102,-0.00029827219854733415
2022-04-11,17:15:00.000000000,351.5,172.96,47.87,162.9182,37.84,172.96,,,,-0.04493790317672266,55.19120229732594,3.099001120143193,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.162607607733676,0.0,0.0,0.00015829645757381878,0.0,0.0,0.0,0.0,0.0,-0.0004257814281221073,0.0,0.0,0.0,0.0,0.0,0.7015783785408375,0.0,0.30000000000000004,1.0015783785408376,0.00011087710056170609
2022-04-11,17:16:00.000000000,351.3,172.8,47.86,162.78,37.84,172.8,,,,-0.046806285033594915,55.47912707776858,3.0869096432291268,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.139635218084216,0.0,0.0,-0.00004705932452827525,0.0,0.0,0.0,0.0,0.0,-0.00026755237024000955,0.0,0.0,0.0,0.0,0.0,0.7015453627362397,0.0,0.30000000000000004,1.0015453627362398,-0.00003296377528227187
2022-04-11,17:17:00.000000000,351.3227,172.77,47.885,162.69,37.84,172.77,-0.012116509500403615,39.93336934638474,1.2467002909152518,-0.04871580406986289,55.81057416412599,3.0777051779240416,2.0901405025625674,-9.790874627734809,-2.486741070541748,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.15618720745866,0.0,0.0,-0.0005297466561221978,0.0,0.0,0.0,0.0,0.0,-0.00031459910393449864,0.0,0.0,0.0,0.0,0.0,0.7011737214262121,0.0,0.30000000000000004,1.0011737214262122,-0.000371067875560142
2022-04-11,17:18:00.000000000,350.965,172.67,47.9,162.67,37.845,172.67,,,,-0.05069411490770836,56.14641167203692,3.06879811170629,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.16930987176409,0.0,0.0,-0.00026723170667549746,0.0,0.0,0.0,0.0,0.0,-0.0008441791022333334,0.0,0.0,0.0,0.0,0.0,0.7009863455759594,0.0,0.30000000000000004,1.0009863455759596,-0.00018715618103290932
2022-04-11,17:19:00.000000000,351.38,172.7203,47.935,162.65,37.845,172.7203,,,,-0.05246730159464693,56.46880660436933,3.059052532829689,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.20243253606953,0.0,0.0,-0.0005837856352939712,0.0,0.0,0.0,0.0,0.0,-0.0011111852174866543,0.0,0.0,0.0,0.0,0.0,0.700577119816875,0.0,0.30000000000000004,1.000577119816875,-0.0004088225188018687
2022-04-11,17:20:00.000000000,351.1836,172.7,47.895,162.79,37.85,172.7,,,,-0.05406390718684954,56.696063450947236,3.0433685102022268,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.175573885931506,0.0,0.0,0.0008408117809650202,0.0,0.0,0.0,0.0,0.0,-0.001694322158812378,0.0,0.0,0.0,0.0,0.0,0.7011661733126916,0.0,0.30000000000000004,1.0011661733126918,0.0005887137374524878
2022-04-11,17:21:00.000000000,351.14,172.8,47.855,162.9,37.83,172.8,-0.012246051011719543,39.946117614825134,1.2448102112507295,-0.05553748084926039,56.90205563034451,3.0266238587307126,2.0991919341375467,-11.600366218968077,-2.4977789702708257,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.14589923225162,0.0,0.0,0.0007965950006405223,0.0,0.0,0.0,0.0,0.0,-0.0008549349838792297,0.0,0.0,0.0,0.0,0.0,0.7017247187809708,0.0,0.30000000000000004,1.0017247187809708,0.0005578948661748273
2022-04-11,17:22:00.000000000,351.39,172.84,47.85,162.9,37.83,172.84,,,,-0.05699720435582746,57.134844589564295,3.0118405745262584,,,,0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.14089923225163,0.0,0.0,0.00007918170555470868,0.0,0.0,0.0,0.0,0.0,-0.0000590210201727448,0.0,0.0,0.0,0.0,0.0,0.7017802825410338,0.0,0.30000000000000004,1.0017802825410338,0.000055468093200905
2022-04-11,17:23:00.000000000,351.16,172.71,47.8056,162.9,37.82,172.71,,,,-0.05815772316340082,57.27949310331799,2.991871979001739,,,,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.09649923225162,0.0,0.0,0.0007031892250485562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7022737668740682,0.0,0.30000000000000004,1.0022737668740682,0.00049260735276471
2022-04-11,17:24:00.000000000,351.07,172.75,47.78,162.82,37.78,172.75,,,,-0.05969904433361934,57.5001983983999,2.9769356466187475,,,,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.063389889473356,0.0,0.0,0.00028671411951309764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7024751186787946,0.0,0.30000000000000004,1.0024751186787948,0.00020089501629336619
2022-04-11,17:25:00.000000000,351.305,172.78,47.775,163.01,37.79,172.78,-0.01226782587269587,39.90963495428439,1.238523135245195,-0.06096846764749546,57.71346991121823,2.9617952791503344,2.1083181351803493,-12.97020739646075,-2.4954255607955256,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.07622457857174,0.0,0.0,0.00036209105058274387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027294786325253,0.0,0.30000000000000004,1.0027294786325254,0.00025373193707371836
2022-04-11,17:26:00.000000000,351.065,172.73,47.765,163.0329,37.76,172.73,,,,-0.06234597534509369,57.92944516383913,2.947072592149919,,,,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.06837412794202,0.0,0.0,0.00019261694008245334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7028648362344053,0.0,0.30000000000000004,1.0028648362344055,0.0001349891518744399
2022-04-11,17:27:00.000000000,351.1977,172.7268,47.775,163.1,37.745,172.7268,,,,-0.06385401079611129,58.18958916084575,2.935224791352392,,,,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.0846725891973,0.0,0.0,-0.00005869088581881313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7028235844745558,0.0,0.30000000000000004,1.0028235844745559,-0.00004113391791109729
2022-04-11,17:28:00.000000000,351.5634,172.85,47.805,163.1,37.76,172.85,,,,-0.06549354882367438,58.486997813141286,2.925728850740945,,,,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.1146725891973,0.0,0.0,-0.0004755513307544435,0.0,0.0,0.0,0.0,0.0,-0.00005869088581877957,0.0,0.0,0.0,0.0,0.0,0.7024893557836733,0.0,0.30000000000000004,1.0024893557836734,-0.0003332876251186632
2022-04-11,17:29:00.000000000,351.25,172.76,47.805,163.11,37.77,172.76,-0.012231095078482853,39.883043985758704,1.2331517917438333,-0.0670198302327272,58.73660450926013,2.913512451242423,2.1176377006695977,-14.593089167679693,-2.49892862666989,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.09386678472837091,0.0,0.0,63.11561125704458,0.0,0.0,0.000014872418865086915,0.0,0.0,0.0,0.0,0.0,-0.0005342143060443894,0.0,0.0,0.0,0.0,0.0,0.7024998034996208,0.0,0.30000000000000004,1.0024998034996209,0.000010421772447973008
