date,time,PRICE_MAR_MAR_ON_MRVL,PRICE_MRVL_MAR_ON_MRVL,PRICE_ROP_ROP_ON_ROST,PRICE_ROST_ROP_ON_ROST,BETA_ROP_ON_ROST,SPREAD_ROP_ON_ROST,Z_ROP_ON_ROST,BETA_MAR_ON_MRVL,SPREAD_MAR_ON_MRVL,Z_MAR_ON_MRVL,market_close,SIGNAL_ROP_ON_ROST,SIGNAL_MAR_ON_MRVL,POS_ROP_ON_ROST,POS_MAR_ON_MRVL,POS_BETA_ROP_ON_ROST,POS_BETA_MAR_ON_MRVL,PAIR_BASE_ROP_ON_ROST,PAIR_BASE_MAR_ON_MRVL,PAIR_RET_ROP_ON_ROST,PAIR_RET_MAR_ON_MRVL,SL_ROP_ON_ROST,SL_MAR_ON_MRVL,LOSS_ROP_ON_ROST,LOSS_MAR_ON_MRVL,COOLDOWN_ROP_ON_ROST,COOLDOWN_MAR_ON_MRVL,CAPITAL_ROP_ON_ROST,CAPITAL_MAR_ON_MRVL,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-08-30,13:39:00.000000000,233.7,73.845,554.09,150.9347,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:40:00.000000000,233.19,74.28,554.09,150.88,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:41:00.000000000,232.95,74.655,554.09,150.69,1.0110432371584743,401.73589459258955,-0.2528809454946256,0.5673476974932713,190.59465764363983,-2.0017650271284753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:42:00.000000000,233.0,75.06,553.52,150.8874,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:43:00.000000000,232.755,74.79,554.15,150.67,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:44:00.000000000,232.68,75.11,554.08,150.73,,,,0.5805985228121303,189.0712449515809,-2.091303458642761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:45:00.000000000,232.12,75.41,554.08,150.87,0.9192878813032541,415.3870373477781,-0.17826612673450165,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:46:00.000000000,232.3289,75.495,551.955,150.7,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:47:00.000000000,232.29,75.16,551.955,150.65,,,,0.5912427223472855,187.852196988378,-2.1595085752019907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:48:00.000000000,232.37,75.18,551.955,150.69,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:49:00.000000000,232.2,75.291,551.955,150.66,0.8637768833776238,421.8183747503273,-0.14334680335604322,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:50:00.000000000,232.055,74.525,551.2,150.66,,,,0.6011562281753249,187.25383209523392,-2.187329073288805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:51:00.000000000,232.2,74.5483,552.405,150.64,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:52:00.000000000,232.2,74.59,552.41,150.47,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:53:00.000000000,232.34,74.9398,552.41,150.72,0.8538100822261911,423.72374440686843,-0.13330882324242144,0.6117025355838412,186.49913432385404,-2.2236724033386572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:54:00.000000000,232.44,75.1676,552.475,150.72,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:55:00.000000000,232.54,74.82,552.58,150.71,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:56:00.000000000,232.4,74.316,552.58,150.59,,,,0.6224139408666133,186.14468557055676,-2.2340932642035405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:57:00.000000000,232.305,74.28,552.58,150.53,0.97769734964981,405.40721795721413,-0.23428197857955907,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:58:00.000000000,232.305,74.35,552.575,150.42,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,13:59:00.000000000,232.145,74.4,551.79,150.26,,,,0.631921704081691,185.1300252163222,-2.2842853833839056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:00:00.000000000,232.145,74.36,552.285,150.44,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:01:00.000000000,231.87,74.32,552.6,150.3,1.0073751864185148,401.1915094812972,-0.25777400388412275,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:02:00.000000000,231.88,74.41,552.6,150.26,,,,0.6401698870531798,184.2449587043729,-2.3247319560495936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:03:00.000000000,232.045,74.238,552.6,150.42,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:04:00.000000000,232.05,74.16,552.275,150.485,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:05:00.000000000,231.86,73.9694,552.275,150.49,1.04249094748957,395.39053731229455,-0.2899589579410471,0.6481644289667372,183.91566608798786,-2.3298044223252745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:06:00.000000000,231.95,73.84,552.275,150.485,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:07:00.000000000,231.99,73.8,552.275,150.51,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:08:00.000000000,231.995,74.11,552.275,150.525,,,,0.656419134093839,183.3477779723056,-2.3486756342523454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:09:00.000000000,232.115,73.8001,552.275,150.495,1.0815786124022562,389.50282672652247,-0.3226049816836077,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:10:00.000000000,232.34,73.6951,552.26,150.63,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:11:00.000000000,232.635,73.67,552.26,150.68,,,,0.6664326361075618,183.53890769795592,-2.3211746027482407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:12:00.000000000,232.41,73.34,552.26,150.5601,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:13:00.000000000,232.45,73.245,553.045,150.69,1.096792267597275,387.7693731957666,-0.3324275590586351,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:14:00.000000000,232.385,72.85,553.045,150.535,,,,0.6748929695370344,183.21904716922705,-2.3244029181092842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:15:00.000000000,232.385,73.1299,553.045,150.47,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:16:00.000000000,232.385,73.21,553.045,150.415,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:17:00.000000000,232.7,73.67,553.045,150.395,1.1241847808795684,383.9732298796173,-0.3535821744678741,0.6845704912602304,182.2676919088588,-2.3643018191338947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:18:00.000000000,232.83,73.29,553.045,150.495,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:19:00.000000000,232.83,73.28,553.045,150.43,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:20:00.000000000,232.845,73.32,553.045,150.39,,,,0.6940844153535275,181.95473066627937,-2.364923579572037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:21:00.000000000,232.8,73.018,553.63,150.345,1.2405561809525891,367.11858097468297,-0.4464486904831325,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:22:00.000000000,232.8,73.265,553.34,150.245,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:23:00.000000000,232.77,73.32,553.56,150.265,,,,0.703123542670696,181.2169818513846,-2.3898321256154773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:24:00.000000000,232.71,73.2848,553.53,150.355,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:25:00.000000000,232.7,72.96,553.86,150.355,1.3489764303994585,351.03464880728944,-0.5349662333400546,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:26:00.000000000,232.77,73.02,553.86,150.225,,,,0.7117134180113424,180.80068621681178,-2.3948051910547896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:27:00.000000000,232.79,73.212,553.86,150.245,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:28:00.000000000,232.79,73.1592,553.86,150.245,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:29:00.000000000,232.765,73.34,553.49,150.235,1.4147354373356062,340.94722157188517,-0.59042808826604,0.720914519597012,179.89312913275512,-2.4275736553594225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:30:00.000000000,232.765,73.27,553.49,150.165,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:31:00.000000000,232.765,73.69,553.49,150.159,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:32:00.000000000,232.97,73.71,553.49,150.16,,,,0.7307303888800831,179.10786303564907,-2.4517947795688104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:33:00.000000000,232.91,73.5798,553.49,150.16,1.478157191099007,331.52991618457315,-0.6421134584776286,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:34:00.000000000,232.82,73.665,553.49,150.1,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:35:00.000000000,233.04,74.0972,553.19,150.13,,,,0.7406613873004163,178.15906505292358,-2.4839652326793993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:36:00.000000000,233.06,74.13,553.19,150.34,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:37:00.000000000,232.945,74.04,553.19,150.27,1.5242664468457827,324.13848103248426,-0.6826016863796399,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:38:00.000000000,232.945,74.33,553.19,150.245,,,,0.749981877697495,177.19884703074518,-2.5151793000866824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:39:00.000000000,233.22,74.4,553.19,150.35,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:40:00.000000000,233.22,74.42,553.19,150.42,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:41:00.000000000,233.22,74.3355,553.19,150.355,1.5774326927863105,316.0151074761144,-0.7269736573942175,0.7595914403451568,176.7553904862226,-2.516073840409294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:42:00.000000000,233.4247,74.375,553.19,150.35,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:43:00.000000000,233.32,74.548,553.19,150.29,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:44:00.000000000,233.015,74.2103,552.37,150.15,,,,0.7687179793759183,175.96820813511926,-2.535602941133878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:45:00.000000000,232.82,74.4,553.03,150.145,1.6241638779970735,309.1699145381293,-0.7642441545921406,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:46:00.000000000,232.93,74.335,553.03,150.15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:47:00.000000000,232.915,74.465,553.03,150.09,,,,0.7773306852240149,175.03107052479373,-2.562182913335349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:48:00.000000000,232.94,74.6,553.03,150.21,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:49:00.000000000,233.18,74.57,553.03,150.245,1.6697130743773196,302.1639591401796,-0.802336841270637,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:50:00.000000000,233.18,74.34,553.03,150.245,,,,0.7870560926299774,174.67025007388747,-2.556056639027539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:51:00.000000000,233.06,74.255,553.03,150.22,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:52:00.000000000,232.955,74.33,553.03,150.215,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:53:00.000000000,232.935,74.28,553.03,150.19,1.7240917886971507,294.0886542555749,-0.8462343016528527,0.7959722586234992,173.81018062944648,-2.5767583533042533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:54:00.000000000,232.87,74.3,553.03,150.185,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:55:00.000000000,232.63,74.45,552.59,150.285,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:56:00.000000000,232.53,74.3299,552.37,150.19,,,,0.8034555745705448,172.80922748772886,-2.6038720062969345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:57:00.000000000,232.29,74.1,552.38,150.19,1.762043089786269,287.73874834500026,-0.8805655982737782,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:58:00.000000000,232.265,74.4,552.38,150.135,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,14:59:00.000000000,232.26,74.32,552.38,150.055,,,,0.8103314298634308,172.03616813254982,-2.6174002633714863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-08-30,15:00:00.000000000,232.21,74.42,551.94,150.035,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
