date,time,PRICE_NFLX_NFLX_ON_PLTR,PRICE_PLTR_NFLX_ON_PLTR,PRICE_AEP_AEP_ON_MELI,PRICE_MELI_AEP_ON_MELI,BETA_AEP_ON_MELI,SPREAD_AEP_ON_MELI,Z_AEP_ON_MELI,BETA_NFLX_ON_PLTR,SPREAD_NFLX_ON_PLTR,Z_NFLX_ON_PLTR,market_close,SIGNAL_AEP_ON_MELI,SIGNAL_NFLX_ON_PLTR,POS_AEP_ON_MELI,POS_NFLX_ON_PLTR,POS_BETA_AEP_ON_MELI,POS_BETA_NFLX_ON_PLTR,PAIR_BASE_AEP_ON_MELI,PAIR_BASE_NFLX_ON_PLTR,PAIR_RET_AEP_ON_MELI,PAIR_RET_NFLX_ON_PLTR,SL_AEP_ON_MELI,SL_NFLX_ON_PLTR,LOSS_AEP_ON_MELI,LOSS_NFLX_ON_PLTR,COOLDOWN_AEP_ON_MELI,COOLDOWN_NFLX_ON_PLTR,CAPITAL_AEP_ON_MELI,CAPITAL_NFLX_ON_PLTR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-04-08,13:29:00.000000000,912.56,83.3,102.22,1873.26,0.039452146617279575,28.315871827714858,-2.904952885382392,4.749796718515696,516.9019333476425,1.7728213248695115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:30:00.000000000,901.445,84.06,101.77,1921.0,,,,4.732335531006821,503.6448752635667,1.337753839656348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-04-08,13:31:00.000000000,894.78,84.03,102.29,1920.025,0.03937412137852773,26.690702600192296,-3.2829846278643644,4.697367870690772,500.0601778258544,1.2144785986838764,0,1.0,0.0,0.0,0.0,0.0,0.0,177.88929739980773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649675,0.0,0.3500000000000001,0.9996750000000001,-0.0003249999999999087
2025-04-08,13:32:00.000000000,899.8,84.0611,102.46,1919.6,,,,4.677591561503158,506.5965079893268,1.4153134880683507,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.04256339822183,0.0,0.0010497202716259514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6503569770174686,0.0,0.3500000000000001,1.0003569770174687,0.0006821987320565563
2025-04-08,13:33:00.000000000,904.2,84.87,101.63,1910.25,0.03931625529526586,26.526123322218382,-3.1966656868637218,4.658878045393554,508.8010202874491,1.4762538134769572,0,1.0,0.0,1.0,0.0,0.03937412137852773,0.0,176.8444153633326,0.0,-0.002594053670625707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486699161140195,0.0,0.3500000000000001,0.9986699161140196,-0.0016864588763893897
2025-04-08,13:34:00.000000000,904.735,84.79,101.815,1912.49,,,,4.644338853071076,510.9415086481034,1.5344765677729446,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,177.11761339522047,0.0,0.0005473849310605638,0.0,0.0,0.0,-0.0025940536706257067,0.0,0.0,0.0,0.6490249882513327,0.0,0.3500000000000001,0.9990249882513328,0.00035554504204439165
2025-04-08,13:35:00.000000000,906.8695,83.6501,101.56,1908.39,0.03925961865109339,26.637336362439882,-3.041260836719377,4.650328247890519,517.8690770311334,1.7445758350263396,0,1.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.70117949756855,0.0,-0.0005282710203374944,0.0,0.0,0.0,-0.0020480886854545854,0.0,0.0,0.0,0.6486821271585647,0.0,0.3500000000000001,0.9986821271585647,-0.00034319571261993975
2025-04-08,13:36:00.000000000,908.27,84.07,101.355,1914.345,,,,4.655005203112459,516.9237125743356,1.7013929209420249,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.73065239037766,0.0,-0.00248709654377368,0.0,0.0,0.0,-0.0025752777598924137,0.0,0.0,0.0,0.6470687920821009,0.0,0.3500000000000001,0.997068792082101,-0.0016154640526650956
2025-04-08,13:37:00.000000000,907.325,83.69,101.225,1909.0,0.03919870951625754,26.394663533464353,-2.9975163975498393,4.661429124529612,517.2099965681168,1.698089935614306,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.39019771160943,0.0,0.0004552389621156649,0.0,0.0,0.0,-0.0050559693392502325,0.0,0.0,0.0,0.6473633630074258,0.0,0.3500000000000001,0.9973633630074259,0.0002954369123416172
2025-04-08,13:38:00.000000000,905.7,83.605,101.225,1928.0,,,,4.664797347803594,515.6996177368806,1.6378598948984822,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,177.13830601780145,0.0,-0.004241212470406937,0.0,0.0,0.0,-0.004603032051368916,0.0,20.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,-0.005815842603604825
2025-04-08,13:39:00.000000000,904.865,83.79,101.5,1925.0,0.03909055427629804,26.250683018126267,-2.9301626864930452,4.664440892239174,514.0314976392796,1.5732216300669883,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,177.29518365366587,0.0,0.002219296170169348,0.0,1.0,0.0,-0.008824722084837977,0.0,19.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:40:00.000000000,903.9628,83.52,101.865,1911.935,,,,4.6646739337030425,514.3692330571218,1.5734670412276952,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,177.14576075785538,0.0,0.004960218758837561,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:41:00.000000000,902.91,83.94,101.335,1910.0,0.03903005445755382,26.78759598607219,-2.6946705326215086,4.658155141153735,511.90445745155546,1.4843976308243036,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,176.53957183298797,0.0,-0.002561794723120064,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:42:00.000000000,907.14,84.2399,101.48,1911.24,,,,4.6578156669658535,514.7660739963632,1.5659497352813656,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.73339574349734,0.0,0.0005447848801946009,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:43:00.000000000,912.065,84.258,101.265,1916.01,0.03894189233837857,26.651944860743285,-2.65104803131039,4.66831648851696,518.721989310538,1.6812907275325666,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.70621030247293,0.0,-0.0022792215205336996,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:44:00.000000000,909.98,84.22,101.315,1913.4,,,,4.673976351914751,516.3377116417396,1.593217079496302,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.65344384567496,0.0,0.0008645222855294896,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:45:00.000000000,912.15,84.59,101.155,1913.4,0.038868074942152914,26.784825405684614,-2.5424229830211464,4.680847008222116,516.1971515744912,1.577655354082568,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.49344384567496,0.0,-0.0009057281676307037,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:46:00.000000000,912.89,84.83,101.335,1919.345,,,,4.686258897691868,515.3546577087989,1.5396170659114532,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.9075229972703,0.0,-0.00030640884112744936,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:47:00.000000000,911.125,84.695,101.545,1920.46,0.03877881616002066,27.071834717326723,-2.402661049297353,4.689062587537053,513.9848441485494,1.4854938738226842,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.16142514260736,0.0,0.0009388965028101123,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:48:00.000000000,909.63,84.125,101.475,1917.2,,,,4.693750741343122,514.7682188845099,1.5009334384015527,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.96306550691335,0.0,0.0003294150272669487,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:49:00.000000000,908.95,83.85,101.74,1916.02,0.038706795363478416,27.577005947668084,-2.21733795121673,4.699500085179914,514.8969178576642,1.4953555615218364,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.1816040436867,0.0,0.0017600365496295944,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:50:00.000000000,909.5,83.69,101.47,1916.02,,,,4.70749095182756,515.5300822415516,1.5061053655034804,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,176.91160404368668,0.0,-0.0015238602306220437,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:51:00.000000000,912.36,84.095,101.6554,1920.98,0.038618522155802054,27.469991309147375,-2.1940751434384813,4.717551984999836,515.6374658214388,1.5000957806629756,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,177.2922996857242,0.0,-0.00005593551701143583,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:52:00.000000000,912.84,84.355,102.075,1925.0,,,,4.726049981564233,514.1740538051491,1.4436791876051558,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.8701836536659,0.0,0.0014739277031295306,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:53:00.000000000,916.16,84.41,102.21,1921.455,0.03853092425260645,28.174562940208062,-1.970819023408592,4.739969474160373,516.059176686123,1.4951364819095905,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.865602393379,0.0,0.0015437171910808124,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:54:00.000000000,918.08,84.4,101.96,1924.26,,,,4.757270916257656,516.5663346678539,1.501790839844545,0,0.0,-1.0,1.0,0.0,0.03937412137852773,0.0,177.72604680384575,0.0,-0.002026498691239845,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:55:00.000000000,918.45,84.3364,101.9,1936.9,0.038381320239115564,27.559220828857065,-2.084245118577874,4.7756517680069415,515.6887222326594,1.4637570934488244,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.16373569807035,0.0,-0.0031379131210862864,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:56:00.000000000,918.56,84.155,102.2648,1936.9,,,,4.794530421393285,515.0762923876481,1.4348697862648963,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.52853569807036,0.0,0.0020475547314421252,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:57:00.000000000,919.7545,84.2,102.17,1936.9,0.038239353369028214,28.10419645952925,-1.9062566034007218,4.815054803651705,514.3268855325264,1.4018487908629342,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.43373569807036,0.0,-0.0005310075480612195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:58:00.000000000,921.475,84.53,102.35,1930.5,,,,4.835846866699046,512.7008643579297,1.3406652444605438,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.3617413212478,0.0,0.0024210353223426033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,13:59:00.000000000,918.58,84.5701,102.285,1931.5,0.03812392381082667,28.64864115938829,-1.7352928627283617,4.850438441014047,508.377935999598,1.191947589034662,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.3361154426263,0.0,-0.0005851822291336473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:00:00.000000000,917.83,84.84,102.43,1930.12,,,,4.860975563719656,505.42483317402446,1.0882878067243653,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.42677915512394,0.0,0.0011177561370989957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:01:00.000000000,916.81,84.65,102.25,1930.63,0.038009822552651035,28.86709628517532,-1.650757371322771,4.870773397306329,504.49903191801917,1.0515147305868415,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.266859957027,0.0,-0.0011213608341218784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:02:00.000000000,919.78,84.877,102.397,1931.77,,,,4.884468802552072,505.2009414457878,1.0683972538340283,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.4587464553985,0.0,0.0005728125892446296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:03:00.000000000,919.83,84.9828,102.32,1936.08,0.037879894806395045,28.981493263234682,-1.595033006982221,4.89776632879953,503.6041036328954,1.0094662178459408,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.55144891853996,0.0,-0.0013824061192938932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:04:00.000000000,920.6655,85.03,102.17,1937.51,,,,4.911269216314376,503.06027853678853,0.9853541539344252,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.45775391211126,0.0,-0.001155437241315336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:05:00.000000000,921.905,85.31,102.26,1942.025,0.03772490161635051,28.997297938506904,-1.564732178722269,4.924848967788096,501.76613455799753,0.9362012547823799,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.72552807013534,0.0,-0.000491848384841204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:06:00.000000000,919.48,85.01,102.02,1939.5467,,,,4.935792223784897,499.8883030560459,0.8673935810338144,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.38794718512293,0.0,-0.0007968593883897533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:07:00.000000000,918.54,84.855,102.27,1932.89,0.03760315363972859,29.587240361304993,-1.3931820744522658,4.945839171401063,498.8608171107627,0.8271216860206865,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.37584547134247,0.0,0.002870719249036578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:08:00.000000000,916.5,85.0,102.3,1929.0,,,,4.951162606911343,495.6511784125359,0.7128687682632896,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.25268013917997,0.0,0.0010268505339300618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:09:00.000000000,916.76,85.26,102.5,1928.2,0.03749868054534866,30.195044172458708,-1.2201757033126013,4.954496898286758,494.339594452071,0.6627889228732484,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.42118084207715,0.0,0.0012987142573232216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:10:00.000000000,911.08,84.9001,102.3,1928.7,,,,4.952260054890801,490.6326261137656,0.5305762368883684,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.2408679027664,0.0,-0.0012312835261622619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:11:00.000000000,912.495,84.8498,102.29,1925.6,0.03739735082900426,30.277661243669414,-1.1807589035551345,4.952571650533176,492.27028596659017,0.5814065182187375,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.108808126493,0.0,0.0006286985560156224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:12:00.000000000,913.155,84.951,102.155,1925.0,,,,4.95292193714047,492.39932851797994,0.5804145824134826,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.95018365366587,0.0,-0.0006253229604107117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:13:00.000000000,912.22,84.99,102.375,1925.765,0.03729447875410975,30.554598122091832,-1.0936353528135951,4.951600993307454,491.38343157879956,0.5397000654192479,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.20030485652046,0.0,0.0010670334429941433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:14:00.000000000,912.23,85.145,102.49,1925.765,,,,4.94894457803703,490.85211390303715,0.5156805836275321,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.31530485652047,0.0,0.0006453412079883261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
