date,time,PRICE_DXCM_DXCM_ON_ORLY,PRICE_ORLY_DXCM_ON_ORLY,PRICE_FANG_FANG_ON_ILMN,PRICE_ILMN_FANG_ON_ILMN,BETA_FANG_ON_ILMN,SPREAD_FANG_ON_ILMN,Z_FANG_ON_ILMN,BETA_DXCM_ON_ORLY,SPREAD_DXCM_ON_ORLY,Z_DXCM_ON_ORLY,market_close,SIGNAL_FANG_ON_ILMN,SIGNAL_DXCM_ON_ORLY,POS_FANG_ON_ILMN,POS_DXCM_ON_ORLY,POS_BETA_FANG_ON_ILMN,POS_BETA_DXCM_ON_ORLY,PAIR_BASE_FANG_ON_ILMN,PAIR_BASE_DXCM_ON_ORLY,PAIR_RET_FANG_ON_ILMN,PAIR_RET_DXCM_ON_ORLY,SL_FANG_ON_ILMN,SL_DXCM_ON_ORLY,LOSS_FANG_ON_ILMN,LOSS_DXCM_ON_ORLY,COOLDOWN_FANG_ON_ILMN,COOLDOWN_DXCM_ON_ORLY,CAPITAL_FANG_ON_ILMN,CAPITAL_DXCM_ON_ORLY,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-06-22,13:42:00.000000000,127.51,929.62,124.96,199.345,,,,-0.09750267710381147,218.15043868924522,0.7280051138324287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:43:00.000000000,127.23,928.42,125.1,199.36,,,,-0.09757545751313555,217.82100626434533,0.7196453111625691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:44:00.000000000,127.26,928.42,124.96,199.1682,0.035311050688150936,117.9271615943322,-0.7328832513446852,-0.09763018972879403,217.90182074800697,0.7184705891786688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:45:00.000000000,127.2325,928.79,125.05,199.14,,,,-0.09769162606602488,217.96750537386325,0.7170745381632715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:46:00.000000000,127.2,928.81,124.84,198.61,,,,-0.09774023159636915,217.98210450902363,0.7148130358751171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:47:00.000000000,127.415,928.35,124.7675,198.61,0.036307445075548735,117.55647833354526,-0.7386721719197147,-0.09778810768963583,218.19658977367345,0.7162017020140162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:48:00.000000000,127.41,929.07,124.79,198.5,,,,-0.0978374120752409,218.30780443674405,0.7158388264415944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:49:00.000000000,127.005,930.04,124.605,198.35,,,,-0.09791631798016524,218.0710923742729,0.7091983640298126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:50:00.000000000,127.08,930.02,125.085,198.0,0.03737618123697498,117.68451611507895,-0.7347164992215389,-0.0980202618499713,218.2408039257103,0.7100699391751907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:51:00.000000000,127.135,929.9003,125.33,198.01,,,,-0.09811544684611229,218.37258345683387,0.7103525350243856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:52:00.000000000,127.12,931.46,125.09,197.84,,,,-0.09824132381533218,218.62786348102932,0.7130672418989019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:53:00.000000000,127.07,931.46,125.17,197.58,0.03853296701783578,117.556656376616,-0.7357595986537365,-0.09834816117734627,218.67737821025094,0.7120274481488312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:54:00.000000000,127.1375,931.46,125.0,197.7175,,,,-0.0984662350845201,218.8548593318271,0.7135739021103125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:55:00.000000000,127.34,932.705,125.0593,198.04,,,,-0.09859831694260605,219.30314320395337,0.720495945621175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:56:00.000000000,127.36,934.0,125.17,198.49,0.039346079345372625,117.36019671073699,-0.7381319427793606,-0.09872028652338805,219.56474761284443,0.7240008986608569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:57:00.000000000,127.55,934.0,125.07,198.69,,,,-0.09885767348015696,219.8830670304666,0.7288096590378628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:58:00.000000000,127.67,934.0,125.49,198.46,,,,-0.09898350657156668,220.12059513784328,0.7322219484312508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,13:59:00.000000000,127.58,933.39,125.5,198.205,0.03992559941127473,117.58654656868829,-0.7322370555277875,-0.09910665236959726,220.08515825525836,0.7302942080063356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:00:00.000000000,127.67,934.0,125.42,197.79,,,,-0.09921410921790924,220.33597800952725,0.7343444061726755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:01:00.000000000,127.78,933.91,125.31,197.3027,,,,-0.09930514118942328,220.5220644082143,0.7372674259297138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:02:00.000000000,127.85,934.09,125.46,197.325,0.040516259609778484,117.46512907250046,-0.7331373740944479,-0.0994076503939661,220.7056921564998,0.7403323472060519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:03:00.000000000,127.858,934.66,125.35,197.33,,,,-0.0994946700887601,220.85168834516054,0.742791393154868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:04:00.000000000,127.83,934.39,125.285,197.2483,,,,-0.09956829998390568,220.8656238219616,0.7425880268703237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:05:00.000000000,127.61,935.31,125.27,197.04,0.04126629665948588,117.1388889062149,-0.7380280879649787,-0.09966180248490726,220.8246804821586,0.7413418866644921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:06:00.000000000,127.57,935.31,125.21,196.79,,,,-0.09976627012713693,220.88239011261243,0.7423990069087492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:07:00.000000000,127.46,935.31,125.34,197.05,,,,-0.09986224201349407,220.86215357764112,0.7418873247711979,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:08:00.000000000,127.46,935.31,125.47,196.8234,0.041982778969048166,117.20680670186344,-0.735221552850435,-0.09998639431476704,220.97827446654475,0.7446140653312088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:09:00.000000000,127.38,934.35,125.6,196.695,,,,-0.1001127276661857,220.9203270949006,0.743571043475299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:10:00.000000000,127.51,934.35,125.62,196.59,,,,-0.10025035087729478,221.17891534220038,0.7501012217280125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:11:00.000000000,127.54,934.35,125.74,197.0581,0.042324174389956885,117.39967861064643,-0.7299863754626621,-0.10036334279832744,221.31448934361725,0.7540887184603061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:12:00.000000000,127.735,934.35,125.78,197.23,,,,-0.10047443739270912,221.61329057787776,0.7623364213906826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:13:00.000000000,127.79,933.65,125.7,197.38,,,,-0.10052443156447714,221.64463553017407,0.7644598347818828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:14:00.000000000,127.78,933.62,125.85,197.46,0.04273477677895351,117.41159097722783,-0.7282961781606087,-0.10060329403041281,221.70524737267402,0.7675910044854005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:15:00.000000000,127.81,934.3,125.74,197.76,,,,-0.10066835163153234,221.86444092934067,0.773533981495509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:16:00.000000000,127.78,934.0,125.6,197.82,,,,-0.10073337765474323,221.86497472953016,0.7756979398603339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:17:00.000000000,127.67,933.68,125.81,197.34,0.04323068057107841,117.27885749610338,-0.7294342226991478,-0.1007692846483274,221.75626569045033,0.7751230077471466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:18:00.000000000,127.65,934.2376,125.83,197.39,,,,-0.10082222133787676,221.84191008936676,0.7797884895268873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:19:00.000000000,127.62,934.2376,125.63,197.22,,,,-0.10088634405402824,221.87181594180964,0.7831584581626407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:20:00.000000000,127.47,932.94,125.755,196.98,0.04364247569138475,117.15830513831102,-0.7303380092534454,-0.1009490666639568,221.64942225347187,0.7796896459202711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:21:00.000000000,127.44,932.94,125.7,197.555,,,,-0.10099839562277459,221.66544321231135,0.782879761505504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:22:00.000000000,127.4,932.94,125.625,197.57,,,,-0.10105255421872275,221.67596993281524,0.7859519260717088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:23:00.000000000,127.415,931.98,125.67,197.63,0.04403093911433362,116.96816550283425,-0.7326025482320053,-0.10110352570538057,221.6414638869006,0.7877383365414827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:24:00.000000000,127.38,931.98,125.54,197.64,,,,-0.10116091643088782,221.65995089525882,0.7910245335692504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:25:00.000000000,127.545,931.98,125.61,197.63,,,,-0.10122294217628391,221.88275764945308,0.8004492248197995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:26:00.000000000,127.61,932.025,125.5814,197.62,0.04453303787162234,116.78078105581,-0.7348156981480207,-0.1012855136835981,222.01063089095553,0.8070370450149968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:27:00.000000000,127.6,932.67,125.81,197.7999,,,,-0.10138729046503109,222.16088419802054,0.8143991184809996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:28:00.000000000,127.625,932.67,125.9722,197.82,,,,-0.10148234810240882,222.27454160467363,0.8206496231605105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:29:00.000000000,127.49,932.59,125.97,198.0468,0.04462252784497228,117.13265115239234,-0.7265044316778686,-0.10154983542761896,222.19436102144317,0.8206051245490118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:30:00.000000000,127.61,932.59,125.8,198.16,,,,-0.10161098325499651,222.3713868737772,0.8288617325960466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:31:00.000000000,127.655,933.95,125.79,198.375,,,,-0.10166380227785829,222.60390813740577,0.8390786601528658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:32:00.000000000,127.605,934.8,125.88,198.24,0.04476170757440201,117.00643909045054,-0.7275227973071345,-0.10170358587357534,222.67751207461822,0.84403563359384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:33:00.000000000,127.5,934.89,125.855,198.14,,,,-0.10173672578553959,222.61264756964312,0.844180313474039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:34:00.000000000,127.38,934.285,125.8,198.18,,,,-0.1017820429966273,222.47343604110392,0.8415436790876988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:35:00.000000000,127.26,934.694,125.93,197.75,0.04484899399233918,117.06111143801493,-0.7250030438446555,-0.10183960698399472,222.44886961029795,0.8428137197624472,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:36:00.000000000,127.155,934.23,125.825,197.78,,,,-0.10189971874869891,222.352774246597,0.8414090932676913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:37:00.000000000,127.0761,934.23,125.92,197.675,,,,-0.10194808561823529,222.31906002712395,0.8422095920972283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:38:00.000000000,126.925,934.07,125.7,197.585,0.045237073528502585,116.76183282687082,-0.7293817936589468,-0.1019801495789116,222.18159831717395,0.8390719209326176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:39:00.000000000,126.86,933.96,125.62,197.25,,,,-0.10201789074890905,222.1406292438511,0.8394472736458479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:40:00.000000000,127.04,935.0,125.6575,197.11,,,,-0.10208973404865126,222.49390133548894,0.8549462225625868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:41:00.000000000,126.84,935.42,125.45,197.095,0.0458520017504894,116.4127997149873,-0.7347120901134829,-0.10220413040894813,222.44378766713825,0.8548349249832274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:42:00.000000000,126.69,935.93,125.39,197.0,,,,-0.1023519842832942,222.48429265026354,0.8582175828210834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:43:00.000000000,126.65,935.48,125.455,196.66,,,,-0.1024878141775291,222.52530040679494,0.8616086886436054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:44:00.000000000,126.605,935.34,125.55,196.885,0.04584583812161838,116.52364216142516,-0.7310624314772655,-0.10262951757140086,222.59849296523407,0.8662390324707624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:45:00.000000000,126.695,935.34,125.57,196.7725,,,,-0.10275995352636123,222.8104949313467,0.8766779458963441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:46:00.000000000,126.68,936.215,125.57,196.7467,,,,-0.10292871858735797,223.04341027226337,0.8881876389467729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:47:00.000000000,126.67,936.73,125.39,196.78,0.04610683139813658,116.31709771747468,-0.7335930344556583,-0.10309833690836295,223.2453051321708,0.8986295844498471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:48:00.000000000,126.75,936.51,125.39,196.885,,,,-0.10325745707245435,223.45164112292423,0.909490982133624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-22,14:49:00.000000000,126.71,937.14,125.27,197.08,,,,-0.10340948056668893,223.61916061826685,0.9188619177866243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
