date,time,PRICE_INTU_INTU_ON_PYPL,PRICE_PYPL_INTU_ON_PYPL,BETA_INTU_ON_PYPL,SPREAD_INTU_ON_PYPL,Z_INTU_ON_PYPL,market_close,SIGNAL_INTU_ON_PYPL,POS_INTU_ON_PYPL,POS_BETA_INTU_ON_PYPL,PAIR_BASE_INTU_ON_PYPL,PAIR_RET_INTU_ON_PYPL,SL_INTU_ON_PYPL,LOSS_INTU_ON_PYPL,COOLDOWN_INTU_ON_PYPL,CAPITAL_INTU_ON_PYPL,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-11-12,15:08:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:09:00.000000000,408.04,90.79,0.8808416196948767,328.06838934790215,1.872126183659104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:10:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:11:00.000000000,408.04,90.79,0.8133655706447925,334.1945398411593,1.91268270244317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:12:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:13:00.000000000,408.04,90.79,0.8078753102370478,334.69300058357845,1.911622950767088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:14:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:15:00.000000000,408.04,90.79,0.7512921900188138,339.8301820681919,1.9430063248077731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:16:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:17:00.000000000,408.04,90.79,0.7277760683734629,341.9652107523733,1.9516096651158035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:18:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:19:00.000000000,408.04,90.79,0.7702069346694098,338.11291240136427,1.9172095791910626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:20:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:21:00.000000000,408.04,90.79,0.8952843772799611,326.75713138675235,1.830341483787457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:22:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:23:00.000000000,408.04,90.79,0.9558827659644272,321.2554036780897,1.7863414453488748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:24:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:25:00.000000000,408.04,90.79,1.1009007488191946,308.08922101470534,1.6888001054719166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:26:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:27:00.000000000,408.04,90.79,1.1354322584335905,304.95410525681433,1.663758272688308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:28:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:29:00.000000000,408.04,90.79,1.1500143295410856,303.6301990209648,1.651696237805064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:30:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:31:00.000000000,408.04,90.79,1.0312255181009382,314.4150352116158,1.7246313388206511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:32:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:33:00.000000000,408.04,90.79,0.9498939868742484,321.799124931687,1.7716732010412712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:34:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:35:00.000000000,408.04,90.79,0.9558021774879809,321.2627203058662,1.7618589015769344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:36:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:37:00.000000000,408.04,90.79,0.9559921821956356,321.24546977845824,1.755490507126226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:38:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:39:00.000000000,408.04,90.79,0.8836292419344047,327.81530112477543,1.7943792343937588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:40:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:41:00.000000000,408.04,90.79,0.8029857533460703,335.1369234537103,1.8366330417819636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:42:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:43:00.000000000,408.04,90.79,0.7720144629100059,337.9488069124006,1.8453442486891745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:44:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:45:00.000000000,408.04,90.79,0.7409301115712735,340.7709551704441,1.8523277264859523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:46:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:47:00.000000000,408.04,90.79,0.6717893709968646,347.0482430071947,1.8807927215037679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:48:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:49:00.000000000,408.04,90.79,0.7180416150963932,342.8490017653985,1.8351982284161676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:50:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:51:00.000000000,408.04,90.79,0.863623711762863,329.6316032090497,1.7281727709479657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:52:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:53:00.000000000,408.04,90.79,-0.3019354763008838,435.45272189335725,2.409538486797584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:54:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:55:00.000000000,408.04,90.79,-0.9602924453636645,495.22495111456715,2.745745863231122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:56:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:57:00.000000000,408.04,90.79,-2.651682408860601e-7,408.0400240746246,2.1301489772188433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:58:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,15:59:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:00:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:01:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:02:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:03:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:04:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:05:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:06:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:07:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:08:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:09:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:10:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:11:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:12:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:13:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:14:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:15:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:16:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:17:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:18:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:19:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:20:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:21:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:22:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:23:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:24:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:25:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:26:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:27:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:28:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:29:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:30:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:31:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:32:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:33:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:34:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:35:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:36:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:37:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:38:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:39:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:40:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:41:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:42:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:43:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:44:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:45:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:46:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:47:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:48:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:49:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:50:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:51:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:52:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:53:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:54:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:55:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:56:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:57:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:58:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,16:59:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,17:00:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,17:01:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,17:02:00.000000000,408.04,90.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-12,17:03:00.000000000,408.04,90.79,-inf,inf,NaN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
