date,time,PRICE_CPRT_CPRT_ON_MRNA,PRICE_MRNA_CPRT_ON_MRNA,BETA_CPRT_ON_MRNA,SPREAD_CPRT_ON_MRNA,Z_CPRT_ON_MRNA,market_close,SIGNAL_CPRT_ON_MRNA,POS_CPRT_ON_MRNA,POS_BETA_CPRT_ON_MRNA,PAIR_BASE_CPRT_ON_MRNA,PAIR_RET_CPRT_ON_MRNA,SL_CPRT_ON_MRNA,LOSS_CPRT_ON_MRNA,COOLDOWN_CPRT_ON_MRNA,CAPITAL_CPRT_ON_MRNA,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-12-28,14:54:00.000000000,30.205,178.3,0.012119075107201909,28.0441689083859,-0.8139280653072188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:55:00.000000000,30.28,178.3892,0.012070866981293487,28.126687695900642,-0.7893356104368776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:56:00.000000000,30.28,178.47,0.012023313174089898,28.134199297820178,-0.7846180643008881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:57:00.000000000,30.27,178.4701,0.01197876744588838,28.132148176055555,-0.782459421748617,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:58:00.000000000,30.2885,178.47,0.011929010879009196,28.159529428423227,-0.7723956506175018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:59:00.000000000,30.3125,178.1,0.01187311861445346,28.19789757476584,-0.7593266656818225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:00:00.000000000,30.325,178.58,0.011819973241858909,28.214189178468835,-0.7522021460613455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:01:00.000000000,30.37,178.345,0.011754642554489114,28.27361827361964,-0.7332802988353951,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:02:00.000000000,30.3225,177.66,0.011697171764015694,28.244380464404973,-0.738594459526506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:03:00.000000000,30.315,177.31,0.011638882057133306,28.251309822449695,-0.7340009483904556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:04:00.000000000,30.315,177.0,0.01157955501134817,28.265418762991374,-0.7274204312455927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:05:00.000000000,30.31,176.62,0.011517732318126622,28.275738117972473,-0.721884881283104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:06:00.000000000,30.335,176.755,0.011450749149685012,28.311022834047428,-0.7093509696881177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:07:00.000000000,30.325,175.919,0.011379458685972088,28.323137007422474,-0.7032833018937966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:08:00.000000000,30.33,175.54,0.011301504922548887,28.346133825895766,-0.6941209102089366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:09:00.000000000,30.285,175.51,0.011238507893630111,28.312529479588978,-0.7010418331499969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:10:00.000000000,30.2975,175.49,0.011169779991681504,28.33731530925981,-0.6913293183321462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:11:00.000000000,30.2975,175.12,0.01109971609835668,28.353717716855776,-0.6839865592014587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:12:00.000000000,30.32,175.4595,0.011023368433002107,28.385845286429667,-0.6720594027072547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:13:00.000000000,30.3348,175.6001,0.010942330497680812,28.4133256703742,-0.6614162361764656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:14:00.000000000,30.35,175.56,0.010859665951041448,28.443477045635166,-0.6499312668734383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:15:00.000000000,30.3692,175.8,0.010773648553956273,28.475192584214486,-0.6379167646457371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:16:00.000000000,30.395,176.1,0.010685133137803412,28.513348054432818,-0.6239148829735763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:17:00.000000000,30.3625,175.95,0.01061477695306268,28.49482999510862,-0.6267454721113286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:18:00.000000000,30.3575,175.9,0.010540406867755515,28.50344243196181,-0.6214851124223653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:19:00.000000000,30.3775,176.43,0.01046423842585691,28.531294414526066,-0.6103893558277746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:20:00.000000000,30.38,176.01,0.010381319223471571,28.552784003476766,-0.6011574605562636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:21:00.000000000,30.38,176.0,0.01029457365821133,28.568155036154806,-0.5937476942068377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:22:00.000000000,30.39,175.7542,0.010202707937572456,28.596831228598305,-0.5821921570673153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:23:00.000000000,30.36,175.94,0.010123502025336092,28.57887105366237,-0.5850477948134356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:24:00.000000000,30.34,176.14,0.0100511108362124,28.56959733730955,-0.5852601713802063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:25:00.000000000,30.27,175.675,0.009994947311638218,28.514137631027957,-0.6000801410985488,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:26:00.000000000,30.28,175.57,0.009935792351618719,28.535572936826302,-0.5907014394222775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:27:00.000000000,30.2575,175.46,0.0098785572627676,28.524208342674797,-0.5917517087652869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:28:00.000000000,30.27,175.64,0.009819564134342857,28.54529175544402,-0.5824016083624257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:29:00.000000000,30.25,175.44,0.009765458917415362,28.536747887528648,-0.582602755820373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:30:00.000000000,30.255,175.09,0.009708308806230111,28.555172211117167,-0.5740226330915432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:31:00.000000000,30.2877,175.5379,0.009645501685965976,28.594548889599075,-0.5584639813746133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:32:00.000000000,30.31,176.25,0.009582099428900112,28.621154975656353,-0.5469926494363879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:33:00.000000000,30.295,176.0032,0.009521575134967987,28.619172307205204,-0.5449945010386008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:34:00.000000000,30.2825,176.1,0.009465507031316336,28.615624211785192,-0.5435404378969639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:35:00.000000000,30.2925,176.19,0.009407906404803991,28.634920970537586,-0.5343211481988698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:36:00.000000000,30.275,176.19,0.009355334593661406,28.626683597942794,-0.5344813829990106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:37:00.000000000,30.285,176.26,0.00930108193482735,28.645591298167332,-0.5252791225611638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:38:00.000000000,30.29,176.0,0.009244434807054901,28.662979473958337,-0.5165216730329591,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:39:00.000000000,30.28,176.86,0.00919586778281228,28.653618823931822,-0.517123953638305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:40:00.000000000,30.275,176.6,0.009147450762485805,28.659560195345005,-0.5123389195665323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:41:00.000000000,30.285,177.145,0.00910006643826575,28.672968730793414,-0.5048500782453257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:42:00.000000000,30.2775,177.2163,0.00905519771202353,28.672771365706723,-0.5022361514895637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:43:00.000000000,30.255,177.38,0.009016724675763433,28.655613377013083,-0.5058526523927519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:44:00.000000000,30.235,177.045,0.008981588060888397,28.644854741760014,-0.5072243886755157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:45:00.000000000,30.23,177.1203,0.008948230809344123,28.645086674579726,-0.5045782874699587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:46:00.000000000,30.23,177.02,0.008914674580079466,28.651924305834335,-0.4994606574225146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:47:00.000000000,30.235,177.515,0.008882425206638142,28.65823628944363,-0.4945235835633416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:48:00.000000000,30.24,177.32,0.008848411351315361,28.670999699184758,-0.48708182996058697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:49:00.000000000,30.245,176.99,0.008811986998842726,28.685366421074825,-0.4789497833862459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:50:00.000000000,30.2175,176.77,0.00878125674953799,28.66523724438417,-0.484348456334682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:51:00.000000000,30.2,177.02,0.008755817410829618,28.65004520193494,-0.4879788422549285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:52:00.000000000,30.1825,176.92,0.008734209236745071,28.637243701835065,-0.490816063631733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:53:00.000000000,30.195,177.02,0.008710263464953266,28.653109161433974,-0.48208731672705535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:54:00.000000000,30.17,177.02,0.008692160310127097,28.6313137819013,-0.48889095489373546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:55:00.000000000,30.17,177.18,0.008674700405136626,28.633016582217895,-0.4861668463498966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:56:00.000000000,30.16,176.75,0.008658261990677405,28.62965219314777,-0.485634877015032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:57:00.000000000,30.145,176.3269,0.008644133060631031,28.62080681423142,-0.487553699118408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:58:00.000000000,30.135,175.76,0.008630819966427937,28.618047082700627,-0.48682819442726705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:59:00.000000000,30.13,175.47,0.008617982940269215,28.61780253347096,-0.4850788269528179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:00:00.000000000,30.1275,175.0,0.008604474624621569,28.621716940691226,-0.48149134361904217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:01:00.000000000,30.13,175.26,0.008591226785141529,28.624301593636094,-0.47853606776894997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:02:00.000000000,30.115,175.16,0.00858154003532738,28.611857447412056,-0.4825190692110648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:03:00.000000000,30.095,175.06,0.00857666958277131,28.59356822284005,-0.4894803572178438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:04:00.000000000,30.125,175.525,0.008565662800099226,28.621512037012582,-0.47465160567530823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:05:00.000000000,30.12,175.57,0.008556063285104859,28.61781196903414,-0.4749629904318241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:06:00.000000000,30.11,175.43,0.008548576551545381,28.610323215562392,-0.4772694674650966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:07:00.000000000,30.09,175.38,0.008545845096930047,28.59122968690041,-0.48553117955529534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:08:00.000000000,30.065,175.52,0.008549383358961998,28.56441223283499,-0.498010794552301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:09:00.000000000,30.06,175.82,0.008554552992394684,28.555938492877164,-0.5015040463316552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:10:00.000000000,30.06,175.73,0.008559532641169031,28.555833328967363,-0.5005284037634101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:11:00.000000000,30.08,176.24,0.00856076331782853,28.5712510728659,-0.4911861047116452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:12:00.000000000,30.085,175.935,0.0085602884132918,28.57894565800751,-0.4858412453762744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:13:00.000000000,30.07,175.77,0.008562932468309588,28.564893360045225,-0.4924968866405478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:14:00.000000000,30.045,175.4529,0.00857083565237671,28.541222029367116,-0.5050034105438185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:15:00.000000000,30.04,175.36,0.008579709482376689,28.535462145170424,-0.5076002206862057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:16:00.000000000,30.0325,175.51,0.008590436323325042,28.52479252089322,-0.5132161927722574,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:17:00.000000000,30.01,175.48,0.008606226421828298,28.499779387497572,-0.5277381665828681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:18:00.000000000,30.0,175.195,0.008623982079422823,28.48912145959552,-0.533988912529559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:19:00.000000000,30.0475,175.7985,0.008631365599942752,28.530118874578463,-0.5082934199964375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:20:00.000000000,30.0575,175.9194,0.008636637124960567,28.538147978959213,-0.5026567952661426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:21:00.000000000,30.065,176.1605,0.008640585347169686,28.542870164949917,-0.4990082739837581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:22:00.000000000,30.04,175.61,0.008649231324739354,28.52110848706252,-0.512742401015704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:23:00.000000000,30.065,175.865,0.008652632647173728,28.543304759504792,-0.49732667296799404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:24:00.000000000,30.0525,175.71,0.008658516529351465,28.531112060627652,-0.5049729175716584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:25:00.000000000,30.05,175.84,0.008665079612235374,28.526332400984533,-0.5077219280028175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:26:00.000000000,30.05,175.93,0.008671709077092745,28.524386222067076,-0.5084500066515488,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:27:00.000000000,30.04,175.58,0.008680011640459442,28.51596355616813,-0.5136791003378749,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:28:00.000000000,30.0411,175.81,0.008688291955536621,28.513611391297108,-0.514571045422648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:29:00.000000000,30.045,175.76,0.008695600963023225,28.51666117473904,-0.51139354762245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:30:00.000000000,30.04,175.72,0.00870388091669752,28.51055404531791,-0.5150406553942527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:31:00.000000000,30.05,175.53,0.008709672314987319,28.52119121855028,-0.5057404442014485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:32:00.000000000,30.08,175.74,0.008709273435321777,28.54943228647655,-0.4822160453453752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:33:00.000000000,30.0875,175.6233,0.008707036885159457,28.558341449006573,-0.47330001838607483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:34:00.000000000,30.095,175.66,0.008703273515002273,28.5661829743547,-0.46495903056319426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:35:00.000000000,30.085,175.49,0.008701333762522917,28.558002938014855,-0.4693676315067064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:36:00.000000000,30.065,175.76,0.00870414254498212,28.535159906293945,-0.4859160815241314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:37:00.000000000,30.08,175.57,0.008703419920963542,28.55194056447643,-0.46936246580376234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,16:38:00.000000000,30.06,175.3098,0.008706540410034639,28.53365814202491,-0.48215688321243905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
